排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,117
2,3008,大立光,87
3,2408,南亞科,80
4,IX0001,臺股指數,79
5,4958,臻鼎-KY,77
6,3017,奇鋐,66
7,6770,力積電,63
8,3481,群創,62
9,6669,緯穎,58
10,6239,力成,57
11,3042,晶技,56
12,3665,貿聯-KY,56
13,3711,日月光投控,56
14,2368,金像電,53
15,0050,元大台灣50,51
16,2337,旺宏,50
17,00631L,元大台灣50正2,49
18,1301,台塑,48
19,2634,漢翔,46
20,3231,緯創,46
21,2472,立隆電,43
22,2344,華邦電,42
23,2449,京元電子,41
24,1326,台化,40
25,2313,華通,40
26,8150,南茂,38
27,8261,富鼎,38
28,2409,友達,35
29,2379,瑞昱,34
30,6531,愛普*,34
31,6753,龍德造船,33
32,2404,漢唐,32
33,6805,富世達,32
34,2317,鴻海,31
35,2345,智邦,31
36,3413,京鼎,31
37,2395,研華,30
38,4919,新唐,30
39,6505,台塑化,30
40,6414,樺漢,29
41,1802,台玻,26
42,2645,長榮航太,26
43,6672,騰輝電子-KY,26
44,00685L,群益臺灣加權正2,25
45,2375,凱美,25
46,3533,嘉澤,25
47,3715,定穎投控,25
48,3605,宏致,24
49,6257,矽格,24
50,6789,采鈺,24
51,2301,光寶科,23
52,2363,矽統,23
53,4916,事欣科,23
54,6525,捷敏-KY,23
55,8039,台虹,23
56,2406,國碩,22
57,2630,亞航,22
58,6196,帆宣,22
59,6409,旭隼,22
60,00637L,元大滬深300正2,21
61,3006,晶豪科,21
62,6139,亞翔,21
63,2467,志聖,20
64,3563,牧德,20
65,6209,今國光,20
66,6271,同欣電,20
67,00632R,元大台灣50反1,19
68,00981A,主動統一台股增長,19
69,2049,上銀,19
70,1717,長興,18
71,2357,華碩,18
72,2359,所羅門,18
73,2377,微星,18
74,3035,智原,18
75,3406,玉晶光,18
76,6781,AES-KY,18
77,1795,美時,17
78,2441,超豐,17
79,3034,聯詠,17
80,2351,順德,16
81,2464,盟立,16
82,3005,神基,16
83,6472,保瑞,16
84,8271,宇瞻,16
85,2458,義隆,15
86,3030,德律,15
87,6278,台表科,15
88,7788,松川精密,15
89,2388,威盛,14
90,3036,文曄,14
91,6197,佳必琪,14
92,6442,光聖,14
93,6449,鈺邦,14
94,1519,華城,13
95,2369,菱生,13
96,2428,興勤,13
97,2476,鉅祥,13
98,3019,亞光,13
99,6285,啟碁,13
100,6719,力智,13
101,8016,矽創,13
102,1409,新纖,12
103,2451,創見,12
104,6116,彩晶,12
105,8131,福懋科,12
106,00715L,街口布蘭特油正2,11
107,2027,大成鋼,11
108,2356,英業達,11
109,2436,偉詮電,11
110,2495,普安,11
111,2603,長榮,11
112,4739,康普,11
113,4763,材料*-KY,11
114,4989,榮科,11
115,5269,祥碩,11
116,6191,精成科,11
117,2231,為升,10
118,2484,希華,10
119,3048,益登,10
120,3706,神達,10
121,5471,松翰,10
122,6706,惠特,10
123,1590,亞德客-KY,9
124,1710,東聯,9
125,1727,中華化,9
126,2338,光罩,9
127,2367,燿華,9
128,3055,蔚華科,9
129,3305,昇貿,9
130,3312,弘憶股,9
