排行,權證標的代號,權證標的名稱,發行檔數
1,3037,欣興,28
2,00738U,元大道瓊白銀,26
3,00708L,元大S&P黃金正2,19
4,00635U,元大S&P黃金,15
5,2313,華通,10
6,2303,聯電,9
7,4958,臻鼎-KY,8
8,1717,長興,6
9,2374,佳能,6
10,2454,聯發科,6
11,00763U,街口道瓊銅,5
12,1514,亞力,5
13,3019,亞光,5
14,3044,健鼎,5
15,IX0001,臺股指數,5
16,1326,台化,4
17,1503,士電,4
18,1605,華新,4
19,1795,美時,4
20,2049,上銀,4
21,2353,宏碁,4
22,0050,元大台灣50,3
23,00631L,元大台灣50正2,3
24,1301,台塑,3
25,2317,鴻海,3
26,2324,仁寶,3
27,2327,國巨*,3
28,2383,台光電,3
29,2605,新興,3
30,3028,增你強,3
31,3661,世芯-KY,3
32,4585,達明,3
33,6213,聯茂,3
34,6239,力成,3
35,6415,矽力*-KY,3
36,6669,緯穎,3
37,00674R,元大S&P黃金反1,2
38,00693U,街口S&P黃豆,2
39,00715L,街口布蘭特油正2,2
40,1590,亞德客-KY,2
41,1609,大亞,2
42,2002,中鋼,2
43,2233,宇隆,2
44,2329,華泰,2
45,2457,飛宏,2
46,2481,強茂,2
47,6271,同欣電,2
48,1303,南亞,1
49,1513,中興電,1
50,1560,中砂,1
51,2009,第一銅,1
52,2027,大成鋼,1
53,2059,川湖,1
54,2330,台積電,1
55,2345,智邦,1
56,2351,順德,1
57,2359,所羅門,1
58,2363,矽統,1
59,2368,金像電,1
60,2375,凱美,1
61,2404,漢唐,1
62,2441,超豐,1
63,2449,京元電子,1
64,2464,盟立,1
65,2603,長榮,1
66,2634,漢翔,1
67,3017,奇鋐,1
68,3023,信邦,1
69,3034,聯詠,1
70,3036,文曄,1
71,3231,緯創,1
72,3416,融程電,1
73,3605,宏致,1
74,3665,貿聯-KY,1
75,3715,定穎投控,1
76,4916,事欣科,1
77,4919,新唐,1
78,5388,中磊,1
79,6139,亞翔,1
80,6282,康舒,1
81,6409,旭隼,1
82,6451,訊芯-KY,1
83,6505,台塑化,1
84,6753,龍德造船,1
85,8028,昇陽半導體,1
86,8039,台虹,1
87,8112,至上,1
88,8422,可寧衛*,1
,,合計,290
