排行,權證標的代號,權證標的名稱,發行檔數
1,2492,華新科,71
2,6669,緯穎,67
3,2308,台達電,59
4,2330,台積電,58
5,2303,聯電,48
6,2409,友達,47
7,IX0001,臺股指數,45
8,2368,金像電,43
9,6515,穎崴,39
10,2408,南亞科,37
11,3042,晶技,37
12,0050,元大台灣50,35
13,7769,鴻勁,35
14,8046,南電,35
15,4958,臻鼎-KY,34
16,3017,奇鋐,33
17,2327,國巨*,31
18,6442,光聖,31
19,2301,光寶科,30
20,1303,南亞,28
21,2360,致茂,28
22,2449,京元電子,28
23,3231,緯創,28
24,3665,貿聯-KY,28
25,2345,智邦,26
26,2481,強茂,26
27,8028,昇陽半導體,26
28,2615,萬海,25
29,6239,力成,24
30,1519,華城,23
31,3711,日月光投控,22
32,3715,定穎投控,22
33,5269,祥碩,22
34,2313,華通,21
35,4576,大銀微系統,21
36,00631L,元大台灣50正2,20
37,2404,漢唐,20
38,3376,新日興,20
39,6770,力積電,20
40,1301,台塑,19
41,2344,華邦電,19
42,3036,文曄,19
43,3583,辛耘,19
44,1326,台化,18
45,3605,宏致,18
46,2317,鴻海,17
47,2363,矽統,17
48,2357,華碩,16
49,3481,群創,16
50,6789,采鈺,16
51,6831,邁科,15
52,7788,松川精密,15
53,00632R,元大台灣50反1,14
54,2324,仁寶,14
55,2354,鴻準,14
56,2376,技嘉,14
57,2421,建準,14
58,3016,嘉晶,14
59,3533,嘉澤,14
60,1717,長興,13
61,2049,上銀,13
62,2395,研華,13
63,3034,聯詠,13
64,6139,亞翔,13
65,6415,矽力*-KY,13
66,3044,健鼎,12
67,1409,新纖,11
68,2337,旺宏,11
69,2351,順德,11
70,2603,長榮,11
71,2609,陽明,11
72,2884,玉山金,11
73,3019,亞光,11
74,6196,帆宣,11
75,6269,台郡,11
76,7750,新代,11
77,00715L,街口布蘭特油正2,10
78,1560,中砂,10
79,2489,瑞軒,10
80,2498,宏達電,10
81,3090,日電貿,10
82,3563,牧德,10
83,3706,神達,10
84,4977,眾達-KY,10
85,00673R,元大S&P原油反1,9
86,1802,台玻,9
87,2377,微星,9
88,2379,瑞昱,9
89,2476,鉅祥,9
90,2887,台新新光金,9
91,6672,騰輝電子-KY,9
92,6706,惠特,9
93,1597,直得,8
94,2316,楠梓電,8
95,2467,志聖,8
96,2637,慧洋-KY,8
97,2882,國泰金,8
98,3035,智原,8
99,6781,AES-KY,8
100,1605,華新,7
101,2385,群光,7
102,2388,威盛,7
103,2436,偉詮電,7
104,2472,立隆電,7
105,2883,凱基金,7
106,3030,德律,7
107,4770,上品,7
108,4938,和碩,7
109,6197,佳必琪,7
110,6209,今國光,7
111,6257,矽格,7
112,6271,同欣電,7
113,6472,保瑞,7
114,6505,台塑化,7
115,00635U,元大S&P黃金,6
116,2305,全友,6
117,2338,光罩,6
118,2353,宏碁,6
119,2881,富邦金,6
120,3013,晟銘電,6
121,4764,雙鍵,6
122,4906,正文,6
123,6285,啟碁,6
124,8103,瀚荃,6
125,00830,國泰費城半導體,5
126,00981A,主動統一台股增長,5
127,1101,台泥,5
128,1312,國喬,5
129,2356,英業達,5
130,2359,所羅門,5
131,3702,大聯大,5
132,4961,天鈺,5
133,6409,旭隼,5
134,6526,達發,5
135,6861,睿生光電,5
136,8210,勤誠,5
137,00637L,元大滬深300正2,4
138,00670L,富邦NASDAQ正2,4
139,1503,士電,4
140,1504,東元,4
141,2009,第一銅,4
142,2312,金寶,4
143,2478,大毅,4
144,2605,新興,4
145,2891,中信金,4
146,3545,敦泰,4
147,4722,國精化,4
148,4763,材料*-KY,4
149,4967,十銓,4
150,6116,彩晶,4
151,6278,台表科,4
152,6449,鈺邦,4
153,6937,天虹,4
154,00633L,富邦上証正2,3
155,00708L,元大S&P黃金正2,3
156,00763U,街口道瓊銅,3
157,1795,美時,3
158,2371,大同,3
159,2474,可成,3
160,2618,長榮航,3
161,2634,漢翔,3
