排行,權證標的代號,權證標的名稱,發行檔數
1,2406,國碩,14
2,3055,蔚華科,9
3,00631L,元大台灣50正2,7
4,2495,普安,7
5,6409,旭隼,7
6,1727,中華化,6
7,1802,台玻,6
8,6155,鈞寶,6
9,6525,捷敏-KY,6
10,0050,元大台灣50,5
11,2330,台積電,5
12,4739,康普,5
13,5471,松翰,5
14,6209,今國光,5
15,2345,智邦,4
16,2368,金像電,4
17,2379,瑞昱,4
18,2645,長榮航太,4
19,3003,健和興,4
20,3312,弘憶股,4
21,3563,牧德,4
22,4968,立積,4
23,6706,惠特,4
24,8105,凌巨,4
25,1710,東聯,3
26,2072,世紀風電,3
27,2108,南帝,3
28,2409,友達,3
29,2630,亞航,3
30,3015,全漢,3
31,3017,奇鋐,3
32,3048,益登,3
33,3135,凌航,3
34,3605,宏致,3
35,3711,日月光投控,3
36,4526,東台,3
37,5288,豐祥-KY,3
38,5434,崇越,3
39,6166,凌華,3
40,6472,保瑞,3
41,6862,三集瑞-KY,3
42,8271,宇瞻,3
43,1560,中砂,2
44,1597,直得,2
45,2101,南港,2
46,2338,光罩,2
47,2351,順德,2
48,2363,矽統,2
49,2392,正崴,2
50,2420,新巨,2
51,2480,敦陽科,2
52,2542,興富發,2
53,2646,星宇航空,2
54,2851,中再保,2
55,2912,統一超,2
56,3005,神基,2
57,3209,全科,2
58,3645,達邁,2
59,6214,精誠,2
60,6257,矽格,2
61,6526,達發,2
62,6579,研揚,2
63,6670,復盛應用,2
64,6768,志強-KY,2
65,7722,LINEPAY,2
66,8213,志超,2
67,9105,泰金寶-DR,2
68,IX0001,臺股指數,2
69,00632R,元大台灣50反1,1
70,00738U,元大道瓊白銀,1
71,00981A,主動統一台股增長,1
72,1101,台泥,1
73,1210,大成,1
74,1477,聚陽,1
75,1590,亞德客-KY,1
76,1609,大亞,1
77,1623,大東電,1
78,1809,中釉,1
79,1905,華紙,1
80,2031,新光鋼,1
81,2231,為升,1
82,2236,百達-KY,1
83,2313,華通,1
84,2340,台亞,1
85,2348,海悅,1
86,2357,華碩,1
87,2359,所羅門,1
88,2371,大同,1
89,2388,威盛,1
90,2399,映泰,1
91,2408,南亞科,1
92,2428,興勤,1
93,2449,京元電子,1
94,2476,鉅祥,1
95,2497,怡利電,1
96,2498,宏達電,1
97,2501,國建,1
98,2520,冠德,1
99,2882,國泰金,1
100,2887,台新新光金,1
101,3004,豐達科,1
102,3023,信邦,1
103,3030,德律,1
104,3034,聯詠,1
105,3413,京鼎,1
106,3617,碩天,1
107,3706,神達,1
108,4771,望隼,1
109,4938,和碩,1
110,5285,界霖,1
111,6196,帆宣,1
112,6412,群電,1
113,6426,統新,1
114,6438,迅得,1
115,6605,帝寶,1
116,6669,緯穎,1
117,6753,龍德造船,1
118,7750,新代,1
119,7788,松川精密,1
120,8103,瀚荃,1
121,8150,南茂,1
122,9910,豐泰,1
123,9941,裕融,1
,,合計,294
