排行,權證標的代號,權證標的名稱,發行檔數
1,2344,華邦電,29
2,2317,鴻海,21
3,2357,華碩,20
4,2408,南亞科,16
5,3231,緯創,16
6,2324,仁寶,15
7,2356,英業達,14
8,2377,微星,12
9,2474,可成,11
10,IX0001,臺股指數,11
11,2353,宏碁,10
12,2409,友達,10
13,3017,奇鋐,10
14,6669,緯穎,9
15,2303,聯電,8
16,1409,新纖,7
17,2301,光寶科,7
18,2313,華通,7
19,2449,京元電子,7
20,3006,晶豪科,7
21,2345,智邦,6
22,3376,新日興,6
23,0050,元大台灣50,5
24,2330,台積電,5
25,3533,嘉澤,5
26,6282,康舒,5
27,1303,南亞,4
28,2376,技嘉,4
29,3059,華晶科,4
30,3305,昇貿,4
31,4938,和碩,4
32,6197,佳必琪,4
33,1504,東元,3
34,2328,廣宇,3
35,2352,佳世達,3
36,3013,晟銘電,3
37,4906,正文,3
38,4967,十銓,3
39,6269,台郡,3
40,6789,采鈺,3
41,00632R,元大台灣50反1,2
42,00753L,中信中國50正2,2
43,1503,士電,2
44,1560,中砂,2
45,1605,華新,2
46,2363,矽統,2
47,2498,宏達電,2
48,3034,聯詠,2
49,3706,神達,2
50,4977,眾達-KY,2
51,5269,祥碩,2
52,6706,惠特,2
53,6862,三集瑞-KY,2
54,8110,華東,2
55,00647L,元大S&P500正2,1
56,00655L,國泰中國A50正2,1
57,00663L,國泰臺灣加權正2,1
58,00929,復華台灣科技優息,1
59,1301,台塑,1
60,1402,遠東新,1
61,1477,聚陽,1
62,1582,信錦,1
63,1609,大亞,1
64,1802,台玻,1
65,2034,允強,1
66,2049,上銀,1
67,2323,中環,1
68,2355,敬鵬,1
69,2367,燿華,1
70,2374,佳能,1
71,2385,群光,1
72,2388,威盛,1
73,2467,志聖,1
74,2603,長榮,1
75,2610,華航,1
76,2615,萬海,1
77,2618,長榮航,1
78,2882,國泰金,1
79,2885,元大金,1
80,2891,中信金,1
81,3406,玉晶光,1
82,3711,日月光投控,1
83,5243,乙盛-KY,1
84,6412,群電,1
85,6781,AES-KY,1
86,7788,松川精密,1
87,8070,長華*,1
88,8131,福懋科,1
89,9105,泰金寶-DR,1
,,合計,390
