排行,權證標的代號,權證標的名稱,發行檔數
1,3008,大立光,75
2,2330,台積電,72
3,IX0001,臺股指數,62
4,2408,南亞科,50
5,4958,臻鼎-KY,48
6,6239,力成,40
7,2337,旺宏,38
8,8150,南茂,38
9,8261,富鼎,38
10,3017,奇鋐,37
11,3481,群創,37
12,3711,日月光投控,36
13,1301,台塑,35
14,2368,金像電,35
15,3042,晶技,34
16,0050,元大台灣50,31
17,3665,貿聯-KY,31
18,6770,力積電,31
19,1326,台化,30
20,6505,台塑化,30
21,2379,瑞昱,29
22,2472,立隆電,29
23,00631L,元大台灣50正2,28
24,2409,友達,25
25,2375,凱美,23
26,2449,京元電子,23
27,2634,漢翔,23
28,8039,台虹,23
29,2404,漢唐,22
30,2645,長榮航太,22
31,4919,新唐,22
32,2345,智邦,21
33,2363,矽統,21
34,4916,事欣科,21
35,00685L,群益臺灣加權正2,20
36,6753,龍德造船,20
37,6805,富世達,20
38,3006,晶豪科,19
39,6525,捷敏-KY,19
40,6669,緯穎,19
41,2313,華通,18
42,2406,國碩,18
43,6271,同欣電,18
44,6409,旭隼,18
45,6672,騰輝電子-KY,18
46,2317,鴻海,17
47,3413,京鼎,17
48,3605,宏致,17
49,6257,矽格,17
50,1802,台玻,16
51,2464,盟立,16
52,6209,今國光,16
53,3563,牧德,15
54,6139,亞翔,15
55,6196,帆宣,15
56,6789,采鈺,15
57,1717,長興,14
58,2395,研華,14
59,2630,亞航,14
60,3406,玉晶光,14
61,6278,台表科,14
62,00981A,主動統一台股增長,13
63,2428,興勤,13
64,2458,義隆,13
65,3035,智原,13
66,3533,嘉澤,13
67,7788,松川精密,13
68,1795,美時,12
69,2049,上銀,12
70,2359,所羅門,12
71,3019,亞光,12
72,6781,AES-KY,12
73,8016,矽創,12
74,2351,順德,11
75,2357,華碩,11
76,4989,榮科,11
77,6116,彩晶,11
78,6197,佳必琪,11
79,00637L,元大滬深300正2,10
80,2231,為升,10
81,2476,鉅祥,10
82,2484,希華,10
83,2495,普安,10
84,3715,定穎投控,10
85,6285,啟碁,10
86,6472,保瑞,10
87,00632R,元大台灣50反1,9
88,1727,中華化,9
89,2301,光寶科,9
90,3055,蔚華科,9
91,4739,康普,9
92,5471,松翰,9
93,6191,精成科,9
94,6449,鈺邦,9
95,1519,華城,8
96,2338,光罩,8
97,2367,燿華,8
98,2441,超豐,8
99,3005,神基,8
100,3015,全漢,8
101,3030,德律,8
102,3034,聯詠,8
103,3048,益登,8
104,3231,緯創,8
105,3312,弘憶股,8
106,3706,神達,8
107,5434,崇越,8
108,6202,盛群,8
109,6719,力智,8
110,8131,福懋科,8
111,1409,新纖,7
112,1514,亞力,7
113,1609,大亞,7
114,2103,台橡,7
115,2352,佳世達,7
116,2369,菱生,7
117,2436,偉詮電,7
118,2603,長榮,7
119,4576,大銀微系統,7
120,4763,材料*-KY,7
121,6706,惠特,7
122,9105,泰金寶-DR,7
123,00708L,元大S&P黃金正2,6
124,00738U,元大道瓊白銀,6
125,1536,和大,6
126,1560,中砂,6
127,1597,直得,6
128,2377,微星,6
129,2402,毅嘉,6
130,3022,威強電,6
131,3059,華晶科,6
132,3135,凌航,6
133,3617,碩天,6
134,4967,十銓,6
135,4968,立積,6
136,6155,鈞寶,6
137,6412,群電,6
138,8271,宇瞻,6
139,00830,國泰費城半導體,5
140,1503,士電,5
141,1605,華新,5
142,1710,東聯,5
143,1809,中釉,5
144,2401,凌陽,5
145,2474,可成,5
146,2851,中再保,5
147,2887,台新新光金,5
148,2912,統一超,5
149,3003,健和興,5
150,3023,信邦,5
151,3036,文曄,5
152,3376,新日興,5
153,4771,望隼,5
154,4906,正文,5
