排行,權證標的代號,權證標的名稱,發行檔數
1,8261,富鼎,26
2,3008,大立光,25
3,2464,盟立,16
4,2406,國碩,14
5,6409,旭隼,14
6,1802,台玻,10
7,2363,矽統,10
8,00631L,元大台灣50正2,9
9,3055,蔚華科,9
10,2368,金像電,8
11,0050,元大台灣50,7
12,1727,中華化,7
13,2330,台積電,7
14,2495,普安,7
15,3665,貿聯-KY,7
16,4989,榮科,7
17,6525,捷敏-KY,7
18,IX0001,臺股指數,7
19,3017,奇鋐,6
20,3563,牧德,6
21,6155,鈞寶,6
22,1597,直得,5
23,2345,智邦,5
24,2379,瑞昱,5
25,2645,長榮航太,5
26,3003,健和興,5
27,3312,弘憶股,5
28,3605,宏致,5
29,4739,康普,5
30,5471,松翰,5
31,6209,今國光,5
32,8105,凌巨,5
33,1301,台塑,4
34,1710,東聯,4
35,2359,所羅門,4
36,2409,友達,4
37,3135,凌航,4
38,4968,立積,4
39,6257,矽格,4
40,6706,惠特,4
41,8150,南茂,4
42,8271,宇瞻,4
43,00981A,主動統一台股增長,3
44,1560,中砂,3
45,1708,東鹼,3
46,1809,中釉,3
47,2049,上銀,3
48,2072,世紀風電,3
49,2101,南港,3
50,2108,南帝,3
51,2351,順德,3
52,2374,佳能,3
53,2404,漢唐,3
54,2630,亞航,3
55,2646,星宇航空,3
56,2912,統一超,3
57,3005,神基,3
58,3015,全漢,3
59,3019,亞光,3
60,3048,益登,3
61,3711,日月光投控,3
62,4526,東台,3
63,5288,豐祥-KY,3
64,5434,崇越,3
65,6166,凌華,3
66,6196,帆宣,3
67,6214,精誠,3
68,6472,保瑞,3
69,6781,AES-KY,3
70,6862,三集瑞-KY,3
71,8103,瀚荃,3
72,9105,泰金寶-DR,3
73,1101,台泥,2
74,1210,大成,2
75,1326,台化,2
76,1536,和大,2
77,1623,大東電,2
78,2231,為升,2
79,2236,百達-KY,2
80,2313,華通,2
81,2338,光罩,2
82,2340,台亞,2
83,2357,華碩,2
84,2392,正崴,2
85,2399,映泰,2
86,2401,凌陽,2
87,2420,新巨,2
88,2476,鉅祥,2
89,2480,敦陽科,2
90,2542,興富發,2
91,2851,中再保,2
92,3006,晶豪科,2
93,3030,德律,2
94,3042,晶技,2
95,3209,全科,2
96,3406,玉晶光,2
97,3645,達邁,2
98,3706,神達,2
99,4576,大銀微系統,2
100,6412,群電,2
101,6526,達發,2
102,6579,研揚,2
103,6670,復盛應用,2
104,6753,龍德造船,2
105,6768,志強-KY,2
106,7722,LINEPAY,2
107,7788,松川精密,2
108,8213,志超,2
109,8926,台汽電,2
110,9910,豐泰,2
111,9941,裕融,2
112,00632R,元大台灣50反1,1
113,00637L,元大滬深300正2,1
114,00664R,國泰臺灣加權反1,1
115,00738U,元大道瓊白銀,1
116,1477,聚陽,1
117,1503,士電,1
118,1519,華城,1
119,1590,亞德客-KY,1
120,1609,大亞,1
121,1717,長興,1
122,1722,台肥,1
123,1905,華紙,1
124,2027,大成鋼,1
125,2031,新光鋼,1
126,2105,正新,1
127,2301,光寶科,1
128,2312,金寶,1
129,2324,仁寶,1
130,2348,海悅,1
131,2354,鴻準,1
132,2371,大同,1
133,2377,微星,1
134,2388,威盛,1
135,2395,研華,1
136,2402,毅嘉,1
137,2408,南亞科,1
138,2419,仲琦,1
139,2428,興勤,1
140,2436,偉詮電,1
141,2449,京元電子,1
142,2458,義隆,1
143,2497,怡利電,1
144,2498,宏達電,1
145,2501,國建,1
146,2520,冠德,1
147,2610,華航,1
148,2618,長榮航,1
149,2882,國泰金,1
150,2887,台新新光金,1
151,3004,豐達科,1
152,3022,威強電,1
153,3023,信邦,1
154,3034,聯詠,1
155,3231,緯創,1
156,3376,新日興,1
157,3413,京鼎,1
158,3533,嘉澤,1
159,3617,碩天,1
160,3673,TPK-KY,1
161,4771,望隼,1
162,4904,遠傳,1
163,4938,和碩,1
164,5285,界霖,1
165,6139,亞翔,1
166,6197,佳必琪,1
167,6426,統新,1
168,6438,迅得,1
169,6605,帝寶,1
170,6669,緯穎,1
171,6691,洋基工程,1
172,6719,力智,1
173,6789,采鈺,1
174,6805,富世達,1
175,6937,天虹,1
176,7750,新代,1
177,8016,矽創,1
178,9958,世紀鋼,1
,,合計,545
