排行,權證標的代號,權證標的名稱,發行檔數
1,2409,友達,44
2,2330,台積電,28
3,2337,旺宏,25
4,IX0001,臺股指數,21
5,3661,世芯-KY,20
6,0050,元大台灣50,16
7,2313,華通,15
8,2441,超豐,15
9,00738U,元大道瓊白銀,14
10,2303,聯電,14
11,6116,彩晶,14
12,1717,長興,13
13,1560,中砂,12
14,2454,聯發科,12
15,6257,矽格,12
16,8131,福懋科,12
17,2308,台達電,11
18,6239,力成,11
19,2317,鴻海,10
20,2449,京元電子,10
21,3008,大立光,10
22,1605,華新,9
23,2367,燿華,9
24,3189,景碩,9
25,3443,創意,9
26,8039,台虹,9
27,2404,漢唐,8
28,2467,志聖,8
29,3450,聯鈞,8
30,3711,日月光投控,8
31,6139,亞翔,8
32,6209,今國光,8
33,8028,昇陽半導體,8
34,00635U,元大S&P黃金,7
35,2059,川湖,7
36,3037,欣興,7
37,3563,牧德,7
38,6669,緯穎,7
39,8112,至上,7
40,8150,南茂,7
41,8210,勤誠,7
42,8422,可寧衛*,7
43,00632R,元大台灣50反1,6
44,2360,致茂,6
45,3036,文曄,6
46,3090,日電貿,6
47,3231,緯創,6
48,3532,台勝科,6
49,3592,瑞鼎,6
50,5269,祥碩,6
51,6531,愛普*,6
52,6691,洋基工程,6
53,00708L,元大S&P黃金正2,5
54,2485,兆赫,5
55,3035,智原,5
56,IX0027,電子類,5
57,00633L,富邦上証正2,4
58,1303,南亞,4
59,2105,正新,4
60,2359,所羅門,4
61,2402,毅嘉,4
62,2455,全新,4
63,2472,立隆電,4
64,2495,普安,4
65,3019,亞光,4
66,3048,益登,4
67,4977,眾達-KY,4
68,5234,達興材料,4
69,6120,達運,4
70,6196,帆宣,4
71,6213,聯茂,4
72,6271,同欣電,4
73,6409,旭隼,4
74,6770,力積電,4
75,00763U,街口道瓊銅,3
76,1304,台聚,3
77,1442,名軒,3
78,2002,中鋼,3
79,2009,第一銅,3
80,2201,裕隆,3
81,2211,長榮鋼,3
82,2323,中環,3
83,2345,智邦,3
84,2369,菱生,3
85,2493,揚博,3
86,3030,德律,3
87,3376,新日興,3
88,3533,嘉澤,3
89,4585,達明,3
90,6197,佳必琪,3
91,6214,精誠,3
92,6282,康舒,3
93,6944,兆聯實業,3
94,00631L,元大台灣50正2,2
95,00637L,元大滬深300正2,2
96,00693U,街口S&P黃豆,2
97,1608,華榮,2
98,1711,永光,2
99,2233,宇隆,2
100,2327,國巨*,2
101,2329,華泰,2
102,2353,宏碁,2
103,2357,華碩,2
104,2368,金像電,2
105,2371,大同,2
106,2375,凱美,2
107,2379,瑞昱,2
108,2419,仲琦,2
109,2464,盟立,2
110,2486,一詮,2
111,2634,漢翔,2
112,2867,三商壽,2
113,3016,嘉晶,2
114,3545,敦泰,2
115,3583,辛耘,2
116,4919,新唐,2
117,5388,中磊,2
118,6285,啟碁,2
119,6415,矽力*-KY,2
120,6472,保瑞,2
121,6605,帝寶,2
122,6781,AES-KY,2
123,6805,富世達,2
124,9921,巨大,2
125,IX0039,金融類,2
126,00650L,復華香港正2,1
127,00655L,國泰中國A50正2,1
128,00674R,元大S&P黃金反1,1
129,1101,台泥,1
130,1215,卜蜂,1
131,1301,台塑,1
132,1513,中興電,1
133,1590,亞德客-KY,1
134,1802,台玻,1
135,2228,劍麟,1
136,2328,廣宇,1
137,2347,聯強,1
138,2356,英業達,1
139,2383,台光電,1
140,2388,威盛,1
141,2489,瑞軒,1
142,2603,長榮,1
143,2605,新興,1
144,2609,陽明,1
145,2612,中航,1
146,2883,凱基金,1
147,2887,台新新光金,1
148,2890,永豐金,1
149,3010,華立,1
150,3017,奇鋐,1
151,3028,增你強,1
152,3029,零壹,1
153,3044,健鼎,1
154,3055,蔚華科,1
155,3305,昇貿,1
156,3380,明泰,1
157,3406,玉晶光,1
158,3665,貿聯-KY,1
159,3702,大聯大,1
160,3706,神達,1
161,3715,定穎投控,1
162,4739,康普,1
163,4763,材料*-KY,1
164,4770,上品,1
165,4916,事欣科,1
166,4961,天鈺,1
167,5515,建國,1
168,6215,和椿,1
169,6789,采鈺,1
170,6957,裕慶-KY,1
171,8046,南電,1
,,合計,822
