排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,65
2,2368,金像電,56
3,IX0001,臺股指數,50
4,4958,臻鼎-KY,47
5,3450,聯鈞,46
6,3661,世芯-KY,43
7,2345,智邦,40
8,3583,辛耘,38
9,2308,台達電,37
10,3008,大立光,37
11,6285,啟碁,36
12,2409,友達,35
13,00631L,元大台灣50正2,34
14,2454,聯發科,34
15,6213,聯茂,33
16,0050,元大台灣50,32
17,3665,貿聯-KY,31
18,3017,奇鋐,30
19,3026,禾伸堂,30
20,1560,中砂,29
21,2317,鴻海,28
22,4576,大銀微系統,28
23,6139,亞翔,28
24,1519,華城,26
25,2472,立隆電,26
26,4977,眾達-KY,26
27,7750,新代,24
28,7769,鴻勁,24
29,1717,長興,23
30,2402,毅嘉,23
31,3030,德律,23
32,1582,信錦,21
33,6257,矽格,21
34,3042,晶技,20
35,2327,國巨*,19
36,2351,順德,19
37,3406,玉晶光,19
38,6919,康霈*,19
39,2344,華邦電,18
40,2408,南亞科,18
41,3481,群創,18
42,3532,台勝科,18
43,3711,日月光投控,18
44,4919,新唐,18
45,6944,兆聯實業,18
46,2449,京元電子,17
47,3673,TPK-KY,17
48,6831,邁科,17
49,8110,華東,17
50,2481,強茂,16
51,3715,定穎投控,16
52,1304,台聚,15
53,2049,上銀,15
54,3563,牧德,15
55,4722,國精化,15
56,4764,雙鍵,15
57,6278,台表科,15
58,6937,天虹,15
59,00715L,街口布蘭特油正2,14
60,2395,研華,14
61,5243,乙盛-KY,14
62,6770,力積電,14
63,6781,AES-KY,14
64,8028,昇陽半導體,14
65,00642U,元大S&P石油,13
66,3533,嘉澤,13
67,1802,台玻,12
68,2419,仲琦,12
69,1795,美時,11
70,2376,技嘉,11
71,8039,台虹,11
72,8210,勤誠,11
73,2355,敬鵬,10
74,2404,漢唐,10
75,3376,新日興,10
76,5269,祥碩,10
77,6196,帆宣,10
78,1303,南亞,9
79,2313,華通,9
80,2369,菱生,9
81,2476,鉅祥,9
82,5284,jpp-KY,9
83,6239,力成,9
84,6456,GIS-KY,9
85,1326,台化,8
86,1723,中碳,8
87,2301,光寶科,8
88,2367,燿華,8
89,2436,偉詮電,8
90,2492,華新科,8
91,5388,中磊,8
92,6271,同欣電,8
93,6472,保瑞,8
94,8261,富鼎,8
95,1710,東聯,7
96,2329,華泰,7
97,3380,明泰,7
98,4967,十銓,7
99,6191,精成科,7
100,6669,緯穎,7
101,8112,至上,7
102,00664R,國泰臺灣加權反1,6
103,1305,華夏,6
104,1308,亞聚,6
105,1476,儒鴻,6
106,2059,川湖,6
107,2388,威盛,6
108,2493,揚博,6
109,3013,晟銘電,6
110,3028,增你強,6
111,4766,南寶,6
112,4906,正文,6
113,5234,達興材料,6
114,5292,華懋,6
115,6789,采鈺,6
116,1313,聯成,5
117,2303,聯電,5
118,2464,盟立,5
119,3596,智易,5
120,4583,台灣精銳,5
121,6415,矽力*-KY,5
122,6526,達發,5
123,6672,騰輝電子-KY,5
124,6805,富世達,5
125,7788,松川精密,5
126,8464,億豐,5
127,00637L,元大滬深300正2,4
128,00670L,富邦NASDAQ正2,4
129,1101,台泥,4
130,1597,直得,4
131,1708,東鹼,4
132,1773,勝一,4
133,2316,楠梓電,4
134,2439,美律,4
135,2441,超豐,4
136,2474,可成,4
137,2610,華航,4
138,3090,日電貿,4
139,3231,緯創,4
140,3515,華擎,4
141,3702,大聯大,4
142,3706,神達,4
143,4763,材料*-KY,4
144,6197,佳必琪,4
145,6409,旭隼,4
146,6505,台塑化,4
147,6706,惠特,4
148,00632R,元大台灣50反1,3
149,00647L,元大S&P500正2,3
150,00655L,國泰中國A50正2,3
151,00673R,元大S&P原油反1,3
152,1301,台塑,3
153,1307,三芳,3
154,1718,中纖,3
155,2006,東和鋼鐵,3
156,2034,允強,3
157,2103,台橡,3
158,2312,金寶,3
159,2340,台亞,3
160,2353,宏碁,3
161,2421,建準,3
162,2428,興勤,3
163,2603,長榮,3
164,3034,聯詠,3
165,3035,智原,3
166,3044,健鼎,3
167,5469,瀚宇博,3
168,6116,彩晶,3
169,6202,盛群,3
170,6412,群電,3
171,6438,迅得,3
172,6691,洋基工程,3
173,7780,大研生醫*,3
174,8016,矽創,3
175,8150,南茂,3
176,9958,世紀鋼,3
177,00635U,元大S&P黃金,2
178,00640L,富邦日本正2,2
179,00693U,街口S&P黃豆,2
180,00706L,元大S&P日圓正2,2
181,00830,國泰費城半導體,2
182,1309,台達化,2
183,1409,新纖,2
184,1477,聚陽,2
185,1504,東元,2
186,1605,華新,2
187,1714,和桐,2
188,2104,國際中橡,2
189,2357,華碩,2
190,2379,瑞昱,2
191,2385,群光,2
192,2495,普安,2
193,2633,台灣高鐵,2
194,2887,台新新光金,2
195,3023,信邦,2
196,3036,文曄,2
197,3062,建漢,2
198,3413,京鼎,2
199,3645,達邁,2
200,4551,智伸科,2
201,4755,三福化,2
202,5871,中租-KY,2
203,6282,康舒,2
204,6449,鈺邦,2
205,6757,台灣虎航,2
206,6869,雲豹能源,2
207,8215,明基材,2
208,00633L,富邦上証正2,1
209,00648R,元大S&P500反1,1
210,00650L,復華香港正2,1
211,00663L,國泰臺灣加權正2,1
212,00665L,富邦恒生國企正2,1
213,00669R,國泰美國道瓊反1,1
214,00680L,元大美債20正2,1
215,00684R,元大美元指數反1,1
216,00688L,國泰20年美債正2,1
217,00708L,元大S&P黃金正2,1
218,00753L,中信中國50正2,1
219,00757,統一FANG+,1
220,00763U,街口道瓊銅,1
221,00852L,國泰美國道瓊正2,1
222,00882,中信中國高股息,1
223,00922,國泰台灣領袖50,1
224,1216,統一,1
225,1402,遠東新,1
226,1503,士電,1
227,1536,和大,1
228,1590,亞德客-KY,1
229,1618,合機,1
230,2027,大成鋼,1
231,2323,中環,1
232,2331,精英,1
233,2356,英業達,1
234,2359,所羅門,1
235,2374,佳能,1
236,2375,凱美,1
237,2377,微星,1
238,2393,億光,1
239,2401,凌陽,1
240,2498,宏達電,1
241,2605,新興,1
242,2606,裕民,1
243,2618,長榮航,1
244,2637,慧洋-KY,1
245,2881,富邦金,1
246,2882,國泰金,1
247,2886,兆豐金,1
248,2890,永豐金,1
249,2891,中信金,1
250,2892,第一金,1
251,3005,神基,1
252,3014,聯陽,1
253,3045,台灣大,1
254,3138,耀登,1
255,3209,全科,1
256,3305,昇貿,1
257,3416,融程電,1
258,3605,宏致,1
259,4142,國光生,1
260,4571,鈞興-KY,1
261,4770,上品,1
262,4938,和碩,1
263,6176,瑞儀,1
264,6192,巨路,1
265,6215,和椿,1
266,6269,台郡,1
267,6719,力智,1
268,6753,龍德造船,1
269,6862,三集瑞-KY,1
270,6873,泓德能源,1
271,8045,達運光電,1
272,8070,長華*,1
273,8081,致新,1
274,8213,志超,1
275,9914,美利達,1
276,9939,宏全,1
,,合計,"2,392"
