排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,41
2,3450,聯鈞,41
3,3583,辛耘,38
4,2308,台達電,37
5,3661,世芯-KY,36
6,6213,聯茂,33
7,2368,金像電,31
8,2345,智邦,30
9,3026,禾伸堂,30
10,6285,啟碁,30
11,4958,臻鼎-KY,29
12,3017,奇鋐,25
13,7769,鴻勁,24
14,1560,中砂,23
15,1717,長興,23
16,2317,鴻海,21
17,3665,貿聯-KY,21
18,6139,亞翔,21
19,4576,大銀微系統,20
20,1582,信錦,19
21,6257,矽格,19
22,6919,康霈*,19
23,2454,聯發科,18
24,0050,元大台灣50,17
25,00631L,元大台灣50正2,17
26,8110,華東,17
27,IX0001,臺股指數,17
28,4977,眾達-KY,16
29,1304,台聚,15
30,2351,順德,15
31,4764,雙鍵,15
32,6944,兆聯實業,15
33,2409,友達,14
34,2472,立隆電,14
35,5243,乙盛-KY,14
36,6831,邁科,14
37,3030,德律,13
38,7750,新代,13
39,2419,仲琦,12
40,2449,京元電子,12
41,00715L,街口布蘭特油正2,11
42,1519,華城,11
43,2402,毅嘉,11
44,2481,強茂,11
45,3532,台勝科,11
46,3563,牧德,11
47,3715,定穎投控,11
48,4722,國精化,11
49,6781,AES-KY,11
50,6937,天虹,11
51,8028,昇陽半導體,11
52,00642U,元大S&P石油,10
53,2355,敬鵬,10
54,2313,華通,9
55,2327,國巨*,9
56,2369,菱生,9
57,2395,研華,9
58,2404,漢唐,9
59,3376,新日興,9
60,3533,嘉澤,9
61,3673,TPK-KY,9
62,1723,中碳,8
63,2301,光寶科,8
64,2436,偉詮電,8
65,3042,晶技,8
66,5388,中磊,8
67,6196,帆宣,8
68,8039,台虹,8
69,1710,東聯,7
70,8112,至上,7
71,1303,南亞,6
72,1305,華夏,6
73,1308,亞聚,6
74,1476,儒鴻,6
75,3028,增你強,6
76,3380,明泰,6
77,4766,南寶,6
78,5269,祥碩,6
79,5284,jpp-KY,6
80,6239,力成,6
81,6271,同欣電,6
82,6669,緯穎,6
83,00664R,國泰臺灣加權反1,5
84,1313,聯成,5
85,1795,美時,5
86,2059,川湖,5
87,2476,鉅祥,5
88,3008,大立光,5
89,3596,智易,5
90,4919,新唐,5
91,6278,台表科,5
92,6472,保瑞,5
93,8464,億豐,5
94,00670L,富邦NASDAQ正2,4
95,1101,台泥,4
96,1708,東鹼,4
97,1773,勝一,4
98,2316,楠梓電,4
99,2376,技嘉,4
100,2441,超豐,4
101,2610,華航,4
102,3013,晟銘電,4
103,3231,緯創,4
104,3711,日月光投控,4
105,4906,正文,4
106,6526,達發,4
107,6672,騰輝電子-KY,4
108,00673R,元大S&P原油反1,3
109,1307,三芳,3
110,1718,中纖,3
111,2006,東和鋼鐵,3
112,2034,允強,3
113,2103,台橡,3
114,2303,聯電,3
115,2421,建準,3
116,2492,華新科,3
