排行,權證標的代號,權證標的名稱,發行檔數
1,2308,台達電,70
2,1303,南亞,63
3,3037,欣興,49
4,3661,世芯-KY,48
5,2059,川湖,47
6,2317,鴻海,43
7,2330,台積電,43
8,2454,聯發科,43
9,IX0001,臺股指數,42
10,2345,智邦,41
11,6805,富世達,35
12,6669,緯穎,34
13,3017,奇鋐,32
14,8039,台虹,32
15,6770,力積電,29
16,0050,元大台灣50,28
17,2368,金像電,27
18,2383,台光電,26
19,2404,漢唐,25
20,2612,中航,24
21,1560,中砂,23
22,3231,緯創,23
23,6139,亞翔,23
24,2327,國巨*,22
25,2337,旺宏,22
26,6781,AES-KY,22
27,1802,台玻,21
28,2605,新興,21
29,3665,貿聯-KY,21
30,2449,京元電子,20
31,3189,景碩,20
32,2606,裕民,19
33,3711,日月光投控,19
34,6213,聯茂,19
35,2637,慧洋-KY,18
36,3715,定穎投控,18
37,8499,鼎炫-KY,18
38,6531,愛普*,17
39,8150,南茂,16
40,8210,勤誠,15
41,00631L,元大台灣50正2,14
42,3090,日電貿,14
43,1301,台塑,13
44,2486,一詮,13
45,8046,南電,13
46,00632R,元大台灣50反1,12
47,1605,華新,12
48,2388,威盛,12
49,6706,惠特,12
50,2359,所羅門,11
51,2402,毅嘉,11
52,2603,長榮,11
53,2493,揚博,10
54,3376,新日興,10
55,8112,至上,10
56,5469,瀚宇博,9
57,6451,訊芯-KY,9
58,6691,洋基工程,9
59,6890,來億-KY,9
60,6944,兆聯實業,9
61,2009,第一銅,8
62,2313,華通,8
63,6215,和椿,8
64,6415,矽力*-KY,8
65,2360,致茂,7
66,2367,燿華,7
67,2374,佳能,7
68,2481,強茂,7
69,3030,德律,7
70,3706,神達,7
71,8028,昇陽半導體,7
72,2356,英業達,6
73,2498,宏達電,6
74,3034,聯詠,6
75,5269,祥碩,6
76,5284,jpp-KY,6
77,00642U,元大S&P石油,5
78,00664R,國泰臺灣加權反1,5
79,1504,東元,5
80,2301,光寶科,5
81,2303,聯電,5
82,2316,楠梓電,5
83,2324,仁寶,5
84,2371,大同,5
85,2455,全新,5
86,2467,志聖,5
87,2618,長榮航,5
88,2630,亞航,5
89,2882,國泰金,5
90,3010,華立,5
91,3013,晟銘電,5
92,3533,嘉澤,5
93,4763,材料*-KY,5
94,6409,旭隼,5
95,00663L,國泰臺灣加權正2,4
96,1101,台泥,4
97,1326,台化,4
98,2421,建準,4
99,2610,華航,4
100,3044,健鼎,4
101,3515,華擎,4
102,4583,台灣精銳,4
103,4739,康普,4
104,4977,眾達-KY,4
105,6472,保瑞,4
106,6789,采鈺,4
107,00637L,元大滬深300正2,3
108,00650L,復華香港正2,3
109,00665L,富邦恒生國企正2,3
110,1312,國喬,3
111,1536,和大,3
112,1608,華榮,3
113,2027,大成鋼,3
114,2474,可成,3
115,2609,陽明,3
116,2615,萬海,3
117,2885,元大金,3
118,2887,台新新光金,3
119,2889,國票金,3
120,2890,永豐金,3
121,3406,玉晶光,3
122,3413,京鼎,3
123,3694,海華,3
124,4770,上品,3
125,8374,羅昇,3
126,9904,寶成,3
127,IX0027,電子類,3
128,00706L,元大S&P日圓正2,2
129,00715L,街口布蘭特油正2,2
130,00738U,元大道瓊白銀,2
131,1513,中興電,2
132,1717,長興,2
133,2049,上銀,2
134,2357,華碩,2
135,2409,友達,2
136,2419,仲琦,2
137,2472,立隆電,2
138,2492,華新科,2
139,2753,八方雲集,2
140,2884,玉山金,2
141,2891,中信金,2
142,3006,晶豪科,2
143,3035,智原,2
144,3532,台勝科,2
145,3563,牧德,2
146,3645,達邁,2
147,4916,事欣科,2
148,4958,臻鼎-KY,2
149,4968,立積,2
150,6166,凌華,2
151,6191,精成科,2
152,6257,矽格,2
153,6269,台郡,2
154,6282,康舒,2
155,6285,啟碁,2
156,6456,GIS-KY,2
157,6962,奕力-KY,2
158,0052,富邦科技,1
159,00633L,富邦上証正2,1
160,00635U,元大S&P黃金,1
161,00640L,富邦日本正2,1
162,00655L,國泰中國A50正2,1
163,00669R,國泰美國道瓊反1,1
164,00670L,富邦NASDAQ正2,1
165,00673R,元大S&P原油反1,1
166,00712,復華富時不動產,1
167,00752,中信中國50,1
168,00852L,國泰美國道瓊正2,1
169,1216,統一,1
170,1409,新纖,1
171,1597,直得,1
172,1708,東鹼,1
173,2002,中鋼,1
174,2228,劍麟,1
175,2233,宇隆,1
176,2312,金寶,1
177,2352,佳世達,1
178,2363,矽統,1
179,2365,昆盈,1
180,2369,菱生,1
181,2375,凱美,1
182,2376,技嘉,1
183,2392,正崴,1
184,2401,凌陽,1
185,2428,興勤,1
186,2464,盟立,1
187,2548,華固,1
188,2634,漢翔,1
189,2834,臺企銀,1
190,2845,遠東銀,1
191,2880,華南金,1
192,2883,凱基金,1
193,2892,第一金,1
194,3008,大立光,1
195,3019,亞光,1
196,3032,偉訓,1
197,3305,昇貿,1
198,3380,明泰,1
199,3673,TPK-KY,1
200,4576,大銀微系統,1
201,5234,達興材料,1
202,6196,帆宣,1
203,6239,力成,1
204,6271,同欣電,1
205,6753,龍德造船,1
206,6757,台灣虎航,1
207,6830,汎銓,1
208,6923,中台,1
209,8045,達運光電,1
210,8114,振樺電,1
211,8422,可寧衛*,1
,,合計,"1,827"
