排行,權證標的代號,權證標的名稱,發行檔數
1,2408,南亞科,120
2,2330,台積電,114
3,IX0001,臺股指數,106
4,2344,華邦電,97
5,2409,友達,93
6,2317,鴻海,81
7,2303,聯電,74
8,0050,元大台灣50,61
9,1303,南亞,54
10,3006,晶豪科,50
11,2313,華通,49
12,3231,緯創,49
13,3711,日月光投控,49
14,6213,聯茂,48
15,6139,亞翔,47
16,6669,緯穎,47
17,00631L,元大台灣50正2,46
18,2449,京元電子,45
19,2404,漢唐,43
20,6805,富世達,43
21,6282,康舒,42
22,3406,玉晶光,40
23,2301,光寶科,39
24,3017,奇鋐,39
25,2481,強茂,38
26,3042,晶技,38
27,2474,可成,37
28,3376,新日興,36
29,2324,仁寶,35
30,2356,英業達,35
31,2357,華碩,34
32,2377,微星,33
33,1605,華新,32
34,2376,技嘉,31
35,6269,台郡,31
36,8261,富鼎,31
37,00632R,元大台灣50反1,30
38,2345,智邦,30
39,2379,瑞昱,30
40,3035,智原,30
41,6409,旭隼,30
42,2368,金像電,28
43,6197,佳必琪,28
44,2353,宏碁,27
45,1519,華城,26
46,6719,力智,26
47,8150,南茂,24
48,2493,揚博,23
49,2363,矽統,22
50,2610,華航,21
51,6781,AES-KY,21
52,1503,士電,20
53,00708L,元大S&P黃金正2,19
54,2316,楠梓電,19
55,2882,國泰金,19
56,7788,松川精密,19
57,1326,台化,18
58,1560,中砂,18
59,2618,長榮航,18
60,3034,聯詠,18
61,3706,神達,18
62,4967,十銓,18
63,6789,采鈺,18
64,2312,金寶,17
65,2369,菱生,17
66,3673,TPK-KY,17
67,6202,盛群,17
68,1504,東元,16
69,2351,順德,16
70,3059,華晶科,16
71,6196,帆宣,16
72,6285,啟碁,16
73,00635U,元大S&P黃金,15
74,3019,亞光,15
75,5269,祥碩,15
76,00637L,元大滬深300正2,14
77,00981A,主動統一台股增長,14
78,1513,中興電,14
79,1514,亞力,14
80,2883,凱基金,14
81,3305,昇貿,14
82,3583,辛耘,14
83,8112,至上,14
84,2428,興勤,13
85,2476,鉅祥,13
86,6278,台表科,13
87,8210,勤誠,13
88,00738U,元大道瓊白銀,12
89,2367,燿華,12
90,2881,富邦金,12
91,3044,健鼎,12
92,4551,智伸科,12
93,6472,保瑞,12
94,6757,台灣虎航,12
95,1301,台塑,11
96,2388,威盛,11
97,3014,聯陽,11
98,3533,嘉澤,11
99,6209,今國光,11
100,8131,福懋科,11
101,00830,國泰費城半導體,10
102,1711,永光,10
103,2401,凌陽,10
104,2489,瑞軒,10
105,2609,陽明,10
106,2887,台新新光金,10
107,6191,精成科,10
108,6456,GIS-KY,10
109,6672,騰輝電子-KY,10
110,1312,國喬,9
111,1708,東鹼,9
112,2467,志聖,9
113,2498,宏達電,9
114,2891,中信金,9
115,5243,乙盛-KY,9
116,8016,矽創,9
117,00663L,國泰臺灣加權正2,8
118,1802,台玻,8
119,2049,上銀,8
120,2352,佳世達,8
121,2402,毅嘉,8
122,2457,飛宏,8
123,2458,義隆,8
124,2890,永豐金,8
125,3013,晟銘電,8
126,4906,正文,8
127,4938,和碩,8
128,6414,樺漢,8
129,6691,洋基工程,8
130,8081,致新,8
131,8110,華東,8
132,00633L,富邦上証正2,7
133,00715L,街口布蘭特油正2,7
134,1409,新纖,7
135,1609,大亞,7
136,1905,華紙,7
137,2323,中環,7
138,2603,長榮,7
139,3030,德律,7
140,3715,定穎投控,7
141,7750,新代,7
142,8271,宇瞻,7
143,9958,世紀鋼,7
144,IX0027,電子類,7
145,00706L,元大S&P日圓正2,6
146,1718,中纖,6
147,2233,宇隆,6
148,2354,鴻準,6
149,2359,所羅門,6
150,2374,佳能,6
151,2441,超豐,6
152,2885,元大金,6
153,4576,大銀微系統,6
154,5388,中磊,6
155,5469,瀚宇博,6
156,6257,矽格,6
157,6412,群電,6
158,8070,長華*,6
159,9105,泰金寶-DR,6
160,0052,富邦科技,5
161,00642U,元大S&P石油,5
162,00753L,中信中國50正2,5
163,1307,三芳,5
164,1319,東陽,5
165,1582,信錦,5
166,2328,廣宇,5
167,2355,敬鵬,5
168,2371,大同,5
169,2436,偉詮電,5
170,2634,漢翔,5
171,2637,慧洋-KY,5
172,2884,玉山金,5
173,3036,文曄,5
174,4763,材料*-KY,5
175,4977,眾達-KY,5
176,6944,兆聯實業,5
177,7711,永擎,5
178,7749,意騰-KY,5
179,00650L,復華香港正2,4
180,00674R,元大S&P黃金反1,4
181,1476,儒鴻,4
182,1477,聚陽,4
183,1717,長興,4
184,1795,美時,4
185,2395,研華,4
186,2419,仲琦,4
187,2421,建準,4
188,2439,美律,4
189,2485,兆赫,4
190,2615,萬海,4
191,3515,華擎,4
192,3596,智易,4
193,4960,誠美材,4
194,5284,jpp-KY,4
195,6176,瑞儀,4
196,6189,豐藝,4
197,6706,惠特,4
198,6862,三集瑞-KY,4
199,6873,泓德能源,4
200,9945,潤泰新,4
201,00664R,國泰臺灣加權反1,3
202,00665L,富邦恒生國企正2,3
203,1216,統一,3
204,1710,東聯,3
205,2027,大成鋼,3
206,2340,台亞,3
207,2347,聯強,3
208,2385,群光,3
209,2548,華固,3
210,2606,裕民,3
211,2834,臺企銀,3
212,2892,第一金,3
213,3005,神基,3
