排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,98
2,IX0001,臺股指數,56
3,2454,聯發科,42
4,2408,南亞科,38
5,3481,群創,37
6,3006,晶豪科,33
7,2059,川湖,31
8,0050,元大台灣50,25
9,00631L,元大台灣50正2,25
10,2301,光寶科,24
11,2317,鴻海,24
12,3661,世芯-KY,23
13,2303,聯電,22
14,3030,德律,21
15,00981A,主動統一台股增長,20
16,8210,勤誠,20
17,2344,華邦電,18
18,2327,國巨*,17
19,6526,達發,17
20,2449,京元電子,16
21,6669,緯穎,16
22,2451,創見,15
23,8150,南茂,15
24,2345,智邦,14
25,2395,研華,13
26,3034,聯詠,13
27,3665,貿聯-KY,13
28,4722,國精化,13
29,2354,鴻準,12
30,2376,技嘉,11
31,4967,十銓,11
32,6770,力積電,11
33,00632R,元大台灣50反1,10
34,3711,日月光投控,10
35,4958,臻鼎-KY,10
36,6197,佳必琪,10
37,1560,中砂,9
38,1605,華新,8
39,2233,宇隆,8
40,2409,友達,8
41,3008,大立光,8
42,3035,智原,8
43,3231,緯創,8
44,3533,嘉澤,8
45,4977,眾達-KY,8
46,6196,帆宣,8
47,6257,矽格,8
48,6285,啟碁,8
49,7749,意騰-KY,8
50,2404,漢唐,7
51,3016,嘉晶,7
52,5269,祥碩,7
53,1802,台玻,6
54,2367,燿華,6
55,2472,立隆電,6
56,2492,華新科,6
57,3036,文曄,6
58,6706,惠特,6
59,00830,國泰費城半導體,5
60,1514,亞力,5
61,1519,華城,5
62,2049,上銀,5
63,2328,廣宇,5
64,2388,威盛,5
65,2493,揚博,5
66,5284,jpp-KY,5
67,8028,昇陽半導體,5
68,00663L,國泰臺灣加權正2,4
69,00708L,元大S&P黃金正2,4
70,1303,南亞,4
71,1597,直得,4
72,2340,台亞,4
73,2351,順德,4
74,2357,華碩,4
75,2377,微星,4
76,2485,兆赫,4
77,4770,上品,4
78,6191,精成科,4
79,6239,力成,4
80,6282,康舒,4
81,6781,AES-KY,4
82,00642U,元大S&P石油,3
83,00664R,國泰臺灣加權反1,3
84,00715L,街口布蘭特油正2,3
85,2312,金寶,3
86,2476,鉅祥,3
87,3033,威健,3
88,3090,日電貿,3
89,3305,昇貿,3
90,3515,華擎,3
91,4583,台灣精銳,3
92,6116,彩晶,3
93,6215,和椿,3
94,6412,群電,3
95,6414,樺漢,3
96,6719,力智,3
97,8016,矽創,3
98,8110,華東,3
99,8131,福懋科,3
100,00673R,元大S&P原油反1,2
101,00738U,元大道瓊白銀,2
102,00982A,主動群益台灣強棒,2
103,1503,士電,2
104,1717,長興,2
105,2316,楠梓電,2
106,2363,矽統,2
107,2379,瑞昱,2
108,2401,凌陽,2
109,2436,偉詮電,2
110,2458,義隆,2
111,2481,強茂,2
112,3376,新日興,2
113,3701,大眾控,2
114,4571,鈞興-KY,2
115,4585,達明,2
116,4961,天鈺,2
117,6202,盛群,2
118,6209,今國光,2
119,6672,騰輝電子-KY,2
120,8422,可寧衛*,2
121,9921,巨大,2
122,0052,富邦科技,1
123,006208,富邦台50,1
124,00635U,元大S&P黃金,1
125,00640L,富邦日本正2,1
126,00650L,復華香港正2,1
127,00655L,國泰中國A50正2,1
128,00670L,富邦NASDAQ正2,1
129,00683L,元大美元指數正2,1
130,00693U,街口S&P黃豆,1
131,00753L,中信中國50正2,1
132,00891,中信關鍵半導體,1
133,1409,新纖,1
134,1504,東元,1
135,1513,中興電,1
136,1773,勝一,1
137,1795,美時,1
138,2105,正新,1
139,2329,華泰,1
140,2355,敬鵬,1
141,2356,英業達,1
142,2359,所羅門,1
143,2369,菱生,1
144,2374,佳能,1
145,2421,建準,1
146,2439,美律,1
147,2441,超豐,1
148,2478,大毅,1
149,2609,陽明,1
150,2615,萬海,1
151,2637,慧洋-KY,1
152,2881,富邦金,1
153,2882,國泰金,1
154,2886,兆豐金,1
155,2891,中信金,1
156,3013,晟銘電,1
157,3014,聯陽,1
158,3028,增你強,1
159,3044,健鼎,1
160,3416,融程電,1
161,3673,TPK-KY,1
162,3702,大聯大,1
163,3715,定穎投控,1
164,4906,正文,1
165,4968,立積,1
166,5388,中磊,1
167,5871,中租-KY,1
168,6176,瑞儀,1
169,6206,飛捷,1
170,6449,鈺邦,1
171,6472,保瑞,1
172,6505,台塑化,1
173,6691,洋基工程,1
174,6757,台灣虎航,1
175,6831,邁科,1
176,6944,兆聯實業,1
177,6962,奕力-KY,1
178,8070,長華*,1
179,8081,致新,1
180,8112,至上,1
181,8114,振樺電,1
182,8261,富鼎,1
183,9904,寶成,1
184,9939,宏全,1
,,合計,"1,228"
