排行,權證標的代號,權證標的名稱,發行檔數
1,2303,聯電,105
2,IX0001,臺股指數,102
3,2330,台積電,99
4,2313,華通,83
5,00738U,元大道瓊白銀,76
6,2308,台達電,71
7,2409,友達,71
8,8422,可寧衛*,67
9,2454,聯發科,64
10,3037,欣興,63
11,3661,世芯-KY,60
12,6239,力成,59
13,2367,燿華,53
14,0050,元大台灣50,52
15,2327,國巨*,52
16,3715,定穎投控,51
17,3008,大立光,49
18,1303,南亞,43
19,2329,華泰,42
20,6669,緯穎,41
21,1802,台玻,39
22,6415,矽力*-KY,39
23,2312,金寶,38
24,3189,景碩,38
25,8150,南茂,38
26,1513,中興電,37
27,6285,啟碁,37
28,2441,超豐,36
29,1605,華新,35
30,6282,康舒,35
31,1503,士電,33
32,2317,鴻海,33
33,8131,福懋科,33
34,2404,漢唐,31
35,3711,日月光投控,30
36,3167,大量,29
37,6257,矽格,29
38,2371,大同,28
39,6139,亞翔,28
40,00631L,元大台灣50正2,27
41,3450,聯鈞,27
42,1560,中砂,26
43,1795,美時,26
44,2059,川湖,26
45,5269,祥碩,26
46,8046,南電,26
47,00632R,元大台灣50反1,25
48,2337,旺宏,25
49,8028,昇陽半導體,25
50,2379,瑞昱,24
51,4958,臻鼎-KY,23
52,6209,今國光,22
53,8112,至上,22
54,2455,全新,20
55,3305,昇貿,20
56,6691,洋基工程,20
57,00635U,元大S&P黃金,19
58,1514,亞力,19
59,2360,致茂,19
60,6271,同欣電,19
61,6706,惠特,19
62,6753,龍德造船,19
63,1504,東元,18
64,3532,台勝科,18
65,00708L,元大S&P黃金正2,17
66,2457,飛宏,17
67,2467,志聖,17
68,2481,強茂,17
69,2492,華新科,17
70,3376,新日興,17
71,1101,台泥,16
72,2049,上銀,16
73,2301,光寶科,16
74,8210,勤誠,16
75,00637L,元大滬深300正2,15
76,2233,宇隆,15
77,2449,京元電子,15
78,3016,嘉晶,15
79,3019,亞光,15
80,3231,緯創,15
81,6213,聯茂,15
82,2356,英業達,14
83,2493,揚博,14
84,3044,健鼎,14
85,3090,日電貿,14
86,6116,彩晶,14
87,8039,台虹,14
88,1717,長興,13
89,2328,廣宇,13
90,2331,精英,13
91,2363,矽統,13
92,3017,奇鋐,13
93,3533,嘉澤,13
94,00633L,富邦上証正2,12
95,6196,帆宣,12
96,2357,華碩,11
97,3035,智原,11
98,3563,牧德,11
99,3665,貿聯-KY,11
100,6197,佳必琪,11
101,6409,旭隼,11
102,6531,愛普*,11
103,6805,富世達,11
104,6869,雲豹能源,11
105,1301,台塑,10
106,2419,仲琦,10
107,2485,兆赫,10
108,2486,一詮,10
