排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,133
2,2330,台積電,94
3,3017,奇鋐,73
4,2313,華通,66
5,0050,元大台灣50,65
6,00715L,街口布蘭特油正2,65
7,2451,創見,57
8,3189,景碩,56
9,6669,緯穎,51
10,2317,鴻海,49
11,2603,長榮,49
12,00642U,元大S&P石油,44
13,3665,貿聯-KY,44
14,8039,台虹,41
15,3563,牧德,40
16,6285,啟碁,40
17,6213,聯茂,39
18,3030,德律,38
19,2454,聯發科,37
20,3661,世芯-KY,35
21,3711,日月光投控,34
22,4958,臻鼎-KY,33
23,2609,陽明,31
24,3653,健策,30
25,6531,愛普*,30
26,1303,南亞,29
27,2605,新興,29
28,8112,至上,29
29,1519,華城,27
30,2368,金像電,27
31,2615,萬海,27
32,6789,采鈺,27
33,2345,智邦,26
34,00632R,元大台灣50反1,25
35,3715,定穎投控,25
36,2301,光寶科,24
37,1326,台化,23
38,3533,嘉澤,23
39,6456,GIS-KY,23
40,8210,勤誠,23
41,2059,川湖,22
42,4977,眾達-KY,22
43,6197,佳必琪,22
44,1711,永光,21
45,2327,國巨*,21
46,3036,文曄,21
47,1795,美時,20
48,6505,台塑化,20
49,2402,毅嘉,19
50,4919,新唐,19
51,6451,訊芯-KY,19
52,6781,AES-KY,18
53,5269,祥碩,17
54,6944,兆聯實業,17
55,8271,宇瞻,17
56,00673R,元大S&P原油反1,16
57,3231,緯創,16
58,6706,惠特,16
59,1301,台塑,14
60,1717,長興,14
61,2329,華泰,14
62,2481,強茂,14
63,2409,友達,13
64,2421,建準,13
65,2458,義隆,13
66,3583,辛耘,13
67,6271,同欣電,13
68,6282,康舒,13
69,2303,聯電,12
70,2449,京元電子,12
71,3008,大立光,12
72,6239,力成,12
73,2049,上銀,11
74,6415,矽力*-KY,11
75,6830,汎銓,11
76,8261,富鼎,11
77,00637L,元大滬深300正2,10
78,2376,技嘉,10
79,3034,聯詠,10
80,3376,新日興,10
81,8150,南茂,10
82,1708,東鹼,9
83,2357,華碩,9
84,2467,志聖,9
85,3645,達邁,9
86,00635U,元大S&P黃金,8
87,00708L,元大S&P黃金正2,8
88,2404,漢唐,8
89,2543,皇昌,8
90,3005,神基,8
91,3702,大聯大,8
92,6257,矽格,8
93,00663L,國泰臺灣加權正2,7
94,1304,台聚,7
95,3035,智原,7
96,5284,jpp-KY,7
97,6139,亞翔,7
98,IX0027,電子類,7
99,00640L,富邦日本正2,6
100,00738U,元大道瓊白銀,6
101,1312,國喬,6
102,2338,光罩,6
103,3380,明泰,6
104,3450,聯鈞,6
105,6753,龍德造船,6
106,6862,三集瑞-KY,6
107,8028,昇陽半導體,6
108,0052,富邦科技,5
109,00664R,國泰臺灣加權反1,5
110,00665L,富邦恒生國企正2,5
111,00670L,富邦NASDAQ正2,5
112,2316,楠梓電,5
113,2355,敬鵬,5
114,2356,英業達,5
115,2498,宏達電,5
116,6691,洋基工程,5
117,00633L,富邦上証正2,4
118,00650L,復華香港正2,4
119,00763U,街口道瓊銅,4
120,1504,東元,4
121,2027,大成鋼,4
122,2233,宇隆,4
123,2379,瑞昱,4
124,2388,威盛,4
125,2436,偉詮電,4
126,2474,可成,4
127,2606,裕民,4
128,2618,長榮航,4
129,3019,亞光,4
130,3044,健鼎,4
131,4763,材料*-KY,4
132,4764,雙鍵,4
133,6206,飛捷,4
134,00669R,國泰美國道瓊反1,3
135,00830,國泰費城半導體,3
136,1402,遠東新,3
137,1513,中興電,3
138,1514,亞力,3
139,2324,仁寶,3
140,2340,台亞,3
141,2354,鴻準,3
142,2371,大同,3
143,2374,佳能,3
144,2377,微星,3
145,2439,美律,3
146,2457,飛宏,3
147,2464,盟立,3
148,2882,國泰金,3
149,3033,威健,3
150,3413,京鼎,3
151,3706,神達,3
152,4576,大銀微系統,3
153,4739,康普,3
154,4770,上品,3
155,5469,瀚宇博,3
156,6438,迅得,3
