排行,權證標的代號,權證標的名稱,發行檔數
1,2408,南亞科,108
2,2330,台積電,103
3,IX0001,臺股指數,102
4,2344,華邦電,97
5,2409,友達,85
6,2317,鴻海,78
7,2303,聯電,74
8,1303,南亞,54
9,0050,元大台灣50,51
10,6213,聯茂,48
11,3231,緯創,47
12,3006,晶豪科,45
13,3711,日月光投控,43
14,2449,京元電子,41
15,6282,康舒,41
16,00631L,元大台灣50正2,40
17,2404,漢唐,39
18,6139,亞翔,39
19,6669,緯穎,39
20,2481,強茂,38
21,3017,奇鋐,38
22,6805,富世達,38
23,2301,光寶科,36
24,2313,華通,35
25,2356,英業達,35
26,2324,仁寶,34
27,2357,華碩,34
28,2474,可成,34
29,3376,新日興,33
30,3406,玉晶光,33
31,2377,微星,32
32,3042,晶技,31
33,8261,富鼎,31
34,1605,華新,30
35,2379,瑞昱,30
36,2345,智邦,28
37,2376,技嘉,28
38,6197,佳必琪,28
39,2353,宏碁,27
40,6269,台郡,26
41,6409,旭隼,25
42,3035,智原,24
43,8150,南茂,24
44,1519,華城,23
45,2493,揚博,23
46,00632R,元大台灣50反1,22
47,6719,力智,21
48,1503,士電,20
49,2610,華航,20
50,6781,AES-KY,20
51,2316,楠梓電,19
52,2363,矽統,19
53,2882,國泰金,19
54,4967,十銓,18
55,7788,松川精密,18
56,2312,金寶,17
57,00708L,元大S&P黃金正2,16
58,1326,台化,16
59,1504,東元,16
60,2618,長榮航,16
61,3034,聯詠,16
62,3706,神達,16
63,2368,金像電,15
64,2369,菱生,15
65,3019,亞光,15
66,3059,華晶科,15
67,3673,TPK-KY,15
68,1513,中興電,14
69,1514,亞力,14
70,2351,順德,14
71,2883,凱基金,14
72,3583,辛耘,14
73,6196,帆宣,14
74,6202,盛群,14
75,6789,采鈺,14
76,00635U,元大S&P黃金,13
77,00981A,主動統一台股增長,13
78,2428,興勤,13
79,2476,鉅祥,13
80,3305,昇貿,13
81,6278,台表科,13
82,6285,啟碁,13
83,8112,至上,13
84,8210,勤誠,13
85,1560,中砂,12
86,2881,富邦金,12
87,4551,智伸科,12
88,5269,祥碩,12
89,2367,燿華,11
90,2388,威盛,11
91,3533,嘉澤,11
92,00738U,元大道瓊白銀,10
93,00830,國泰費城半導體,10
94,1711,永光,10
95,2401,凌陽,10
96,2489,瑞軒,10
97,2887,台新新光金,10
98,3014,聯陽,10
99,3044,健鼎,10
100,6209,今國光,10
101,6456,GIS-KY,10
102,6472,保瑞,10
103,6757,台灣虎航,10
104,1301,台塑,9
105,1312,國喬,9
106,2467,志聖,9
107,2609,陽明,9
108,2891,中信金,9
109,5243,乙盛-KY,9
110,6191,精成科,9
111,00637L,元大滬深300正2,8
112,1708,東鹼,8
113,1802,台玻,8
114,2402,毅嘉,8
115,2457,飛宏,8
116,2498,宏達電,8
117,2890,永豐金,8
118,3013,晟銘電,8
119,6414,樺漢,8
120,8110,華東,8
121,8131,福懋科,8
122,00663L,國泰臺灣加權正2,7
123,00715L,街口布蘭特油正2,7
124,1409,新纖,7
125,1609,大亞,7
126,1905,華紙,7
127,2049,上銀,7
128,2323,中環,7
129,2352,佳世達,7
130,4906,正文,7
131,4938,和碩,7
132,8016,矽創,7
133,8081,致新,7
134,8271,宇瞻,7
135,IX0027,電子類,7
136,00706L,元大S&P日圓正2,6
137,1718,中纖,6
138,2354,鴻準,6
139,2359,所羅門,6
140,2374,佳能,6
141,2441,超豐,6
142,2885,元大金,6
143,3715,定穎投控,6
144,4576,大銀微系統,6
145,5388,中磊,6
146,6257,矽格,6
147,6672,騰輝電子-KY,6
148,9958,世紀鋼,6
149,0052,富邦科技,5
150,00633L,富邦上証正2,5
151,00642U,元大S&P石油,5
152,2328,廣宇,5
153,2355,敬鵬,5
154,2371,大同,5
155,2436,偉詮電,5
156,2458,義隆,5
157,2603,長榮,5
158,2884,玉山金,5
159,3030,德律,5
160,3036,文曄,5
161,4977,眾達-KY,5
162,6412,群電,5
163,6691,洋基工程,5
164,6944,兆聯實業,5
165,7711,永擎,5
166,8070,長華*,5
167,00674R,元大S&P黃金反1,4
168,00753L,中信中國50正2,4
169,1307,三芳,4
170,1319,東陽,4
171,1476,儒鴻,4
172,1477,聚陽,4
173,1582,信錦,4
174,1795,美時,4
175,2395,研華,4
176,2419,仲琦,4
177,2439,美律,4
178,2485,兆赫,4
179,2634,漢翔,4
180,2637,慧洋-KY,4
181,3596,智易,4
182,4960,誠美材,4
183,6189,豐藝,4
184,6706,惠特,4
185,6862,三集瑞-KY,4
186,6873,泓德能源,4
187,7749,意騰-KY,4
188,9105,泰金寶-DR,4
189,00650L,復華香港正2,3
190,00664R,國泰臺灣加權反1,3
191,00665L,富邦恒生國企正2,3
192,1216,統一,3
193,1717,長興,3
194,2027,大成鋼,3
195,2233,宇隆,3
196,2340,台亞,3
197,2347,聯強,3
198,2385,群光,3
199,2421,建準,3
200,2548,華固,3
201,2615,萬海,3
202,2834,臺企銀,3
203,2892,第一金,3
204,3005,神基,3
205,3048,益登,3
206,3515,華擎,3
207,6176,瑞儀,3
208,8215,明基材,3
209,9945,潤泰新,3
210,IX0039,金融類,3
211,00655L,國泰中國A50正2,2
212,00680L,元大美債20正2,2
213,00891,中信關鍵半導體,2
214,00919,群益台灣精選高息,2
215,00929,復華台灣科技優息,2
216,00982A,主動群益台灣強棒,2
217,1101,台泥,2
218,1402,遠東新,2
219,1590,亞德客-KY,2
220,1608,華榮,2
221,1714,和桐,2
222,1723,中碳,2
223,2002,中鋼,2
224,2103,台橡,2
225,2605,新興,2
226,2606,裕民,2
227,2753,八方雲集,2
228,2886,兆豐金,2
229,3022,威強電,2
230,3028,增你強,2
231,3592,瑞鼎,2
232,3708,上緯投控,2
233,4526,東台,2
234,4739,康普,2
