排行,權證標的代號,權證標的名稱,發行檔數
1,2408,南亞科,95
2,3017,奇鋐,95
3,2344,華邦電,90
4,2330,台積電,89
5,1303,南亞,76
6,3008,大立光,74
7,6770,力積電,67
8,2301,光寶科,66
9,2308,台達電,66
10,2327,國巨*,65
11,IX0001,臺股指數,64
12,2615,萬海,61
13,3665,貿聯-KY,56
14,2337,旺宏,55
15,2368,金像電,55
16,2317,鴻海,53
17,6669,緯穎,53
18,6805,富世達,53
19,4958,臻鼎-KY,52
20,2303,聯電,51
21,3231,緯創,49
22,6239,力成,47
23,2359,所羅門,45
24,3711,日月光投控,44
25,2313,華通,41
26,2049,上銀,40
27,2603,長榮,39
28,3481,群創,38
29,6442,光聖,36
30,3016,嘉晶,34
31,8210,勤誠,34
32,0050,元大台灣50,33
33,2609,陽明,33
34,3533,嘉澤,33
35,3583,辛耘,33
36,2345,智邦,32
37,2376,技嘉,32
38,2449,京元電子,31
39,6415,矽力*-KY,31
40,2493,揚博,29
41,2481,強茂,28
42,3006,晶豪科,28
43,6139,亞翔,28
44,2324,仁寶,27
45,2357,華碩,27
46,6672,騰輝電子-KY,27
47,3042,晶技,26
48,8112,至上,26
49,00631L,元大台灣50正2,25
50,3605,宏致,25
51,2395,研華,24
52,3036,文曄,23
53,7788,松川精密,23
54,2464,盟立,22
55,3044,健鼎,22
56,2377,微星,21
57,2409,友達,21
58,6472,保瑞,21
59,2478,大毅,19
60,00981A,主動統一台股增長,17
61,2451,創見,17
62,2634,漢翔,17
63,4967,十銓,17
64,6414,樺漢,17
65,6781,AES-KY,17
66,2354,鴻準,16
67,2363,矽統,16
68,6196,帆宣,16
69,6206,飛捷,16
70,6830,汎銓,16
71,1590,亞德客-KY,15
72,2316,楠梓電,15
73,00708L,元大S&P黃金正2,14
74,00738U,元大道瓊白銀,14
75,1519,華城,14
76,2356,英業達,14
77,6269,台郡,14
78,6505,台塑化,14
79,00632R,元大台灣50反1,13
80,1802,台玻,13
81,3406,玉晶光,13
82,3715,定穎投控,13
83,6409,旭隼,13
84,00685L,群益臺灣加權正2,12
85,2027,大成鋼,12
86,3033,威健,12
87,3563,牧德,12
88,3702,大聯大,12
89,4938,和碩,12
90,6834,天二科技,12
91,2426,鼎元,11
92,2605,新興,11
93,4722,國精化,11
94,1560,中砂,10
95,1714,和桐,10
96,1717,長興,10
97,2002,中鋼,10
98,2404,漢唐,10
99,2421,建準,10
100,2441,超豐,10
101,4576,大銀微系統,10
102,6166,凌華,10
103,6197,佳必琪,10
104,6285,啟碁,10
105,6715,嘉基,10
106,7822,倍利科,10
107,00635U,元大S&P黃金,9
108,2645,長榮航太,9
109,3034,聯詠,9
110,3035,智原,9
111,6257,矽格,9
112,6944,兆聯實業,9
113,9921,巨大,9
114,1605,華新,8
115,2467,志聖,8
116,2637,慧洋-KY,8
117,3022,威強電,8
118,3376,新日興,8
119,7750,新代,8
120,8150,南茂,8
121,8271,宇瞻,8
122,1711,永光,7
123,1795,美時,7
124,2233,宇隆,7
125,2379,瑞昱,7
126,2428,興勤,7
127,2436,偉詮電,7
128,2606,裕民,7
129,3019,亞光,7
130,3049,精金,7
131,3617,碩天,7
132,3704,合勤控,7
133,4763,材料*-KY,7
134,4977,眾達-KY,7
135,5269,祥碩,7
136,6214,精誠,7
137,6271,同欣電,7
138,8110,華東,7
139,0052,富邦科技,6
140,00663L,國泰臺灣加權正2,6
141,00830,國泰費城半導體,6
142,1326,台化,6
143,1718,中纖,6
144,2103,台橡,6
145,2388,威盛,6
146,2392,正崴,6
147,2618,長榮航,6
148,2630,亞航,6
149,3005,神基,6
150,3030,德律,6
151,3305,昇貿,6
152,6456,GIS-KY,6
153,9958,世紀鋼,6
154,00637L,元大滬深300正2,5
155,1503,士電,5
156,1608,華榮,5
157,1727,中華化,5
158,2009,第一銅,5
159,2353,宏碁,5
160,2367,燿華,5
161,2371,大同,5
162,2375,凱美,5
163,2402,毅嘉,5
164,2882,國泰金,5
165,3673,TPK-KY,5
166,4551,智伸科,5
167,5388,中磊,5
168,6719,力智,5
169,00633L,富邦上証正2,4
170,009816,凱基台灣TOP50,4
171,00992A,主動群益科技創新,4
172,1319,東陽,4
173,1409,新纖,4
174,1504,東元,4
175,1513,中興電,4
176,1597,直得,4
177,2006,東和鋼鐵,4
178,2472,立隆電,4
179,2474,可成,4
180,2476,鉅祥,4
181,2851,中再保,4
182,2887,台新新光金,4
183,3013,晟銘電,4
184,3023,信邦,4
185,3135,凌航,4
186,3706,神達,4
187,4919,新唐,4
188,5284,jpp-KY,4
189,6278,台表科,4
190,6282,康舒,4
191,6426,統新,4
192,6691,洋基工程,4
193,7711,永擎,4
194,8081,致新,4
195,IX0027,電子類,4
196,0056,元大高股息,3
197,00664R,國泰臺灣加權反1,3
198,00680L,元大美債20正2,3
199,00715L,街口布蘭特油正2,3
200,00763U,街口道瓊銅,3
201,1101,台泥,3
202,2031,新光鋼,3
203,2351,順德,3
204,2489,瑞軒,3
205,2495,普安,3
206,3413,京鼎,3
207,4585,達明,3
208,5243,乙盛-KY,3
209,5434,崇越,3
210,6202,盛群,3
211,6449,鈺邦,3
212,6525,捷敏-KY,3
213,6526,達發,3
214,6579,研揚,3
215,8016,矽創,3
216,8454,富邦媒,3
217,9904,寶成,3
218,9939,宏全,3
219,9945,潤泰新,3
220,00881,國泰台灣科技龍頭,2
221,00991A,主動復華未來50,2
222,1402,遠東新,2
223,1476,儒鴻,2
224,1477,聚陽,2
225,1514,亞力,2
226,1710,東聯,2
227,2108,南帝,2
228,2305,全友,2
229,2312,金寶,2
230,2323,中環,2
231,2340,台亞,2
232,2342,茂矽,2
233,2369,菱生,2
234,2385,群光,2
235,2439,美律,2
236,2485,兆赫,2
237,2498,宏達電,2
238,2527,宏璟,2
239,2542,興富發,2
240,2543,皇昌,2
241,2610,華航,2
242,2727,王品,2
243,2883,凱基金,2
244,2885,元大金,2
245,3003,健和興,2
246,3515,華擎,2
247,3592,瑞鼎,2
248,4571,鈞興-KY,2
249,4739,康普,2
250,4906,正文,2
251,4960,誠美材,2
252,4961,天鈺,2
253,5292,華懋,2
254,5515,建國,2
255,5871,中租-KY,2
256,6209,今國光,2
257,6491,晶碩,2
258,6706,惠特,2
259,6753,龍德造船,2
260,6861,睿生光電,2
261,6862,三集瑞-KY,2
262,6937,天虹,2
263,6962,奕力-KY,2
264,8070,長華*,2
265,8114,振樺電,2
266,9105,泰金寶-DR,2
267,9914,美利達,2
268,00640L,富邦日本正2,1
269,00651R,復華香港反1,1
270,00662,富邦NASDAQ,1
271,00669R,國泰美國道瓊反1,1
272,00670L,富邦NASDAQ正2,1
273,00683L,元大美元指數正2,1
274,00684R,元大美元指數反1,1
275,00706L,元大S&P日圓正2,1
276,00753L,中信中國50正2,1
277,00878,國泰永續高股息,1
278,00982A,主動群益台灣強棒,1
279,1102,亞泥,1
280,1301,台塑,1
281,1305,華夏,1
282,1308,亞聚,1
283,1582,信錦,1
284,1609,大亞,1
285,1723,中碳,1
286,1773,勝一,1
287,2072,世紀風電,1
288,2101,南港,1
289,2231,為升,1
290,2236,百達-KY,1
291,2329,華泰,1
292,2331,精英,1
293,2365,昆盈,1
294,2374,佳能,1
295,2457,飛宏,1
296,2458,義隆,1
297,2646,星宇航空,1
298,2880,華南金,1
299,2886,兆豐金,1
300,2891,中信金,1
301,2892,第一金,1
302,3029,零壹,1
303,3209,全科,1
304,3312,弘憶股,1
305,3504,揚明光,1
306,3535,晶彩科,1
307,4526,東台,1
308,4766,南寶,1
309,5534,長虹,1
310,6116,彩晶,1
311,6191,精成科,1
312,6215,和椿,1
313,6412,群電,1
314,6605,帝寶,1
315,6658,聯策,1
316,6873,泓德能源,1
317,7722,LINEPAY,1
318,7749,意騰-KY,1
319,8131,福懋科,1
320,8473,山林水,1
321,9938,百和,1
,,合計,"3,882"
