排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,69
2,2344,華邦電,61
3,2408,南亞科,61
4,2317,鴻海,60
5,2330,台積電,50
6,2409,友達,44
7,3231,緯創,42
8,2303,聯電,38
9,6282,康舒,38
10,2356,英業達,34
11,3017,奇鋐,34
12,3006,晶豪科,32
13,2301,光寶科,31
14,6669,緯穎,31
15,2377,微星,30
16,2449,京元電子,30
17,2324,仁寶,29
18,3711,日月光投控,28
19,2474,可成,27
20,2353,宏碁,26
21,3376,新日興,26
22,2357,華碩,25
23,6139,亞翔,25
24,2313,華通,24
25,6805,富世達,22
26,00631L,元大台灣50正2,21
27,2376,技嘉,20
28,2404,漢唐,20
29,0050,元大台灣50,19
30,2345,智邦,19
31,1303,南亞,18
32,1503,士電,18
33,1519,華城,18
34,1605,華新,18
35,3042,晶技,18
36,4967,十銓,17
37,6197,佳必琪,16
38,7788,松川精密,16
39,00632R,元大台灣50反1,15
40,3406,玉晶光,15
41,6409,旭隼,15
42,1504,東元,14
43,2312,金寶,14
44,2493,揚博,14
45,3706,神達,14
46,6269,台郡,14
47,6781,AES-KY,14
48,2481,強茂,12
49,2882,國泰金,12
50,6213,聯茂,12
51,3059,華晶科,11
52,3305,昇貿,11
53,3533,嘉澤,11
54,6278,台表科,11
55,1514,亞力,10
56,2379,瑞昱,10
57,5269,祥碩,10
58,8112,至上,10
59,8210,勤誠,10
60,00708L,元大S&P黃金正2,9
61,1513,中興電,9
62,6196,帆宣,9
63,6285,啟碁,9
64,6456,GIS-KY,9
65,3673,TPK-KY,8
66,5243,乙盛-KY,8
67,00635U,元大S&P黃金,7
68,00981A,主動統一台股增長,7
69,1312,國喬,7
70,1409,新纖,7
71,2352,佳世達,7
72,2367,燿華,7
73,2467,志聖,7
74,2489,瑞軒,7
75,2881,富邦金,7
76,2883,凱基金,7
77,2891,中信金,7
78,3013,晟銘電,7
79,4906,正文,7
80,6414,樺漢,7
81,8150,南茂,7
82,8271,宇瞻,7
83,1711,永光,6
84,1718,中纖,6
85,2049,上銀,6
86,2428,興勤,6
87,2498,宏達電,6
88,2890,永豐金,6
89,3034,聯詠,6
90,3035,智原,6
91,6472,保瑞,6
92,6789,采鈺,6
93,9958,世紀鋼,6
94,00637L,元大滬深300正2,5
95,00830,國泰費城半導體,5
96,1560,中砂,5
97,2328,廣宇,5
98,2359,所羅門,5
99,2363,矽統,5
100,2457,飛宏,5
101,2476,鉅祥,5
102,2609,陽明,5
103,2610,華航,5
104,2887,台新新光金,5
105,4938,和碩,5
106,5388,中磊,5
107,8261,富鼎,5
108,IX0027,電子類,5
109,0052,富邦科技,4
110,00738U,元大道瓊白銀,4
111,1319,東陽,4
112,1609,大亞,4
113,1708,東鹼,4
114,1802,台玻,4
115,2323,中環,4
116,2351,順德,4
117,2371,大同,4
118,2374,佳能,4
119,2603,長榮,4
120,2884,玉山金,4
121,2885,元大金,4
122,4576,大銀微系統,4
123,6202,盛群,4
124,6209,今國光,4
125,6412,群電,4
126,6706,惠特,4
127,7749,意騰-KY,4
128,8070,長華*,4
129,8110,華東,4
130,00663L,國泰臺灣加權正2,3
131,1477,聚陽,3
132,1795,美時,3
133,2347,聯強,3
134,2355,敬鵬,3
135,2369,菱生,3
136,2395,研華,3
137,2439,美律,3
138,2485,兆赫,3
139,2618,長榮航,3
140,2834,臺企銀,3
141,4977,眾達-KY,3
142,8081,致新,3
143,8131,福懋科,3
144,00655L,國泰中國A50正2,2
145,00665L,富邦恒生國企正2,2
146,00753L,中信中國50正2,2
147,00919,群益台灣精選高息,2
148,00929,復華台灣科技優息,2
149,1476,儒鴻,2
150,1582,信錦,2
151,1714,和桐,2
152,1717,長興,2
153,1723,中碳,2
154,2027,大成鋼,2
155,2316,楠梓電,2
156,2385,群光,2
157,2388,威盛,2
158,2402,毅嘉,2
159,2548,華固,2
160,2615,萬海,2
161,2637,慧洋-KY,2
162,2886,兆豐金,2
163,2892,第一金,2
164,3005,神基,2
165,3022,威強電,2
166,3028,增你強,2
167,3044,健鼎,2
168,3048,益登,2
169,3515,華擎,2
170,3596,智易,2
171,3708,上緯投控,2
172,4526,東台,2
173,4739,康普,2
174,4960,誠美材,2
175,6257,矽格,2
176,6757,台灣虎航,2
177,6862,三集瑞-KY,2
178,8215,明基材,2
179,IX0039,金融類,2
180,0056,元大高股息,1
181,00647L,元大S&P500正2,1
182,00664R,國泰臺灣加權反1,1
183,00670L,富邦NASDAQ正2,1
184,00674R,元大S&P黃金反1,1
185,00680L,元大美債20正2,1
186,00685L,群益臺灣加權正2,1
187,00712,復華富時不動產,1
188,00715L,街口布蘭特油正2,1
189,00757,統一FANG+,1
190,00881,國泰台灣科技龍頭,1
191,00891,中信關鍵半導體,1
192,00982A,主動群益台灣強棒,1
193,1216,統一,1
194,1301,台塑,1
195,1304,台聚,1
196,1307,三芳,1
197,1313,聯成,1
198,1326,台化,1
199,1402,遠東新,1
200,1590,亞德客-KY,1
201,1608,華榮,1
202,1710,東聯,1
203,2002,中鋼,1
204,2009,第一銅,1
205,2034,允強,1
206,2103,台橡,1
207,2329,華泰,1
208,2354,鴻準,1
209,2393,億光,1
210,2421,建準,1
211,2436,偉詮電,1
212,2441,超豐,1
213,2451,創見,1
214,2880,華南金,1
215,3014,聯陽,1
216,3019,亞光,1
217,3023,信邦,1
218,3036,文曄,1
219,3209,全科,1
220,3380,明泰,1
221,3416,融程電,1
222,3715,定穎投控,1
223,4763,材料*-KY,1
224,4770,上品,1
225,4915,致伸,1
226,5234,達興材料,1
227,5284,jpp-KY,1
228,5515,建國,1
229,6112,邁達特,1
230,6189,豐藝,1
231,6191,精成科,1
232,6206,飛捷,1
233,6526,達發,1
234,6672,騰輝電子-KY,1
235,6869,雲豹能源,1
236,6873,泓德能源,1
237,6944,兆聯實業,1
238,8039,台虹,1
239,8422,可寧衛*,1
240,8499,鼎炫-KY,1
241,9103,美德醫療-DR,1
242,9105,泰金寶-DR,1
243,9136,巨騰-DR,1
244,9904,寶成,1
245,9938,百和,1
246,9939,宏全,1
247,9945,潤泰新,1
,,合計,"1,994"
