排行,權證標的代號,權證標的名稱,發行檔數
1,6669,緯穎,36
2,2492,華新科,35
3,2308,台達電,22
4,2368,金像電,18
5,3042,晶技,18
6,2615,萬海,17
7,1303,南亞,16
8,2301,光寶科,14
9,2481,強茂,14
10,3665,貿聯-KY,13
11,4576,大銀微系統,13
12,6442,光聖,13
13,2303,聯電,12
14,6789,采鈺,12
15,IX0001,臺股指數,12
16,1326,台化,11
17,3715,定穎投控,11
18,0050,元大台灣50,10
19,2330,台積電,10
20,2409,友達,10
21,2449,京元電子,10
22,3711,日月光投控,10
23,4958,臻鼎-KY,10
24,1301,台塑,9
25,2354,鴻準,9
26,2395,研華,9
27,3533,嘉澤,9
28,3706,神達,9
29,2345,智邦,8
30,2404,漢唐,8
31,3036,文曄,8
32,3231,緯創,8
33,4977,眾達-KY,8
34,6239,力成,8
35,00632R,元大台灣50反1,7
36,1717,長興,7
37,2049,上銀,7
38,2327,國巨*,7
39,2360,致茂,7
40,2408,南亞科,7
41,3090,日電貿,7
42,6781,AES-KY,7
43,2363,矽統,6
44,2421,建準,6
45,3017,奇鋐,6
46,3019,亞光,6
47,3376,新日興,6
48,3481,群創,6
49,3563,牧德,6
50,6770,力積電,6
51,00631L,元大台灣50正2,5
52,2313,華通,5
53,2344,華邦電,5
54,2356,英業達,5
55,2357,華碩,5
56,2359,所羅門,5
57,3034,聯詠,5
58,3583,辛耘,5
59,3605,宏致,5
60,4764,雙鍵,5
61,5269,祥碩,5
62,00635U,元大S&P黃金,4
63,1312,國喬,4
64,1409,新纖,4
65,2312,金寶,4
66,2337,旺宏,4
67,2385,群光,4
68,2388,威盛,4
69,2476,鉅祥,4
70,2637,慧洋-KY,4
71,3016,嘉晶,4
72,3044,健鼎,4
73,3545,敦泰,4
74,4763,材料*-KY,4
75,4906,正文,4
76,6415,矽力*-KY,4
77,6472,保瑞,4
78,6526,達發,4
79,6706,惠特,4
80,00633L,富邦上証正2,3
81,00708L,元大S&P黃金正2,3
82,1504,東元,3
83,1519,華城,3
84,1560,中砂,3
85,1597,直得,3
86,2317,鴻海,3
87,2324,仁寶,3
88,2353,宏碁,3
89,2376,技嘉,3
90,2379,瑞昱,3
91,2498,宏達電,3
92,2603,長榮,3
93,2883,凱基金,3
94,2884,玉山金,3
95,2887,台新新光金,3
96,3030,德律,3
97,4919,新唐,3
98,4967,十銓,3
99,5284,jpp-KY,3
100,6285,啟碁,3
101,6937,天虹,3
102,8210,勤誠,3
103,00738U,元大道瓊白銀,2
104,1503,士電,2
105,1605,華新,2
106,1714,和桐,2
107,1802,台玻,2
108,2377,微星,2
109,2467,志聖,2
110,2609,陽明,2
111,2618,長榮航,2
112,3035,智原,2
113,3380,明泰,2
114,4938,和碩,2
115,6139,亞翔,2
116,6197,佳必琪,2
117,6209,今國光,2
118,6269,台郡,2
119,6271,同欣電,2
120,6409,旭隼,2
121,6658,聯策,2
122,6691,洋基工程,2
123,006204,永豐臺灣加權,1
124,00676R,富邦臺灣加權反1,1
125,00715L,街口布蘭特油正2,1
126,00763U,街口道瓊銅,1
127,00830,國泰費城半導體,1
128,00881,國泰台灣科技龍頭,1
129,00891,中信關鍵半導體,1
130,00981A,主動統一台股增長,1
131,1101,台泥,1
132,1305,華夏,1
133,1313,聯成,1
134,1319,東陽,1
135,1773,勝一,1
136,2009,第一銅,1
137,2305,全友,1
138,2316,楠梓電,1
139,2419,仲琦,1
140,2474,可成,1
141,2478,大毅,1
142,2493,揚博,1
143,2520,冠德,1
144,2605,新興,1
145,2606,裕民,1
146,2610,華航,1
147,2634,漢翔,1
148,2881,富邦金,1
149,2882,國泰金,1
150,2885,元大金,1
151,2886,兆豐金,1
152,2890,永豐金,1
153,3005,神基,1
154,3413,京鼎,1
155,3504,揚明光,1
156,3673,TPK-KY,1
157,3701,大眾控,1
158,5243,乙盛-KY,1
159,5292,華懋,1
160,6176,瑞儀,1
161,6196,帆宣,1
162,6214,精誠,1
163,6257,矽格,1
164,6278,台表科,1
165,6456,GIS-KY,1
166,6491,晶碩,1
167,6505,台塑化,1
168,6579,研揚,1
169,6605,帝寶,1
170,6670,復盛應用,1
171,6753,龍德造船,1
172,6944,兆聯實業,1
173,8112,至上,1
174,8114,振樺電,1
175,8131,福懋科,1
176,8271,宇瞻,1
177,9945,潤泰新,1
178,9958,世紀鋼,1
,,合計,836
