排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,155
2,2408,南亞科,108
3,3008,大立光,100
4,IX0001,臺股指數,99
5,4958,臻鼎-KY,92
6,3017,奇鋐,78
7,3481,群創,78
8,6770,力積電,78
9,6669,緯穎,77
10,6239,力成,73
11,3711,日月光投控,71
12,2368,金像電,70
13,2337,旺宏,69
14,0050,元大台灣50,68
15,2344,華邦電,68
16,3042,晶技,66
17,00631L,元大台灣50正2,59
18,3231,緯創,59
19,2449,京元電子,57
20,3665,貿聯-KY,56
21,8150,南茂,54
22,2313,華通,53
23,2317,鴻海,53
24,1301,台塑,51
25,2634,漢翔,50
26,2472,立隆電,48
27,6805,富世達,45
28,1326,台化,44
29,2404,漢唐,42
30,2409,友達,41
31,2345,智邦,40
32,6505,台塑化,39
33,3413,京鼎,38
34,6414,樺漢,38
35,8261,富鼎,38
36,6531,愛普*,37
37,6753,龍德造船,37
38,2379,瑞昱,36
39,2395,研華,36
40,4919,新唐,34
41,3533,嘉澤,33
42,3715,定穎投控,33
43,6139,亞翔,32
44,1802,台玻,29
45,6789,采鈺,29
46,00981A,主動統一台股增長,28
47,2645,長榮航太,28
48,2301,光寶科,27
49,2363,矽統,27
50,3006,晶豪科,27
51,6672,騰輝電子-KY,27
52,2375,凱美,26
53,2377,微星,26
54,2467,志聖,26
55,3605,宏致,26
56,8271,宇瞻,26
57,00685L,群益臺灣加權正2,25
58,6196,帆宣,25
59,6257,矽格,25
60,6781,AES-KY,25
61,2359,所羅門,24
62,3035,智原,24
63,6209,今國光,24
64,6271,同欣電,24
65,00632R,元大台灣50反1,23
66,00637L,元大滬深300正2,23
67,2630,亞航,23
68,3563,牧德,23
69,4916,事欣科,23
70,6409,旭隼,23
71,6525,捷敏-KY,23
72,8039,台虹,23
73,2406,國碩,22
74,6451,訊芯-KY,21
75,1717,長興,20
76,1795,美時,20
77,2049,上銀,20
78,2357,華碩,20
79,2441,超豐,20
80,3030,德律,20
81,3406,玉晶光,20
82,6285,啟碁,20
83,2351,順德,19
84,6197,佳必琪,19
85,7788,松川精密,19
86,3034,聯詠,18
87,6472,保瑞,18
88,2451,創見,17
89,3005,神基,17
90,6442,光聖,17
91,1519,華城,16
92,2464,盟立,16
93,2476,鉅祥,16
94,2027,大成鋼,15
95,2369,菱生,15
96,2458,義隆,15
97,3019,亞光,15
98,3036,文曄,15
99,4763,材料*-KY,15
100,5269,祥碩,15
101,6278,台表科,15
102,6719,力智,15
103,8016,矽創,15
104,2388,威盛,14
105,2428,興勤,14
106,4739,康普,14
107,6449,鈺邦,14
108,8112,至上,14
109,00830,國泰費城半導體,13
110,1409,新纖,13
111,2356,英業達,13
112,1560,中砂,12
113,2495,普安,12
114,2603,長榮,12
115,3044,健鼎,12
116,5388,中磊,12
117,6116,彩晶,12
118,6191,精成科,12
119,8131,福懋科,12
120,00715L,街口布蘭特油正2,11
121,2436,偉詮電,11
122,2615,萬海,11
123,4989,榮科,11
124,6202,盛群,11
125,6706,惠特,11
126,8210,勤誠,11
127,00708L,元大S&P黃金正2,10
128,00738U,元大道瓊白銀,10
129,1590,亞德客-KY,10
130,1727,中華化,10
131,2231,為升,10
132,2312,金寶,10
133,2324,仁寶,10
134,2338,光罩,10
135,2484,希華,10
136,3048,益登,10
137,3376,新日興,10
138,3706,神達,10
139,4967,十銓,10
140,5471,松翰,10
141,1710,東聯,9
142,2367,燿華,9
143,3022,威強電,9
144,3055,蔚華科,9
145,3305,昇貿,9
146,3312,弘憶股,9
147,3702,大聯大,9
148,5434,崇越,9
149,6412,群電,9
150,9105,泰金寶-DR,9
151,00633L,富邦上証正2,8
152,1605,華新,8
153,2329,華泰,8
154,2352,佳世達,8
155,2401,凌陽,8
156,2498,宏達電,8
157,3015,全漢,8
158,3135,凌航,8
159,4722,國精化,8
160,4977,眾達-KY,8
161,5284,jpp-KY,8
162,6166,凌華,8
163,6282,康舒,8
164,6691,洋基工程,8
165,9958,世紀鋼,8
166,00635U,元大S&P黃金,7
167,00642U,元大S&P石油,7
168,00650L,復華香港正2,7
169,00680L,元大美債20正2,7
170,1101,台泥,7
171,1513,中興電,7
172,1514,亞力,7
173,1609,大亞,7
174,1711,永光,7
175,2103,台橡,7
176,2374,佳能,7
177,2402,毅嘉,7
178,2426,鼎元,7
179,2474,可成,7
180,2609,陽明,7
181,2610,華航,7
182,3023,信邦,7
183,3617,碩天,7
184,4576,大銀微系統,7
185,6155,鈞寶,7
186,6176,瑞儀,7
187,6526,達發,7
188,8081,致新,7
189,00663L,國泰臺灣加權正2,6
190,1312,國喬,6
191,1503,士電,6
192,1536,和大,6
193,1597,直得,6
194,2002,中鋼,6
195,2376,技嘉,6
196,2392,正崴,6
197,2618,長榮航,6
198,2851,中再保,6
199,2881,富邦金,6
200,2887,台新新光金,6
201,3059,華晶科,6
202,3645,達邁,6
203,4968,立積,6
204,6579,研揚,6
205,6861,睿生光電,6
206,7750,新代,6
207,0052,富邦科技,5
208,1402,遠東新,5
209,1809,中釉,5
210,2485,兆赫,5
211,2605,新興,5
212,2884,玉山金,5
213,2890,永豐金,5
214,2912,統一超,5
215,3003,健和興,5
216,3013,晟銘電,5
217,4771,望隼,5
218,4906,正文,5
219,4961,天鈺,5
220,5243,乙盛-KY,5
221,6206,飛捷,5
222,6214,精誠,5
223,6269,台郡,5
224,6438,迅得,5
225,6937,天虹,5
226,8105,凌巨,5
227,8926,台汽電,5
228,IX0027,電子類,5
229,00665L,富邦恒生國企正2,4
230,00753L,中信中國50正2,4
231,1319,東陽,4
232,1563,巧新,4
233,1582,信錦,4
234,1623,大東電,4
235,1708,東鹼,4
236,2105,正新,4
237,2328,廣宇,4
238,2340,台亞,4
239,2353,宏碁,4
240,2399,映泰,4
241,2480,敦陽科,4
242,2497,怡利電,4
243,2637,慧洋-KY,4
244,2646,星宇航空,4
245,2882,國泰金,4
246,3004,豐達科,4
247,3673,TPK-KY,4
248,4938,和碩,4
249,6830,汎銓,4
250,6862,三集瑞-KY,4
251,6890,來億-KY,4
252,6944,兆聯實業,4
253,00664R,國泰臺灣加權反1,3
254,1313,聯成,3
255,1477,聚陽,3
256,1504,東元,3
257,1608,華榮,3
258,2072,世紀風電,3
259,2101,南港,3
260,2108,南帝,3
261,2302,麗正,3
262,2323,中環,3
263,2348,海悅,3
264,2354,鴻準,3
265,2515,中工,3
266,2527,宏璟,3
267,2542,興富發,3
268,2883,凱基金,3
269,2886,兆豐金,3
270,2891,中信金,3
271,3029,零壹,3
272,3416,融程電,3
273,3596,智易,3
274,4526,東台,3
275,4904,遠傳,3
276,5285,界霖,3
277,5288,豐祥-KY,3
278,6215,和椿,3
279,6491,晶碩,3
280,6670,復盛應用,3
281,7722,LINEPAY,3
282,8103,瀚荃,3
283,8454,富邦媒,3
284,9904,寶成,3
285,9921,巨大,3
286,00655L,國泰中國A50正2,2
287,00673R,元大S&P原油反1,2
288,00693U,街口S&P黃豆,2
289,00991A,主動復華未來50,2
290,1210,大成,2
291,1476,儒鴻,2
292,1612,宏泰,2
293,1722,台肥,2
294,2009,第一銅,2
295,2031,新光鋼,2
296,2236,百達-KY,2
297,2347,聯強,2
298,2355,敬鵬,2
299,2371,大同,2
300,2385,群光,2
301,2393,億光,2
302,2419,仲琦,2
303,2420,新巨,2
304,2421,建準,2
305,2489,瑞軒,2
306,2501,國建,2
307,2520,冠德,2
308,2885,元大金,2
309,3209,全科,2
310,3380,明泰,2
311,3708,上緯投控,2
312,4755,三福化,2
313,4960,誠美材,2
314,5871,中租-KY,2
315,6426,統新,2
316,6456,GIS-KY,2
317,6768,志強-KY,2
318,6869,雲豹能源,2
319,6873,泓德能源,2
320,8070,長華*,2
321,8114,振樺電,2
322,8163,達方,2
323,8213,志超,2
324,8422,可寧衛*,2
325,9910,豐泰,2
326,9941,裕融,2
327,00648R,元大S&P500反1,1
328,00670L,富邦NASDAQ正2,1
329,00878,國泰永續高股息,1
330,00885,富邦越南,1
331,00982A,主動群益台灣強棒,1
332,1102,亞泥,1
333,1215,卜蜂,1
334,1304,台聚,1
335,1305,華夏,1
336,1342,八貫,1
337,1723,中碳,1
338,1773,勝一,1
339,1905,華紙,1
340,2104,國際中橡,1
341,2331,精英,1
342,2457,飛宏,1
343,2548,華固,1
344,2597,潤弘,1
345,2606,裕民,1
346,2633,台灣高鐵,1
347,2727,王品,1
348,2731,雄獅,1
349,2892,第一金,1
350,3010,華立,1
351,3014,聯陽,1
352,3062,建漢,1
353,3504,揚明光,1
354,3535,晶彩科,1
355,3545,敦泰,1
356,3592,瑞鼎,1
357,3694,海華,1
358,4585,達明,1
359,4766,南寶,1
360,4770,上品,1
361,5292,華懋,1
362,5469,瀚宇博,1
363,5534,長虹,1
364,5876,上海商銀,1
365,6189,豐藝,1
366,6235,華孚,1
367,6585,鼎基,1
368,6605,帝寶,1
369,6782,視陽,1
370,7749,意騰-KY,1
371,8110,華東,1
372,8473,山林水,1
373,9103,美德醫療-DR,1
374,9914,美利達,1
375,9938,百和,1
,,合計,"5,147"
