排行,權證標的代號,權證標的名稱,發行檔數
1,2308,台達電,77
2,1303,南亞,65
3,3661,世芯-KY,54
4,IX0001,臺股指數,54
5,3037,欣興,52
6,2059,川湖,49
7,2330,台積電,49
8,2317,鴻海,47
9,2454,聯發科,46
10,2345,智邦,43
11,6669,緯穎,38
12,6805,富世達,36
13,3017,奇鋐,34
14,6139,亞翔,32
15,6770,力積電,32
16,8039,台虹,32
17,0050,元大台灣50,31
18,2404,漢唐,31
19,2368,金像電,30
20,6781,AES-KY,29
21,2383,台光電,27
22,1560,中砂,26
23,3231,緯創,25
24,2327,國巨*,24
25,2337,旺宏,24
26,2612,中航,24
27,3665,貿聯-KY,23
28,1802,台玻,21
29,2605,新興,21
30,3189,景碩,21
31,2449,京元電子,20
32,3711,日月光投控,20
33,6213,聯茂,20
34,2606,裕民,19
35,00631L,元大台灣50正2,18
36,2637,慧洋-KY,18
37,3715,定穎投控,18
38,6531,愛普*,18
39,8499,鼎炫-KY,18
40,8210,勤誠,17
41,8150,南茂,16
42,2486,一詮,15
43,3090,日電貿,15
44,00632R,元大台灣50反1,14
45,8046,南電,14
46,1301,台塑,13
47,1605,華新,13
48,6691,洋基工程,13
49,2388,威盛,12
50,2603,長榮,12
51,3376,新日興,12
52,6706,惠特,12
53,2359,所羅門,11
54,2402,毅嘉,11
55,6451,訊芯-KY,11
56,2493,揚博,10
57,5469,瀚宇博,10
58,8112,至上,10
59,2313,華通,9
60,2371,大同,9
61,2481,強茂,9
62,6215,和椿,9
63,6890,來億-KY,9
64,6944,兆聯實業,9
65,1504,東元,8
66,2009,第一銅,8
67,2374,佳能,8
68,3030,德律,8
69,3706,神達,8
70,4977,眾達-KY,8
71,6415,矽力*-KY,8
72,8028,昇陽半導體,8
73,2360,致茂,7
74,2367,燿華,7
75,2467,志聖,7
76,2498,宏達電,7
77,2618,長榮航,7
78,5284,jpp-KY,7
79,2356,英業達,6
80,3034,聯詠,6
81,3533,嘉澤,6
82,5269,祥碩,6
83,6409,旭隼,6
84,00642U,元大S&P石油,5
85,00664R,國泰臺灣加權反1,5
86,00738U,元大道瓊白銀,5
87,1326,台化,5
88,1608,華榮,5
89,2301,光寶科,5
90,2303,聯電,5
91,2316,楠梓電,5
92,2324,仁寶,5
93,2455,全新,5
94,2610,華航,5
95,2630,亞航,5
96,2882,國泰金,5
97,3010,華立,5
98,3013,晟銘電,5
99,3515,華擎,5
100,4763,材料*-KY,5
