排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,95
2,3008,大立光,77
3,IX0001,臺股指數,71
4,2408,南亞科,64
5,4958,臻鼎-KY,64
6,6239,力成,54
7,3481,群創,53
8,3017,奇鋐,48
9,3042,晶技,48
10,3665,貿聯-KY,48
11,6770,力積電,48
12,0050,元大台灣50,47
13,3711,日月光投控,46
14,2337,旺宏,43
15,2368,金像電,43
16,1301,台塑,41
17,6669,緯穎,41
18,00631L,元大台灣50正2,38
19,2472,立隆電,38
20,8150,南茂,38
21,8261,富鼎,38
22,2449,京元電子,36
23,2634,漢翔,36
24,1326,台化,35
25,2313,華通,31
26,2379,瑞昱,30
27,6505,台塑化,30
28,2409,友達,29
29,2404,漢唐,27
30,4919,新唐,27
31,6753,龍德造船,27
32,6805,富世達,27
33,2317,鴻海,25
34,3413,京鼎,25
35,00685L,群益臺灣加權正2,24
36,2345,智邦,24
37,2375,凱美,24
38,2395,研華,24
39,2645,長榮航太,24
40,2363,矽統,23
41,4916,事欣科,23
42,6257,矽格,23
43,6789,采鈺,23
44,8039,台虹,23
45,6414,樺漢,22
46,6525,捷敏-KY,22
47,6672,騰輝電子-KY,22
48,2406,國碩,21
49,3006,晶豪科,21
50,00637L,元大滬深300正2,20
51,1802,台玻,20
52,3563,牧德,20
53,6271,同欣電,20
54,2630,亞航,19
55,3231,緯創,19
56,3533,嘉澤,19
57,6196,帆宣,19
58,00981A,主動統一台股增長,18
59,2049,上銀,18
60,3715,定穎投控,18
61,6139,亞翔,18
62,6209,今國光,18
63,6409,旭隼,18
64,2301,光寶科,17
65,3406,玉晶光,17
66,3605,宏致,17
67,2351,順德,16
68,2357,華碩,16
69,2359,所羅門,16
70,2464,盟立,16
71,3005,神基,16
72,6781,AES-KY,16
73,1717,長興,15
74,2441,超豐,15
75,3030,德律,15
76,3035,智原,15
77,6278,台表科,15
78,00632R,元大台灣50反1,14
79,1795,美時,14
80,2458,義隆,14
81,6449,鈺邦,14
82,6472,保瑞,14
83,7788,松川精密,14
84,2369,菱生,13
85,2428,興勤,13
86,2476,鉅祥,13
87,3019,亞光,13
88,3034,聯詠,13
89,6197,佳必琪,13
90,6285,啟碁,13
91,6719,力智,13
92,8016,矽創,13
93,1409,新纖,12
94,1519,華城,12
95,2377,微星,12
96,6116,彩晶,12
97,2388,威盛,11
98,2436,偉詮電,11
99,2495,普安,11
100,4989,榮科,11
101,8131,福懋科,11
102,2231,為升,10
103,2484,希華,10
104,6191,精成科,10
105,8271,宇瞻,10
106,1727,中華化,9
107,2338,光罩,9
108,2367,燿華,9
109,2603,長榮,9
110,3055,蔚華科,9
111,3305,昇貿,9
112,3706,神達,9
113,4739,康普,9
114,5434,崇越,9
115,5471,松翰,9
116,6706,惠特,9
117,2027,大成鋼,8
118,3015,全漢,8
119,3022,威強電,8
120,3036,文曄,8
121,3048,益登,8
122,3312,弘憶股,8
123,3376,新日興,8
124,4763,材料*-KY,8
125,5269,祥碩,8
126,5284,jpp-KY,8
127,6202,盛群,8
128,6412,群電,8
129,00830,國泰費城半導體,7
130,1514,亞力,7
131,1560,中砂,7
132,1590,亞德客-KY,7
133,1605,華新,7
134,1609,大亞,7
135,2103,台橡,7
136,2312,金寶,7
137,2352,佳世達,7
138,2401,凌陽,7
139,2402,毅嘉,7
140,3135,凌航,7
141,4576,大銀微系統,7
142,6155,鈞寶,7
143,6176,瑞儀,7
144,9105,泰金寶-DR,7
145,00708L,元大S&P黃金正2,6
146,00738U,元大道瓊白銀,6
147,1536,和大,6
148,1597,直得,6
149,1710,東聯,6
150,1711,永光,6
151,2356,英業達,6
152,2451,創見,6
153,2851,中再保,6
154,2887,台新新光金,6
155,3059,華晶科,6
156,3617,碩天,6
157,4967,十銓,6
158,4968,立積,6
159,6691,洋基工程,6
160,8210,勤誠,6
161,00633L,富邦上証正2,5
162,00715L,街口布蘭特油正2,5
163,1101,台泥,5
164,1503,士電,5
165,1809,中釉,5
166,2374,佳能,5
167,2474,可成,5
168,2498,宏達電,5
169,2912,統一超,5
170,3003,健和興,5
171,3023,信邦,5
172,3044,健鼎,5
173,3645,達邁,5
174,4771,望隼,5
175,4906,正文,5
176,4961,天鈺,5
177,5243,乙盛-KY,5
178,6282,康舒,5
179,6526,達發,5
180,6579,研揚,5
181,8105,凌巨,5
182,8112,至上,5
183,8926,台汽電,5
184,IX0027,電子類,5
185,0052,富邦科技,4
186,00650L,復華香港正2,4
187,1319,東陽,4
188,1402,遠東新,4
189,1513,中興電,4
190,1582,信錦,4
191,1708,東鹼,4
192,2002,中鋼,4
193,2105,正新,4
194,2324,仁寶,4
195,2329,華泰,4
196,2353,宏碁,4
197,2376,技嘉,4
198,2392,正崴,4
199,2399,映泰,4
200,2497,怡利電,4
201,2609,陽明,4
202,2610,華航,4
203,2618,長榮航,4
204,2637,慧洋-KY,4
205,2646,星宇航空,4
206,2881,富邦金,4
207,2884,玉山金,4
208,2890,永豐金,4
209,3004,豐達科,4
210,5388,中磊,4
211,6166,凌華,4
212,6214,精誠,4
213,6269,台郡,4
214,6861,睿生光電,4
215,6862,三集瑞-KY,4
216,9958,世紀鋼,4
217,00642U,元大S&P石油,3
218,00665L,富邦恒生國企正2,3
219,00753L,中信中國50正2,3
220,1477,聚陽,3
221,1563,巧新,3
222,1623,大東電,3
223,2072,世紀風電,3
224,2101,南港,3
225,2108,南帝,3
226,2328,廣宇,3
227,2340,台亞,3
228,2480,敦陽科,3
229,2515,中工,3
230,2542,興富發,3
231,2886,兆豐金,3
232,3013,晟銘電,3
233,3416,融程電,3
234,3673,TPK-KY,3
235,3702,大聯大,3
236,4526,東台,3
237,4938,和碩,3
238,4977,眾達-KY,3
239,5288,豐祥-KY,3
240,6215,和椿,3
241,6438,迅得,3
242,6670,復盛應用,3
243,6937,天虹,3
244,7750,新代,3
245,8081,致新,3
246,8103,瀚荃,3
247,9904,寶成,3
248,9921,巨大,3
249,00655L,國泰中國A50正2,2
250,00663L,國泰臺灣加權正2,2
251,00664R,國泰臺灣加權反1,2
252,00693U,街口S&P黃豆,2
253,1210,大成,2
254,1312,國喬,2
255,1313,聯成,2
256,2009,第一銅,2
257,2031,新光鋼,2
258,2236,百達-KY,2
259,2323,中環,2
260,2348,海悅,2
261,2371,大同,2
262,2385,群光,2
263,2419,仲琦,2
