排行,權證標的代號,權證標的名稱,發行檔數
256,2201,裕隆,1
257,2329,華泰,1
258,2393,億光,1
259,2419,仲琦,1
260,2451,創見,1
261,2495,普安,1
262,2880,華南金,1
263,3023,信邦,1
264,3138,耀登,1
265,3209,全科,1
266,3380,明泰,1
267,3413,京鼎,1
268,3416,融程電,1
269,3592,瑞鼎,1
270,4770,上品,1
271,4961,天鈺,1
272,4968,立積,1
273,5234,達興材料,1
274,5515,建國,1
275,6112,邁達特,1
276,6206,飛捷,1
277,6491,晶碩,1
278,6526,達發,1
279,6962,奕力-KY,1
280,8374,羅昇,1
281,8422,可寧衛*,1
282,8499,鼎炫-KY,1
283,9103,美德醫療-DR,1
284,9136,巨騰-DR,1
285,9904,寶成,1
286,9938,百和,1
287,9939,宏全,1
,,合計,"3,056"
