排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,141
2,IX0001,臺股指數,101
3,2408,南亞科,83
4,3006,晶豪科,75
5,2303,聯電,69
6,2327,國巨*,68
7,4958,臻鼎-KY,67
8,2344,華邦電,64
9,2317,鴻海,59
10,3008,大立光,54
11,0050,元大台灣50,48
12,6669,緯穎,48
13,00631L,元大台灣50正2,42
14,2454,聯發科,42
15,00981A,主動統一台股增長,39
16,6770,力積電,39
17,6285,啟碁,38
18,2345,智邦,37
19,3481,群創,37
20,2449,京元電子,35
21,2464,盟立,34
22,2301,光寶科,33
23,2485,兆赫,32
24,2059,川湖,31
25,4967,十銓,31
26,6239,力成,31
27,2376,技嘉,30
28,2472,立隆電,30
29,8210,勤誠,30
30,3035,智原,29
31,2395,研華,28
32,2492,華新科,28
33,3231,緯創,28
34,2377,微星,27
35,3034,聯詠,27
36,3090,日電貿,27
37,8150,南茂,25
38,2368,金像電,24
39,2404,漢唐,24
40,3711,日月光投控,24
41,2451,創見,23
42,3661,世芯-KY,23
43,6526,達發,23
44,1560,中砂,22
45,1802,台玻,22
46,2313,華通,22
47,2481,強茂,21
48,3030,德律,21
49,3036,文曄,21
50,2049,上銀,20
51,5269,祥碩,20
52,8028,昇陽半導體,20
53,2356,英業達,19
54,2355,敬鵬,18
55,2367,燿華,18
56,3533,嘉澤,18
57,6257,矽格,18
58,1519,華城,17
59,3305,昇貿,17
60,3665,貿聯-KY,17
61,6197,佳必琪,17
62,00632R,元大台灣50反1,16
63,2354,鴻準,16
64,2388,威盛,16
65,2409,友達,16
66,4977,眾達-KY,16
67,6271,同欣電,16
68,2316,楠梓電,15
69,2351,順德,15
70,2363,矽統,15
71,3033,威健,15
72,3406,玉晶光,15
73,3673,TPK-KY,15
74,3563,牧德,14
75,6719,力智,14
76,8261,富鼎,14
77,1717,長興,13
78,2357,華碩,13
79,2441,超豐,13
80,2478,大毅,13
81,4722,國精化,13
82,6196,帆宣,13
83,6412,群電,13
84,6449,鈺邦,13
85,6472,保瑞,13
86,1582,信錦,12
87,1605,華新,12
88,3048,益登,12
89,6282,康舒,12
90,6781,AES-KY,12
91,8016,矽創,12
92,2379,瑞昱,11
93,2359,所羅門,10
94,6715,嘉基,10
95,7749,意騰-KY,10
96,2324,仁寶,9
97,2375,凱美,9
98,4585,達明,9
99,6139,亞翔,9
100,6414,樺漢,9
101,6706,惠特,9
102,6937,天虹,9
103,1303,南亞,8
104,2233,宇隆,8
105,2328,廣宇,8
106,2401,凌陽,8
107,2498,宏達電,8
108,3044,健鼎,8
109,3702,大聯大,8
110,4906,正文,8
111,6209,今國光,8
112,00680L,元大美債20正2,7
113,00830,國泰費城半導體,7
114,2312,金寶,7
115,2421,建準,7
116,2476,鉅祥,7
117,3016,嘉晶,7
118,3059,華晶科,7
119,5284,jpp-KY,7
120,6116,彩晶,7
121,6176,瑞儀,7
122,6215,和椿,7
123,8114,振樺電,7
124,00663L,國泰臺灣加權正2,6
125,2027,大成鋼,6
126,2428,興勤,6
127,2458,義隆,6
128,2603,長榮,6
129,2615,萬海,6
130,3019,亞光,6
131,00708L,元大S&P黃金正2,5
132,1503,士電,5
133,1514,亞力,5
134,2340,台亞,5
135,2493,揚博,5
136,3376,新日興,5
137,3515,華擎,5
138,4770,上品,5
139,00664R,國泰臺灣加權反1,4
140,00693U,街口S&P黃豆,4
141,00738U,元大道瓊白銀,4
142,1597,直得,4
143,2231,為升,4
144,2436,偉詮電,4
145,2881,富邦金,4
146,3023,信邦,4
147,3715,定穎投控,4
148,4551,智伸科,4
149,4739,康普,4
150,4961,天鈺,4
151,6191,精成科,4
152,8081,致新,4
153,8131,福懋科,4
154,0052,富邦科技,3
155,00637L,元大滬深300正2,3
156,00642U,元大S&P石油,3
157,00655L,國泰中國A50正2,3
158,00715L,街口布蘭特油正2,3
159,00982A,主動群益台灣強棒,3
160,1504,東元,3
161,1795,美時,3
162,1905,華紙,3
163,2353,宏碁,3
164,2374,佳能,3
165,2609,陽明,3
166,2882,國泰金,3
167,3010,華立,3
168,3028,增你強,3
169,3209,全科,3
170,3413,京鼎,3
171,3605,宏致,3
172,4583,台灣精銳,3
173,5234,達興材料,3
174,6206,飛捷,3
175,8039,台虹,3
176,8110,華東,3
177,IX0027,電子類,3
178,00635U,元大S&P黃金,2
179,00673R,元大S&P原油反1,2
180,00706L,元大S&P日圓正2,2
181,00885,富邦越南,2
182,1513,中興電,2
183,2329,華泰,2
184,2352,佳世達,2
185,2369,菱生,2
186,2543,皇昌,2
187,2891,中信金,2
188,3005,神基,2
189,3014,聯陽,2
190,3416,融程電,2
191,3545,敦泰,2
192,3645,達邁,2
193,3701,大眾控,2
194,3706,神達,2
195,4571,鈞興-KY,2
196,4938,和碩,2
197,6202,盛群,2
198,6672,騰輝電子-KY,2
199,6944,兆聯實業,2
200,6962,奕力-KY,2
201,8070,長華*,2
202,8112,至上,2
203,8374,羅昇,2
204,8422,可寧衛*,2
205,9921,巨大,2
206,9939,宏全,2
207,0056,元大高股息,1
208,006208,富邦台50,1
209,00640L,富邦日本正2,1
210,00650L,復華香港正2,1
211,00651R,復華香港反1,1
212,00669R,國泰美國道瓊反1,1
213,00670L,富邦NASDAQ正2,1
214,00683L,元大美元指數正2,1
215,00685L,群益臺灣加權正2,1
216,00688L,國泰20年美債正2,1
217,00753L,中信中國50正2,1
218,00763U,街口道瓊銅,1
219,00882,中信中國高股息,1
220,00891,中信關鍵半導體,1
221,00929,復華台灣科技優息,1
222,1301,台塑,1
223,1319,東陽,1
224,1326,台化,1
225,1409,新纖,1
226,1476,儒鴻,1
227,1477,聚陽,1
228,1536,和大,1
229,1590,亞德客-KY,1
230,1773,勝一,1
231,2002,中鋼,1
232,2105,正新,1
233,2371,大同,1
234,2439,美律,1
235,2618,長榮航,1
236,2637,慧洋-KY,1
237,2880,華南金,1
238,2884,玉山金,1
239,2886,兆豐金,1
240,2887,台新新光金,1
241,2892,第一金,1
242,3013,晟銘電,1
243,3138,耀登,1
244,3596,智易,1
245,4755,三福化,1
246,4763,材料*-KY,1
247,4766,南寶,1
248,4968,立積,1
249,5388,中磊,1
250,5871,中租-KY,1
251,6269,台郡,1
252,6409,旭隼,1
253,6438,迅得,1
254,6505,台塑化,1
255,6691,洋基工程,1
256,6757,台灣虎航,1
257,6831,邁科,1
258,6862,三集瑞-KY,1
259,8499,鼎炫-KY,1
260,9103,美德醫療-DR,1
261,9904,寶成,1
262,9958,世紀鋼,1
263,IX0039,金融類,1
,,合計,"3,182"
