排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,139
2,2330,台積電,114
3,3017,奇鋐,92
4,2451,創見,77
5,0050,元大台灣50,71
6,2317,鴻海,70
7,00715L,街口布蘭特油正2,69
8,2313,華通,66
9,6669,緯穎,60
10,3665,貿聯-KY,57
11,3189,景碩,56
12,2603,長榮,51
13,00642U,元大S&P石油,50
14,3030,德律,49
15,6285,啟碁,48
16,3563,牧德,47
17,2345,智邦,45
18,6213,聯茂,42
19,3661,世芯-KY,41
20,8039,台虹,41
21,3715,定穎投控,40
22,2454,聯發科,39
23,3711,日月光投控,39
24,2605,新興,38
25,3533,嘉澤,38
26,6451,訊芯-KY,37
27,4958,臻鼎-KY,34
28,1303,南亞,33
29,2609,陽明,33
30,8112,至上,33
31,6789,采鈺,32
32,3653,健策,30
33,6531,愛普*,30
34,1711,永光,29
35,2059,川湖,28
36,4919,新唐,28
37,6456,GIS-KY,28
38,1519,華城,27
39,2301,光寶科,27
40,2368,金像電,27
41,2615,萬海,27
42,6944,兆聯實業,27
43,1326,台化,26
44,1795,美時,26
45,2327,國巨*,26
46,4977,眾達-KY,26
47,6197,佳必琪,26
48,00632R,元大台灣50反1,25
49,8210,勤誠,25
50,3036,文曄,23
51,3583,辛耘,23
52,2329,華泰,22
53,6781,AES-KY,22
54,2449,京元電子,21
55,6505,台塑化,21
56,2402,毅嘉,20
57,2421,建準,20
58,3231,緯創,19
59,00673R,元大S&P原油反1,18
60,2481,強茂,18
61,5269,祥碩,18
62,00708L,元大S&P黃金正2,17
63,6706,惠特,17
64,8271,宇瞻,17
65,00635U,元大S&P黃金,16
66,1301,台塑,16
67,6239,力成,16
68,1717,長興,15
69,6271,同欣電,15
70,6282,康舒,15
71,1304,台聚,14
72,2409,友達,14
73,6415,矽力*-KY,14
74,2303,聯電,13
75,2376,技嘉,13
76,2458,義隆,13
77,3376,新日興,13
78,2316,楠梓電,12
79,2404,漢唐,12
80,3008,大立光,12
81,3034,聯詠,12
82,8150,南茂,12
83,8261,富鼎,12
84,00738U,元大道瓊白銀,11
85,1708,東鹼,11
86,2049,上銀,11
87,2355,敬鵬,11
88,3702,大聯大,11
89,6139,亞翔,11
90,6830,汎銓,11
91,00637L,元大滬深300正2,10
92,2357,華碩,10
93,2467,志聖,9
94,2495,普安,9
95,2543,皇昌,9
96,3645,達邁,9
97,4739,康普,9
98,5284,jpp-KY,9
99,8028,昇陽半導體,9
100,2369,菱生,8
101,3005,神基,8
102,3033,威健,8
103,4763,材料*-KY,8
104,6257,矽格,8
105,00663L,國泰臺灣加權正2,7
106,1312,國喬,7
107,2492,華新科,7
108,2498,宏達電,7
109,3035,智原,7
110,6438,迅得,7
111,IX0027,電子類,7
112,00640L,富邦日本正2,6
113,00650L,復華香港正2,6
114,2338,光罩,6
115,2356,英業達,6
116,2436,偉詮電,6
117,3380,明泰,6
118,3450,聯鈞,6
119,6753,龍德造船,6
120,6862,三集瑞-KY,6
121,0052,富邦科技,5
122,00664R,國泰臺灣加權反1,5
123,00665L,富邦恒生國企正2,5
124,00670L,富邦NASDAQ正2,5
125,2027,大成鋼,5
126,2324,仁寶,5
127,2388,威盛,5
128,2464,盟立,5
129,3019,亞光,5
130,3413,京鼎,5
131,3532,台勝科,5
132,4764,雙鍵,5
133,4906,正文,5
134,6691,洋基工程,5
135,6937,天虹,5
136,00633L,富邦上証正2,4
137,00763U,街口道瓊銅,4
138,00830,國泰費城半導體,4
139,1308,亞聚,4
140,1504,東元,4
141,1513,中興電,4
142,2233,宇隆,4
143,2340,台亞,4
144,2351,順德,4
145,2354,鴻準,4
146,2371,大同,4
147,2377,微星,4
148,2379,瑞昱,4
149,2474,可成,4
150,2606,裕民,4
151,2618,長榮航,4
152,2882,國泰金,4
153,3044,健鼎,4
154,6206,飛捷,4
155,00669R,國泰美國道瓊反1,3
156,00852L,國泰美國道瓊正2,3
157,1402,遠東新,3
158,1514,亞力,3
159,1590,亞德客-KY,3
160,2002,中鋼,3
161,2353,宏碁,3
162,2374,佳能,3
163,2439,美律,3
164,2457,飛宏,3
165,2472,立隆電,3
166,3010,華立,3
167,3048,益登,3
168,3305,昇貿,3
169,3706,神達,3
170,3708,上緯投控,3
171,4576,大銀微系統,3
172,4770,上品,3
173,5469,瀚宇博,3
174,6409,旭隼,3
175,6472,保瑞,3
176,8103,瀚荃,3
177,00693U,街口S&P黃豆,2
178,00753L,中信中國50正2,2
179,1101,台泥,2
180,1216,統一,2
181,1503,士電,2
182,1605,華新,2
183,1609,大亞,2
184,2323,中環,2
185,2347,聯強,2
186,2365,昆盈,2
187,2392,正崴,2
188,2441,超豐,2
189,2617,台航,2
190,2727,王品,2
191,2885,元大金,2
192,3013,晟銘電,2
193,3022,威強電,2
194,3028,增你強,2
195,3062,建漢,2
196,4585,達明,2
197,4766,南寶,2
198,4938,和碩,2
199,4968,立積,2
200,5243,乙盛-KY,2
201,6176,瑞儀,2
202,6191,精成科,2
203,6215,和椿,2
204,6449,鈺邦,2
205,6782,視陽,2
206,6805,富世達,2
