排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,76
2,2344,華邦電,69
3,2408,南亞科,64
4,2317,鴻海,62
5,2330,台積電,55
6,2409,友達,46
7,2303,聯電,43
8,3231,緯創,42
9,6282,康舒,39
10,2356,英業達,34
11,3006,晶豪科,34
12,3017,奇鋐,34
13,2301,光寶科,31
14,2449,京元電子,31
15,6139,亞翔,31
16,6669,緯穎,31
17,2377,微星,30
18,2324,仁寶,29
19,3711,日月光投控,29
20,2474,可成,28
21,1303,南亞,26
22,2313,華通,26
23,2353,宏碁,26
24,3376,新日興,26
25,2357,華碩,25
26,2404,漢唐,25
27,0050,元大台灣50,23
28,2493,揚博,23
29,00631L,元大台灣50正2,22
30,2345,智邦,22
31,6805,富世達,22
32,1605,華新,20
33,2376,技嘉,20
34,3406,玉晶光,20
35,1519,華城,19
36,6197,佳必琪,19
37,1503,士電,18
38,3042,晶技,18
39,4967,十銓,18
40,00632R,元大台灣50反1,17
41,7788,松川精密,16
42,2481,強茂,15
43,3706,神達,15
44,6409,旭隼,15
45,6781,AES-KY,15
46,1504,東元,14
47,2312,金寶,14
48,6213,聯茂,14
49,6269,台郡,14
50,2882,國泰金,12
51,1514,亞力,11
52,2367,燿華,11
53,2379,瑞昱,11
54,3059,華晶科,11
55,3305,昇貿,11
56,3533,嘉澤,11
57,3583,辛耘,11
58,5269,祥碩,11
59,6196,帆宣,11
60,6278,台表科,11
61,8112,至上,11
62,2428,興勤,10
63,8210,勤誠,10
64,00708L,元大S&P黃金正2,9
65,1513,中興電,9
66,6285,啟碁,9
67,6456,GIS-KY,9
68,8150,南茂,9
69,00635U,元大S&P黃金,8
70,1312,國喬,8
71,2457,飛宏,8
72,2489,瑞軒,8
73,2883,凱基金,8
74,3034,聯詠,8
75,3673,TPK-KY,8
76,5243,乙盛-KY,8
77,00981A,主動統一台股增長,7
78,1409,新纖,7
79,2352,佳世達,7
80,2467,志聖,7
81,2476,鉅祥,7
82,2610,華航,7
83,2881,富邦金,7
84,2891,中信金,7
85,3013,晟銘電,7
86,4906,正文,7
87,4938,和碩,7
88,6414,樺漢,7
89,6472,保瑞,7
90,8261,富鼎,7
91,8271,宇瞻,7
92,IX0027,電子類,7
93,1560,中砂,6
94,1708,東鹼,6
95,1711,永光,6
96,1718,中纖,6
97,2049,上銀,6
98,2498,宏達電,6
99,2890,永豐金,6
100,3035,智原,6
101,6789,采鈺,6
102,9958,世紀鋼,6
103,0052,富邦科技,5
104,00637L,元大滬深300正2,5
105,00830,國泰費城半導體,5
106,2328,廣宇,5
107,2359,所羅門,5
108,2363,矽統,5
109,2374,佳能,5
110,2609,陽明,5
111,2618,長榮航,5
112,2887,台新新光金,5
113,5388,中磊,5
114,6202,盛群,5
115,7711,永擎,5
116,00663L,國泰臺灣加權正2,4
117,00738U,元大道瓊白銀,4
118,1319,東陽,4
119,1609,大亞,4
120,1802,台玻,4
121,2323,中環,4
122,2351,順德,4
123,2369,菱生,4
124,2371,大同,4
125,2401,凌陽,4
126,2603,長榮,4
127,2884,玉山金,4
128,2885,元大金,4
129,3014,聯陽,4
130,4576,大銀微系統,4
131,6209,今國光,4
132,6412,群電,4
133,6706,惠特,4
134,6944,兆聯實業,4
135,7749,意騰-KY,4
136,8070,長華*,4
137,8110,華東,4
138,00753L,中信中國50正2,3
139,1477,聚陽,3
140,1795,美時,3
141,2347,聯強,3
142,2355,敬鵬,3
143,2388,威盛,3
144,2395,研華,3
145,2439,美律,3
146,2485,兆赫,3
147,2634,漢翔,3
148,2834,臺企銀,3
149,3044,健鼎,3
150,4977,眾達-KY,3
151,6672,騰輝電子-KY,3
152,6691,洋基工程,3
153,8081,致新,3
154,8131,福懋科,3
155,9105,泰金寶-DR,3
156,IX0039,金融類,3
157,00655L,國泰中國A50正2,2
158,00665L,富邦恒生國企正2,2
159,00715L,街口布蘭特油正2,2
160,00919,群益台灣精選高息,2
161,00929,復華台灣科技優息,2
162,1307,三芳,2
163,1476,儒鴻,2
164,1582,信錦,2
165,1608,華榮,2
166,1714,和桐,2
167,1717,長興,2
168,1723,中碳,2
169,2027,大成鋼,2
170,2316,楠梓電,2
171,2354,鴻準,2
172,2385,群光,2
173,2402,毅嘉,2
174,2441,超豐,2
175,2548,華固,2
176,2615,萬海,2
177,2637,慧洋-KY,2
178,2886,兆豐金,2
179,2892,第一金,2
180,3005,神基,2
181,3019,亞光,2
182,3022,威強電,2
183,3028,增你強,2
184,3048,益登,2
185,3515,華擎,2
186,3596,智易,2
187,3708,上緯投控,2
188,4526,東台,2
189,4551,智伸科,2
190,4739,康普,2
191,4763,材料*-KY,2
192,4960,誠美材,2
193,6191,精成科,2
194,6257,矽格,2
195,6757,台灣虎航,2
196,6862,三集瑞-KY,2
197,6873,泓德能源,2
198,8215,明基材,2
199,9945,潤泰新,2
200,0056,元大高股息,1
201,00633L,富邦上証正2,1
202,00642U,元大S&P石油,1
203,00647L,元大S&P500正2,1
204,00648R,元大S&P500反1,1
205,00664R,國泰臺灣加權反1,1
206,00670L,富邦NASDAQ正2,1
207,00674R,元大S&P黃金反1,1
208,00680L,元大美債20正2,1
209,00685L,群益臺灣加權正2,1
210,00712,復華富時不動產,1
211,00757,統一FANG+,1
212,00881,國泰台灣科技龍頭,1
213,00891,中信關鍵半導體,1
214,00982A,主動群益台灣強棒,1
215,1216,統一,1
216,1301,台塑,1
217,1304,台聚,1
218,1305,華夏,1
219,1309,台達化,1
220,1313,聯成,1
221,1326,台化,1
222,1402,遠東新,1
223,1522,堤維西,1
224,1590,亞德客-KY,1
225,1618,合機,1
226,1710,東聯,1
227,2002,中鋼,1
228,2009,第一銅,1
229,2034,允強,1
230,2103,台橡,1
231,2201,裕隆,1
232,2329,華泰,1
233,2393,億光,1
234,2421,建準,1
235,2436,偉詮電,1
236,2451,創見,1
237,2495,普安,1
