排行,權證標的代號,權證標的名稱,發行檔數
1,3661,世芯-KY,82
2,6669,緯穎,79
3,2308,台達電,78
4,2492,華新科,74
5,2330,台積電,62
6,IX0001,臺股指數,60
7,2303,聯電,56
8,2409,友達,55
9,2368,金像電,49
10,2408,南亞科,46
11,6515,穎崴,46
12,3042,晶技,45
13,8046,南電,45
14,0050,元大台灣50,40
15,4958,臻鼎-KY,40
16,2327,國巨*,39
17,3017,奇鋐,39
18,1303,南亞,38
19,2301,光寶科,36
20,2345,智邦,36
21,2481,強茂,36
22,6442,光聖,36
23,2449,京元電子,35
24,7769,鴻勁,35
25,2360,致茂,32
26,3665,貿聯-KY,32
27,8028,昇陽半導體,32
28,2059,川湖,31
29,2344,華邦電,31
30,3231,緯創,31
31,6239,力成,30
32,00631L,元大台灣50正2,29
33,2404,漢唐,29
34,3711,日月光投控,28
35,6770,力積電,28
36,1519,華城,27
37,2615,萬海,27
38,5269,祥碩,27
39,2313,華通,26
40,2317,鴻海,25
41,3376,新日興,24
42,3715,定穎投控,23
43,4576,大銀微系統,23
44,3016,嘉晶,22
45,3036,文曄,22
46,2363,矽統,21
47,1301,台塑,20
48,2357,華碩,20
49,3034,聯詠,20
50,3533,嘉澤,20
51,3583,辛耘,20
52,2351,順德,19
53,2421,建準,19
54,7750,新代,19
55,1326,台化,18
56,2354,鴻準,18
57,2395,研華,18
58,3481,群創,18
59,3605,宏致,18
60,6706,惠特,18
61,2049,上銀,17
62,2324,仁寶,17
63,6139,亞翔,17
64,00632R,元大台灣50反1,16
65,2376,技嘉,16
66,6196,帆宣,16
67,6789,采鈺,16
68,6831,邁科,16
69,7788,松川精密,16
70,1717,長興,15
71,2305,全友,14
72,2337,旺宏,14
73,2489,瑞軒,14
74,2609,陽明,14
75,3044,健鼎,14
76,6415,矽力*-KY,14
77,1560,中砂,13
78,1802,台玻,12
79,2884,玉山金,12
80,2887,台新新光金,12
81,3019,亞光,12
82,6672,騰輝電子-KY,12
83,6861,睿生光電,12
84,00673R,元大S&P原油反1,11
85,00715L,街口布蘭特油正2,11
86,1409,新纖,11
87,2476,鉅祥,11
88,2603,長榮,11
89,3090,日電貿,11
90,6269,台郡,11
91,2467,志聖,10
92,2498,宏達電,10
93,3035,智原,10
94,3563,牧德,10
95,3706,神達,10
96,4977,眾達-KY,10
97,6209,今國光,10
98,6285,啟碁,10
99,2377,微星,9
100,2379,瑞昱,9
101,2881,富邦金,9
102,2882,國泰金,9
103,2883,凱基金,9
104,4938,和碩,9
105,6197,佳必琪,9
106,6257,矽格,9
107,6781,AES-KY,9
108,1597,直得,8
109,2316,楠梓電,8
110,2338,光罩,8
111,2637,慧洋-KY,8
112,4961,天鈺,8
113,6472,保瑞,8
114,00830,國泰費城半導體,7
115,1605,華新,7
116,2385,群光,7
