排行,權證標的代號,權證標的名稱,發行檔數
1,3661,世芯-KY,151
2,2308,台達電,113
3,2409,友達,106
4,2330,台積電,104
5,6669,緯穎,102
6,2303,聯電,99
7,3443,創意,95
8,2492,華新科,94
9,IX0001,臺股指數,89
10,2383,台光電,82
11,3653,健策,79
12,8046,南電,78
13,2408,南亞科,73
14,2368,金像電,71
15,3017,奇鋐,70
16,2449,京元電子,64
17,2327,國巨*,62
18,2344,華邦電,62
19,3042,晶技,57
20,4958,臻鼎-KY,56
21,0050,元大台灣50,55
22,2301,光寶科,54
23,2345,智邦,54
24,1303,南亞,52
25,2360,致茂,51
26,2481,強茂,51
27,6531,愛普*,49
28,2317,鴻海,48
29,3711,日月光投控,47
30,3231,緯創,46
31,6515,穎崴,46
32,8028,昇陽半導體,46
33,1560,中砂,45
34,6442,光聖,45
35,00631L,元大台灣50正2,44
36,3665,貿聯-KY,44
37,6770,力積電,44
38,2404,漢唐,43
39,6239,力成,43
40,2615,萬海,41
41,3481,群創,41
42,3006,晶豪科,38
43,6706,惠特,37
44,1519,華城,36
45,2313,華通,35
46,6861,睿生光電,35
47,7769,鴻勁,35
48,3533,嘉澤,34
49,5269,祥碩,34
50,2059,川湖,31
51,4576,大銀微系統,30
52,6526,達發,30
53,2363,矽統,29
54,2489,瑞軒,29
55,3016,嘉晶,29
56,3035,智原,29
57,3036,文曄,28
58,2421,建準,27
59,3376,新日興,27
60,3715,定穎投控,27
61,6139,亞翔,27
62,1301,台塑,26
63,3034,聯詠,26
64,00632R,元大台灣50反1,25
65,3583,辛耘,25
66,2357,華碩,24
67,2395,研華,24
68,4770,上品,24
69,6257,矽格,24
70,7750,新代,24
71,1326,台化,23
72,2324,仁寶,23
73,2351,順德,23
74,2353,宏碁,22
75,2354,鴻準,22
76,2609,陽明,21
77,4919,新唐,21
78,6197,佳必琪,21
79,7788,松川精密,21
80,2049,上銀,20
81,2337,旺宏,20
82,2376,技嘉,20
83,6196,帆宣,20
84,6789,采鈺,20
85,6672,騰輝電子-KY,19
86,3044,健鼎,18
87,3563,牧德,18
88,3605,宏致,18
89,6209,今國光,18
90,6472,保瑞,18
91,6505,台塑化,18
92,6831,邁科,18
93,00981A,主動統一台股增長,17
94,1727,中華化,17
95,2476,鉅祥,17
96,2603,長榮,17
97,4977,眾達-KY,17
98,1717,長興,16
99,2338,光罩,15
100,2474,可成,15
101,2498,宏達電,15
102,2884,玉山金,15
103,3706,神達,15
104,6415,矽力*-KY,15
105,7711,永擎,15
106,00715L,街口布蘭特油正2,14
107,2305,全友,14
108,6116,彩晶,14
109,2316,楠梓電,13
110,2493,揚博,13
111,2882,國泰金,13
