排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,40
2,2330,台積電,32
3,3017,奇鋐,24
4,00715L,街口布蘭特油正2,21
5,2451,創見,21
6,2603,長榮,20
7,1519,華城,17
8,2609,陽明,17
9,2615,萬海,16
10,6669,緯穎,16
11,0050,元大台灣50,15
12,00632R,元大台灣50反1,13
13,2605,新興,13
14,3563,牧德,13
15,6285,啟碁,13
16,00642U,元大S&P石油,11
17,2317,鴻海,11
18,3665,貿聯-KY,11
19,6830,汎銓,11
20,2454,聯發科,10
21,6789,采鈺,10
22,8039,台虹,10
23,1795,美時,9
24,2402,毅嘉,9
25,2467,志聖,9
26,3661,世芯-KY,9
27,6213,聯茂,9
28,1717,長興,8
29,2301,光寶科,7
30,3030,德律,7
31,3715,定穎投控,7
32,4919,新唐,7
33,4958,臻鼎-KY,7
34,4977,眾達-KY,7
35,6456,GIS-KY,7
36,00708L,元大S&P黃金正2,6
37,1303,南亞,6
38,1326,台化,6
39,1711,永光,6
40,2329,華泰,6
41,2338,光罩,6
42,3450,聯鈞,6
43,3533,嘉澤,6
44,5269,祥碩,6
45,00635U,元大S&P黃金,5
46,00637L,元大滬深300正2,5
47,00738U,元大道瓊白銀,5
48,2049,上銀,5
49,2409,友達,5
50,3711,日月光投控,5
51,6706,惠特,5
52,2303,聯電,4
53,2404,漢唐,4
54,2458,義隆,4
55,2481,強茂,4
56,3231,緯創,4
57,6271,同欣電,4
58,6505,台塑化,4
59,6691,洋基工程,4
60,00663L,國泰臺灣加權正2,3
61,00673R,元大S&P原油反1,3
62,1504,東元,3
63,1514,亞力,3
64,2345,智邦,3
65,3008,大立光,3
66,3380,明泰,3
67,3583,辛耘,3
68,5469,瀚宇博,3
69,6531,愛普*,3
70,6781,AES-KY,3
71,8210,勤誠,3
72,0052,富邦科技,2
73,00633L,富邦上証正2,2
74,00665L,富邦恒生國企正2,2
75,1301,台塑,2
76,1503,士電,2
77,2233,宇隆,2
78,2355,敬鵬,2
79,2356,英業達,2
80,2357,華碩,2
81,2379,瑞昱,2
82,2436,偉詮電,2
83,2449,京元電子,2
84,2457,飛宏,2
85,2606,裕民,2
86,3036,文曄,2
87,3062,建漢,2
88,4576,大銀微系統,2
89,6239,力成,2
90,6282,康舒,2
91,6449,鈺邦,2
92,6753,龍德造船,2
93,6805,富世達,2
94,6862,三集瑞-KY,2
95,8271,宇瞻,2
96,00650L,復華香港正2,1
97,00668,國泰美國道瓊,1
98,00669R,國泰美國道瓊反1,1
99,00693U,街口S&P黃豆,1
100,00706L,元大S&P日圓正2,1
101,00753L,中信中國50正2,1
102,00852L,國泰美國道瓊正2,1
103,00881,國泰台灣科技龍頭,1
104,1101,台泥,1
105,1304,台聚,1
106,1402,遠東新,1
107,1513,中興電,1
108,1609,大亞,1
109,1708,東鹼,1
110,2002,中鋼,1
111,2027,大成鋼,1
112,2059,川湖,1
113,2105,正新,1
114,2316,楠梓電,1
115,2327,國巨*,1
116,2353,宏碁,1
117,2354,鴻準,1
118,2368,金像電,1
119,2374,佳能,1
120,2376,技嘉,1
121,2377,微星,1
122,2421,建準,1
123,2464,盟立,1
124,2472,立隆電,1
125,2498,宏達電,1
126,2515,中工,1
127,2543,皇昌,1
128,2617,台航,1
129,2618,長榮航,1
130,2634,漢翔,1
131,2887,台新新光金,1
132,2890,永豐金,1
133,3014,聯陽,1
134,3028,增你強,1
135,3035,智原,1
136,3059,華晶科,1
137,3406,玉晶光,1
138,3413,京鼎,1
139,3708,上緯投控,1
140,5284,jpp-KY,1
141,5434,崇越,1
142,6112,邁達特,1
143,6139,亞翔,1
144,6197,佳必琪,1
145,6215,和椿,1
146,6257,矽格,1
147,6278,台表科,1
148,6409,旭隼,1
149,6415,矽力*-KY,1
150,6937,天虹,1
151,6944,兆聯實業,1
152,8103,瀚荃,1
153,8112,至上,1
154,8150,南茂,1
155,8261,富鼎,1
,,合計,732
