排行,權證標的代號,權證標的名稱,發行檔數
1,00738U,元大道瓊白銀,61
2,3037,欣興,56
3,00708L,元大S&P黃金正2,41
4,00635U,元大S&P黃金,30
5,6451,訊芯-KY,25
6,8271,宇瞻,25
7,2303,聯電,24
8,4958,臻鼎-KY,23
9,2454,聯發科,20
10,3017,奇鋐,19
11,3661,世芯-KY,18
12,3715,定穎投控,18
13,2383,台光電,17
14,3533,嘉澤,17
15,2368,金像電,15
16,2374,佳能,14
17,6213,聯茂,14
18,3044,健鼎,13
19,1795,美時,12
20,2317,鴻海,12
21,0050,元大台灣50,11
22,2049,上銀,11
23,3019,亞光,11
24,6271,同欣電,11
25,00631L,元大台灣50正2,10
26,1301,台塑,10
27,1326,台化,10
28,1503,士電,10
29,1717,長興,10
30,2313,華通,10
31,2355,敬鵬,10
32,6669,緯穎,10
33,2353,宏碁,9
34,8112,至上,9
35,IX0001,臺股指數,9
36,1513,中興電,8
37,1514,亞力,8
38,1560,中砂,8
39,2327,國巨*,8
40,3231,緯創,8
41,00763U,街口道瓊銅,7
42,1303,南亞,7
43,1590,亞德客-KY,7
44,1605,華新,7
45,2409,友達,7
46,2464,盟立,7
47,6409,旭隼,7
48,6415,矽力*-KY,7
49,2324,仁寶,6
50,2330,台積電,6
51,3028,增你強,6
52,3034,聯詠,6
53,6239,力成,6
54,6282,康舒,6
55,6753,龍德造船,6
56,8210,勤誠,6
57,00715L,街口布蘭特油正2,5
58,1609,大亞,5
59,2002,中鋼,5
60,2009,第一銅,5
61,2233,宇隆,5
62,3305,昇貿,5
63,3532,台勝科,5
64,3665,貿聯-KY,5
65,5234,達興材料,5
66,5388,中磊,5
67,6139,亞翔,5
68,6805,富世達,5
69,2329,華泰,4
70,2605,新興,4
71,3450,聯鈞,4
72,4968,立積,4
73,8422,可寧衛*,4
74,00674R,元大S&P黃金反1,3
75,00693U,街口S&P黃豆,3
76,1711,永光,3
77,2027,大成鋼,3
78,2059,川湖,3
79,2441,超豐,3
80,2457,飛宏,3
81,2467,志聖,3
82,2481,強茂,3
83,2618,長榮航,3
84,2634,漢翔,3
85,3016,嘉晶,3
86,3023,信邦,3
87,3036,文曄,3
88,3376,新日興,3
89,3711,日月光投控,3
90,4585,達明,3
91,6472,保瑞,3
92,00670L,富邦NASDAQ正2,2
93,00830,國泰費城半導體,2
94,2328,廣宇,2
95,2345,智邦,2
96,2356,英業達,2
97,2359,所羅門,2
98,2377,微星,2
99,2402,毅嘉,2
100,2404,漢唐,2
101,2449,京元電子,2
102,2603,長榮,2
103,3055,蔚華科,2
104,3706,神達,2
105,4763,材料*-KY,2
106,4916,事欣科,2
107,5243,乙盛-KY,2
108,5269,祥碩,2
109,5469,瀚宇博,2
110,6269,台郡,2
111,6830,汎銓,2
112,8028,昇陽半導體,2
113,8039,台虹,2
114,8131,福懋科,2
115,00632R,元大台灣50反1,1
116,00637L,元大滬深300正2,1
117,00640L,富邦日本正2,1
118,00642U,元大S&P石油,1
119,00650L,復華香港正2,1
120,00655L,國泰中國A50正2,1
121,00664R,國泰臺灣加權反1,1
122,00891,中信關鍵半導體,1
123,00929,復華台灣科技優息,1
124,1319,東陽,1
125,1708,東鹼,1
126,2301,光寶科,1
127,2351,順德,1
128,2360,致茂,1
129,2363,矽統,1
130,2375,凱美,1
131,2419,仲琦,1
132,2436,偉詮電,1
133,2472,立隆電,1
134,2495,普安,1
135,2543,皇昌,1
136,2606,裕民,1
137,2610,華航,1
138,2615,萬海,1
139,2731,雄獅,1
140,2891,中信金,1
141,3008,大立光,1
142,3030,德律,1
143,3167,大量,1
144,3416,融程電,1
145,3563,牧德,1
146,3605,宏致,1
147,3708,上緯投控,1
148,4571,鈞興-KY,1
149,4576,大銀微系統,1
150,4746,台耀,1
151,4906,正文,1
152,4919,新唐,1
153,4977,眾達-KY,1
154,6120,達運,1
155,6191,精成科,1
156,6197,佳必琪,1
157,6257,矽格,1
158,6505,台塑化,1
159,6706,惠特,1
160,6781,AES-KY,1
161,6862,三集瑞-KY,1
162,6869,雲豹能源,1
163,6944,兆聯實業,1
164,8081,致新,1
165,9904,寶成,1
166,9914,美利達,1
167,9939,宏全,1
168,9958,世紀鋼,1
169,IX0027,電子類,1
,,合計,"1,004"
