排行,權證標的代號,權證標的名稱,發行檔數
100,2353,宏碁,5
101,2359,所羅門,5
102,2605,新興,5
103,4977,眾達-KY,5
104,5234,達興材料,5
105,6120,達運,5
106,6196,帆宣,5
107,6472,保瑞,5
108,6869,雲豹能源,5
109,9921,巨大,5
110,IX0027,電子類,5
111,1514,亞力,4
112,1802,台玻,4
113,2105,正新,4
114,2201,裕隆,4
115,2211,長榮鋼,4
116,2233,宇隆,4
117,2323,中環,4
118,2357,華碩,4
119,2368,金像電,4
120,2369,菱生,4
121,2492,華新科,4
122,2495,普安,4
123,3019,亞光,4
124,3030,德律,4
125,4585,達明,4
126,4916,事欣科,4
127,6197,佳必琪,4
128,6285,啟碁,4
129,6770,力積電,4
130,8046,南電,4
131,00650L,復華香港正2,3
132,00693U,街口S&P黃豆,3
133,1304,台聚,3
134,1326,台化,3
135,1442,名軒,3
136,2027,大成鋼,3
137,2355,敬鵬,3
138,2375,凱美,3
139,2464,盟立,3
140,2481,強茂,3
141,2603,長榮,3
142,2610,華航,3
143,2612,中航,3
144,2630,亞航,3
145,2867,三商壽,3
146,3016,嘉晶,3
147,3406,玉晶光,3
148,6214,精誠,3
149,6605,帝寶,3
150,6753,龍德造船,3
151,6805,富世達,3
152,8070,長華*,3
153,9105,泰金寶-DR,3
154,00647L,元大S&P500正2,2
155,00655L,國泰中國A50正2,2
156,00852L,國泰美國道瓊正2,2
157,00885,富邦越南,2
158,1215,卜蜂,2
159,1312,國喬,2
160,1608,華榮,2
161,2049,上銀,2
162,2347,聯強,2
163,2374,佳能,2
164,2383,台光電,2
165,2439,美律,2
166,2486,一詮,2
167,2609,陽明,2
168,2618,長榮航,2
169,3028,增你強,2
170,3042,晶技,2
171,3380,明泰,2
172,3545,敦泰,2
173,3583,辛耘,2
174,3702,大聯大,2
175,4770,上品,2
176,4919,新唐,2
177,4938,和碩,2
178,5388,中磊,2
179,6957,裕慶-KY,2
180,8114,振樺電,2
181,IX0039,金融類,2
182,00640L,富邦日本正2,1
183,00641R,富邦日本反1,1
184,00674R,元大S&P黃金反1,1
185,1301,台塑,1
186,1308,亞聚,1
187,1504,東元,1
188,1536,和大,1
189,2228,劍麟,1
190,2316,楠梓電,1
191,2324,仁寶,1
192,2328,廣宇,1
193,2356,英業達,1
194,2363,矽統,1
195,2365,昆盈,1
196,2377,微星,1
197,2388,威盛,1
198,2392,正崴,1
199,2489,瑞軒,1
200,2498,宏達電,1
201,2637,慧洋-KY,1
202,2645,長榮航太,1
203,2731,雄獅,1
204,2883,凱基金,1
205,2885,元大金,1
206,2887,台新新光金,1
207,2890,永豐金,1
208,3010,華立,1
209,3029,零壹,1
210,3055,蔚華科,1
211,3062,建漢,1
212,3622,洋華,1
213,3706,神達,1
214,3708,上緯投控,1
215,4576,大銀微系統,1
216,4739,康普,1
217,4763,材料*-KY,1
218,4961,天鈺,1
219,5222,全訊,1
220,5243,乙盛-KY,1
221,5515,建國,1
222,6191,精成科,1
223,6215,和椿,1
224,6449,鈺邦,1
225,6789,采鈺,1
226,6830,汎銓,1
227,6862,三集瑞-KY,1
228,8081,致新,1
229,8163,達方,1
,,合計,"1,924"
