排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,135
2,2408,南亞科,124
3,IX0001,臺股指數,111
4,2409,友達,103
5,2344,華邦電,97
6,2317,鴻海,82
7,2303,聯電,74
8,0050,元大台灣50,66
9,1303,南亞,54
10,00631L,元大台灣50正2,53
11,3711,日月光投控,52
12,2313,華通,51
13,3006,晶豪科,51
14,3231,緯創,50
15,6139,亞翔,49
16,6213,聯茂,48
17,6669,緯穎,48
18,2449,京元電子,47
19,3017,奇鋐,45
20,2404,漢唐,44
21,6805,富世達,44
22,3406,玉晶光,42
23,6282,康舒,42
24,2301,光寶科,40
25,2379,瑞昱,38
26,2474,可成,38
27,2481,強茂,38
28,3042,晶技,38
29,3376,新日興,37
30,6409,旭隼,37
31,2324,仁寶,36
32,2356,英業達,36
33,2357,華碩,34
34,2368,金像電,33
35,2377,微星,33
36,3035,智原,33
37,1605,華新,32
38,2376,技嘉,32
39,6269,台郡,32
40,00632R,元大台灣50反1,31
41,2345,智邦,31
42,8261,富鼎,31
43,1519,華城,28
44,2353,宏碁,28
45,6197,佳必琪,28
46,6719,力智,28
47,8150,南茂,26
48,2363,矽統,23
49,2493,揚博,23
50,6781,AES-KY,22
51,1326,台化,21
52,1503,士電,21
53,2610,華航,21
54,7788,松川精密,21
55,3706,神達,20
56,00708L,元大S&P黃金正2,19
57,1560,中砂,19
58,2316,楠梓電,19
59,2351,順德,19
60,2618,長榮航,19
61,2882,國泰金,19
62,2369,菱生,18
63,3034,聯詠,18
64,4967,十銓,18
65,6196,帆宣,18
66,6789,采鈺,18
67,2312,金寶,17
68,3019,亞光,17
69,3059,華晶科,17
70,3673,TPK-KY,17
71,5269,祥碩,17
72,6202,盛群,17
73,6278,台表科,17
74,00637L,元大滬深300正2,16
75,1504,東元,16
76,6285,啟碁,16
77,00635U,元大S&P黃金,15
78,00981A,主動統一台股增長,15
79,3305,昇貿,15
80,1301,台塑,14
81,1513,中興電,14
82,1514,亞力,14
83,2428,興勤,14
84,2883,凱基金,14
85,3044,健鼎,14
86,3583,辛耘,14
87,8112,至上,14
88,2367,燿華,13
89,2476,鉅祥,13
90,8210,勤誠,13
91,00738U,元大道瓊白銀,12
92,2881,富邦金,12
93,3014,聯陽,12
94,4551,智伸科,12
95,6472,保瑞,12
96,6757,台灣虎航,12
97,8131,福懋科,12
98,2352,佳世達,11
99,2388,威盛,11
100,2489,瑞軒,11
101,2609,陽明,11
102,2887,台新新光金,11
103,2891,中信金,11
104,3533,嘉澤,11
105,6191,精成科,11
106,6209,今國光,11
107,00830,國泰費城半導體,10
108,1708,東鹼,10
109,1711,永光,10
110,2401,凌陽,10
111,2441,超豐,10
112,2458,義隆,10
113,2634,漢翔,10
114,3715,定穎投控,10
115,6414,樺漢,10
116,6456,GIS-KY,10
117,6672,騰輝電子-KY,10
118,6691,洋基工程,10
119,1312,國喬,9
120,1802,台玻,9
121,1905,華紙,9
122,2467,志聖,9
123,2498,宏達電,9
124,2890,永豐金,9
125,5243,乙盛-KY,9
126,8016,矽創,9
127,00663L,國泰臺灣加權正2,8
128,00715L,街口布蘭特油正2,8
129,2049,上銀,8
130,2402,毅嘉,8
131,2457,飛宏,8
132,3013,晟銘電,8
133,4906,正文,8
134,4938,和碩,8
135,6257,矽格,8
136,8070,長華*,8
137,8081,致新,8
138,8110,華東,8
139,9105,泰金寶-DR,8
140,00633L,富邦上証正2,7
141,1409,新纖,7
142,1609,大亞,7
143,2323,中環,7
144,2371,大同,7
145,2603,長榮,7
146,3030,德律,7
147,4583,台灣精銳,7
148,5388,中磊,7
149,5469,瀚宇博,7
