排行,權證標的代號,權證標的名稱,發行檔數
1,2308,台達電,132
2,2330,台積電,128
3,IX0001,臺股指數,127
4,2454,聯發科,107
5,2317,鴻海,103
6,1303,南亞,89
7,3661,世芯-KY,87
8,6770,力積電,85
9,2404,漢唐,81
10,2313,華通,80
11,6669,緯穎,79
12,2345,智邦,77
13,3037,欣興,74
14,2059,川湖,72
15,6139,亞翔,64
16,2368,金像電,63
17,3017,奇鋐,62
18,6805,富世達,55
19,1802,台玻,50
20,3443,創意,47
21,3231,緯創,46
22,8039,台虹,46
23,0050,元大台灣50,45
24,2327,國巨*,44
25,2383,台光電,42
26,1560,中砂,40
27,6781,AES-KY,40
28,2337,旺宏,36
29,3665,貿聯-KY,35
30,3030,德律,34
31,00631L,元大台灣50正2,33
32,8210,勤誠,32
33,1605,華新,31
34,3189,景碩,31
35,2606,裕民,29
36,2612,中航,29
37,3711,日月光投控,29
38,6213,聯茂,29
39,00632R,元大台灣50反1,28
40,6531,愛普*,28
41,8150,南茂,28
42,00738U,元大道瓊白銀,27
43,3008,大立光,27
44,6944,兆聯實業,27
45,2402,毅嘉,26
46,2449,京元電子,26
47,2367,燿華,24
48,2486,一詮,24
49,2605,新興,24
50,2455,全新,23
51,3090,日電貿,23
52,3450,聯鈞,23
53,3706,神達,23
54,3715,定穎投控,23
55,3006,晶豪科,22
56,6196,帆宣,22
57,8112,至上,22
58,1301,台塑,21
59,2371,大同,20
60,8046,南電,20
61,8499,鼎炫-KY,20
62,2467,志聖,19
63,2637,慧洋-KY,19
64,2887,台新新光金,19
65,6691,洋基工程,19
66,3481,群創,18
67,3533,嘉澤,18
68,6415,矽力*-KY,18
69,2009,第一銅,17
70,2303,聯電,17
71,2388,威盛,17
72,2493,揚博,17
73,4763,材料*-KY,17
74,5469,瀚宇博,17
75,6451,訊芯-KY,17
76,1504,東元,16
77,2301,光寶科,16
78,2603,長榮,16
79,2329,華泰,14
80,2357,華碩,14
81,2498,宏達電,14
82,2882,國泰金,14
83,3376,新日興,14
84,2481,強茂,13
85,2645,長榮航太,13
86,6890,來億-KY,13
87,8028,昇陽半導體,13
88,2002,中鋼,12
89,2359,所羅門,12
90,2360,致茂,12
91,2548,華固,12
92,4916,事欣科,12
93,4977,眾達-KY,12
94,5284,jpp-KY,12
95,6706,惠特,12
96,00715L,街口布蘭特油正2,11
97,1326,台化,11
98,2324,仁寶,11
99,2891,中信金,11
100,3034,聯詠,11
101,6239,力成,11
102,6257,矽格,11
103,6409,旭隼,11
104,1608,華榮,10
105,2610,華航,10
106,2630,亞航,10
107,3013,晟銘電,10
108,3044,健鼎,10
109,3563,牧德,10
110,6271,同欣電,10
111,6472,保瑞,10
112,00708L,元大S&P黃金正2,9
113,2884,玉山金,9
114,3167,大量,9
115,3515,華擎,9
116,5269,祥碩,9
117,6215,和椿,9
118,6830,汎銓,9
119,0052,富邦科技,8
120,00650L,復華香港正2,8
