排行,權證標的代號,權證標的名稱,發行檔數
1,2408,南亞科,54
2,2344,華邦電,44
3,2330,台積電,39
4,6669,緯穎,39
5,2301,光寶科,38
6,1303,南亞,35
7,6805,富世達,34
8,3017,奇鋐,32
9,2337,旺宏,31
10,3665,貿聯-KY,29
11,3006,晶豪科,28
12,3231,緯創,26
13,2313,華通,25
14,2368,金像電,25
15,4958,臻鼎-KY,25
16,2049,上銀,24
17,3008,大立光,24
18,6239,力成,23
19,2464,盟立,22
20,3016,嘉晶,22
21,IX0001,臺股指數,21
22,2449,京元電子,20
23,3583,辛耘,20
24,6415,矽力*-KY,20
25,2317,鴻海,19
26,6770,力積電,19
27,0050,元大台灣50,18
28,8210,勤誠,18
29,6830,汎銓,16
30,2493,揚博,15
31,3711,日月光投控,15
32,2345,智邦,14
33,3481,群創,14
34,6139,亞翔,14
35,2359,所羅門,12
36,2478,大毅,12
37,6414,樺漢,12
38,6442,光聖,12
39,2316,楠梓電,11
40,2481,強茂,11
41,4722,國精化,11
42,6781,AES-KY,11
43,2395,研華,10
44,2409,友達,10
45,3042,晶技,10
46,00981A,主動統一台股增長,9
47,1590,亞德客-KY,9
48,2421,建準,9
49,3036,文曄,9
50,3605,宏致,9
51,6166,凌華,9
52,6206,飛捷,9
53,6472,保瑞,9
54,7788,松川精密,9
55,1714,和桐,8
56,1802,台玻,8
57,3715,定穎投控,8
58,6196,帆宣,8
59,6672,騰輝電子-KY,8
60,6944,兆聯實業,8
61,7750,新代,8
62,2377,微星,7
63,2451,創見,7
64,3704,合勤控,7
65,4967,十銓,7
66,00631L,元大台灣50正2,6
67,00708L,元大S&P黃金正2,6
68,3035,智原,6
69,3533,嘉澤,6
70,3563,牧德,6
71,6271,同欣電,6
72,6834,天二科技,6
73,2324,仁寶,5
74,2354,鴻準,5
75,2357,華碩,5
76,2376,技嘉,5
77,2379,瑞昱,5
78,2441,超豐,5
79,2467,志聖,5
80,3019,亞光,5
81,3044,健鼎,5
82,4576,大銀微系統,5
83,6197,佳必琪,5
84,6257,矽格,5
85,6269,台郡,5
86,6505,台塑化,5
87,8112,至上,5
88,8271,宇瞻,5
89,0052,富邦科技,4
90,00663L,國泰臺灣加權正2,4
91,00830,國泰費城半導體,4
92,1605,華新,4
93,2006,東和鋼鐵,4
94,2375,凱美,4
95,2388,威盛,4
96,2426,鼎元,4
97,2603,長榮,4
98,3135,凌航,4
99,3305,昇貿,4
100,4977,眾達-KY,4
101,5269,祥碩,4
102,6426,統新,4
103,7822,倍利科,4
104,00632R,元大台灣50反1,3
105,00635U,元大S&P黃金,3
106,00685L,群益臺灣加權正2,3
107,00738U,元大道瓊白銀,3
108,1326,台化,3
109,1560,中砂,3
110,1597,直得,3
111,2009,第一銅,3
112,2351,順德,3
113,2367,燿華,3
