排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,55
2,2454,聯發科,42
3,3006,晶豪科,19
4,IX0001,臺股指數,15
5,2408,南亞科,12
6,3665,貿聯-KY,11
7,00981A,主動統一台股增長,9
8,00631L,元大台灣50正2,8
9,2233,宇隆,8
10,2345,智邦,8
11,2449,京元電子,8
12,2327,國巨*,7
13,3016,嘉晶,7
14,3030,德律,7
15,3481,群創,7
16,3661,世芯-KY,6
17,6197,佳必琪,6
18,6706,惠特,6
19,00632R,元大台灣50反1,5
20,2388,威盛,5
21,2395,研華,5
22,1514,亞力,4
23,1597,直得,4
24,2317,鴻海,4
25,3231,緯創,4
26,3711,日月光投控,4
27,4770,上品,4
28,6196,帆宣,4
29,6257,矽格,4
30,8150,南茂,4
31,0050,元大台灣50,3
32,00708L,元大S&P黃金正2,3
33,1519,華城,3
34,2059,川湖,3
35,2303,聯電,3
36,2367,燿華,3
37,2493,揚博,3
38,3008,大立光,3
39,4583,台灣精銳,3
40,4977,眾達-KY,3
41,6526,達發,3
42,6669,緯穎,3
43,1503,士電,2
44,1560,中砂,2
45,2328,廣宇,2
46,2340,台亞,2
47,2344,華邦電,2
48,2351,順德,2
49,2354,鴻準,2
50,2401,凌陽,2
51,2404,漢唐,2
52,2476,鉅祥,2
53,3090,日電貿,2
54,5284,jpp-KY,2
55,6191,精成科,2
56,6202,盛群,2
57,6412,群電,2
58,6414,樺漢,2
59,6770,力積電,2
60,8028,昇陽半導體,2
61,8110,華東,2
62,8422,可寧衛*,2
63,0052,富邦科技,1
64,006208,富邦台50,1
65,00642U,元大S&P石油,1
66,00650L,復華香港正2,1
67,00655L,國泰中國A50正2,1
68,00663L,國泰臺灣加權正2,1
69,00664R,國泰臺灣加權反1,1
70,00715L,街口布蘭特油正2,1
71,00753L,中信中國50正2,1
72,00891,中信關鍵半導體,1
73,00982A,主動群益台灣強棒,1
74,1409,新纖,1
75,1605,華新,1
76,1717,長興,1
77,1773,勝一,1
78,2329,華泰,1
79,2374,佳能,1
80,2376,技嘉,1
81,2409,友達,1
82,2421,建準,1
83,2436,偉詮電,1
84,2441,超豐,1
85,2481,強茂,1
86,2609,陽明,1
87,2891,中信金,1
88,3035,智原,1
89,3305,昇貿,1
90,3715,定穎投控,1
91,4571,鈞興-KY,1
92,5269,祥碩,1
93,6215,和椿,1
94,6239,力成,1
95,6285,啟碁,1
96,6691,洋基工程,1
97,6719,力智,1
98,6831,邁科,1
99,8016,矽創,1
100,8081,致新,1
101,9904,寶成,1
102,9939,宏全,1
,,合計,408
