排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,182
2,2330,台積電,167
3,3017,奇鋐,124
4,2313,華通,99
5,6669,緯穎,86
6,0050,元大台灣50,85
7,2317,鴻海,83
8,00715L,街口布蘭特油正2,81
9,2451,創見,77
10,3665,貿聯-KY,75
11,3715,定穎投控,72
12,2345,智邦,68
13,3563,牧德,66
14,6285,啟碁,65
15,00642U,元大S&P石油,61
16,3661,世芯-KY,60
17,3030,德律,58
18,2603,長榮,56
19,3189,景碩,56
20,3533,嘉澤,54
21,4919,新唐,51
22,6213,聯茂,49
23,8039,台虹,46
24,2605,新興,45
25,2308,台達電,44
26,2454,聯發科,44
27,3711,日月光投控,42
28,8112,至上,42
29,4958,臻鼎-KY,41
30,00632R,元大台灣50反1,40
31,2059,川湖,40
32,2329,華泰,40
33,2368,金像電,39
34,6451,訊芯-KY,37
35,8210,勤誠,37
36,6789,采鈺,36
37,2327,國巨*,35
38,3583,辛耘,35
39,1303,南亞,34
40,1795,美時,33
41,2609,陽明,33
42,2301,光寶科,31
43,6139,亞翔,31
44,6456,GIS-KY,31
45,3653,健策,30
46,6239,力成,30
47,6531,愛普*,30
48,6781,AES-KY,30
49,1711,永光,29
50,2615,萬海,29
51,6706,惠特,28
52,6944,兆聯實業,28
53,1304,台聚,27
54,1326,台化,27
55,1519,華城,27
56,2404,漢唐,27
57,6197,佳必琪,27
58,4977,眾達-KY,26
59,3036,文曄,25
60,00708L,元大S&P黃金正2,24
61,2402,毅嘉,24
62,2449,京元電子,24
63,3231,緯創,24
64,2421,建準,23
65,6505,台塑化,23
66,00635U,元大S&P黃金,22
67,2481,強茂,22
68,8028,昇陽半導體,22
69,2355,敬鵬,20
70,5269,祥碩,20
71,6415,矽力*-KY,20
72,1301,台塑,19
73,1717,長興,19
74,2316,楠梓電,19
75,3034,聯詠,19
76,6257,矽格,19
77,6282,康舒,19
78,00673R,元大S&P原油反1,18
79,2409,友達,18
80,6438,迅得,18
81,8261,富鼎,18
82,00637L,元大滬深300正2,17
83,3026,禾伸堂,17
84,3376,新日興,17
85,8271,宇瞻,17
86,2376,技嘉,16
87,3008,大立光,16
88,1708,東鹼,15
89,3702,大聯大,15
90,4739,康普,15
91,6271,同欣電,15
92,00738U,元大道瓊白銀,14
93,2458,義隆,14
94,3035,智原,14
95,8150,南茂,14
96,2303,聯電,13
97,5284,jpp-KY,13
98,00663L,國泰臺灣加權正2,12
99,2049,上銀,12
100,2351,順德,12
101,2369,菱生,12
102,3413,京鼎,12
103,4906,正文,12
104,00633L,富邦上証正2,11
105,1312,國喬,11
106,2231,為升,11
107,4576,大銀微系統,11
108,6830,汎銓,11
109,2357,華碩,10
110,2388,威盛,10
111,2464,盟立,10
112,2492,華新科,10
113,2495,普安,10
114,2543,皇昌,10
115,3005,神基,10
116,3013,晟銘電,10
117,3645,達邁,10
118,2467,志聖,9
119,3019,亞光,9
120,3062,建漢,9
121,6472,保瑞,9
122,00650L,復華香港正2,8
123,1308,亞聚,8
124,2027,大成鋼,8
125,3033,威健,8
126,4722,國精化,8
127,4763,材料*-KY,8
128,4764,雙鍵,8
129,5243,乙盛-KY,8
130,6753,龍德造船,8
131,2379,瑞昱,7
132,2498,宏達電,7
133,3380,明泰,7
134,6196,帆宣,7
135,6862,三集瑞-KY,7
136,6937,天虹,7
137,8103,瀚荃,7
138,IX0027,電子類,7
139,0052,富邦科技,6
140,00640L,富邦日本正2,6
141,00664R,國泰臺灣加權反1,6
142,00670L,富邦NASDAQ正2,6
143,00706L,元大S&P日圓正2,6
144,1504,東元,6
145,2324,仁寶,6
146,2338,光罩,6
147,2356,英業達,6
148,2371,大同,6
