排行,權證標的代號,權證標的名稱,發行檔數
1,3037,欣興,111
2,2330,台積電,94
3,00738U,元大道瓊白銀,88
4,00708L,元大S&P黃金正2,69
5,2313,華通,66
6,2383,台光電,58
7,2454,聯發科,52
8,00635U,元大S&P黃金,51
9,3017,奇鋐,51
10,4958,臻鼎-KY,51
11,IX0001,臺股指數,49
12,2317,鴻海,43
13,8271,宇瞻,43
14,2303,聯電,42
15,1326,台化,41
16,1519,華城,40
17,6285,啟碁,37
18,1303,南亞,36
19,0050,元大台灣50,35
20,2049,上銀,35
21,3661,世芯-KY,35
22,3711,日月光投控,35
23,3715,定穎投控,34
24,3533,嘉澤,29
25,6271,同欣電,29
26,2368,金像電,28
27,2374,佳能,28
28,6451,訊芯-KY,28
29,1795,美時,27
30,8210,勤誠,26
31,1301,台塑,25
32,2464,盟立,25
33,3231,緯創,25
34,2301,光寶科,24
35,2327,國巨*,24
36,1513,中興電,23
37,2409,友達,23
38,3450,聯鈞,23
39,6669,緯穎,23
40,2345,智邦,22
41,6213,聯茂,22
42,6282,康舒,22
43,3019,亞光,21
44,3167,大量,21
45,1717,長興,20
46,5234,達興材料,20
47,3034,聯詠,19
48,1503,士電,18
49,1560,中砂,18
50,2353,宏碁,18
51,8112,至上,18
52,2360,致茂,17
53,6415,矽力*-KY,17
54,2329,華泰,16
55,4977,眾達-KY,16
56,6830,汎銓,16
57,1590,亞德客-KY,15
58,2449,京元電子,15
59,6753,龍德造船,15
60,2027,大成鋼,14
61,3044,健鼎,14
62,00631L,元大台灣50正2,13
63,1514,亞力,13
64,2481,強茂,13
65,3036,文曄,13
66,6139,亞翔,13
67,00715L,街口布蘭特油正2,12
68,00763U,街口道瓊銅,12
69,2355,敬鵬,12
70,6789,采鈺,12
71,2308,台達電,11
72,3030,德律,11
73,3665,貿聯-KY,11
74,6239,力成,11
75,6531,愛普*,11
76,8150,南茂,11
77,3532,台勝科,10
78,6781,AES-KY,10
79,2002,中鋼,9
80,2371,大同,9
81,2404,漢唐,9
82,2492,華新科,9
83,2605,新興,9
84,3008,大立光,9
85,3028,增你強,9
86,4722,國精化,9
87,1504,東元,8
88,1605,華新,8
89,1711,永光,8
90,2324,仁寶,8
91,2356,英業達,8
92,2441,超豐,8
93,2467,志聖,8
94,2634,漢翔,8
95,3033,威健,8
96,5243,乙盛-KY,8
97,6409,旭隼,8
98,6472,保瑞,8
99,6805,富世達,8
100,1609,大亞,7
101,2059,川湖,7
102,2233,宇隆,7
103,2436,偉詮電,7
104,3583,辛耘,7
105,4919,新唐,7
106,4968,立積,7
107,5388,中磊,7
108,6197,佳必琪,7
109,8028,昇陽半導體,7
110,8103,瀚荃,7
111,00632R,元大台灣50反1,6
112,2363,矽統,6
113,2457,飛宏,6
114,2515,中工,6
115,3305,昇貿,6
116,3376,新日興,6
117,4763,材料*-KY,6
118,6209,今國光,6
119,6862,三集瑞-KY,6
120,6944,兆聯實業,6
121,00670L,富邦NASDAQ正2,5
122,00693U,街口S&P黃豆,5
123,2009,第一銅,5
124,2316,楠梓電,5
125,2338,光罩,5
126,2357,華碩,5
127,3023,信邦,5
128,3708,上緯投控,5
129,5269,祥碩,5
130,6269,台郡,5
131,6505,台塑化,5
132,2328,廣宇,4
133,2359,所羅門,4
134,2376,技嘉,4
135,2603,長榮,4
136,2731,雄獅,4
137,2881,富邦金,4
138,2885,元大金,4
139,2891,中信金,4
140,4764,雙鍵,4
141,6257,矽格,4
142,6706,惠特,4
143,6937,天虹,4
144,8422,可寧衛*,4
145,00640L,富邦日本正2,3
146,00674R,元大S&P黃金反1,3
147,00830,國泰費城半導體,3
148,2377,微星,3
149,2393,億光,3
150,2402,毅嘉,3
151,2493,揚博,3
152,2618,長榮航,3
153,2645,長榮航太,3
154,2883,凱基金,3
155,2887,台新新光金,3
156,3016,嘉晶,3
157,3026,禾伸堂,3
158,3055,蔚華科,3
159,3062,建漢,3
160,3413,京鼎,3
161,3563,牧德,3
162,3645,達邁,3
163,3706,神達,3
164,4576,大銀微系統,3
165,4585,達明,3
166,4916,事欣科,3
167,6191,精成科,3
168,6456,GIS-KY,3
169,6691,洋基工程,3
170,IX0027,電子類,3
171,0052,富邦科技,2
172,00650L,復華香港正2,2
173,00655L,國泰中國A50正2,2
174,1608,華榮,2
175,2331,精英,2
176,2375,凱美,2
177,2379,瑞昱,2
178,2388,威盛,2
179,2458,義隆,2
180,2472,立隆電,2
181,2495,普安,2
182,2610,華航,2
183,2890,永豐金,2
184,3005,神基,2
185,3010,華立,2
186,4571,鈞興-KY,2
187,4739,康普,2
188,5469,瀚宇博,2
189,6112,邁達特,2
190,6414,樺漢,2
191,6869,雲豹能源,2
192,6873,泓德能源,2
193,8039,台虹,2
194,8081,致新,2
195,8131,福懋科,2
196,00637L,元大滬深300正2,1
197,00638R,元大滬深300反1,1
198,00642U,元大S&P石油,1
199,00663L,國泰臺灣加權正2,1
200,00664R,國泰臺灣加權反1,1
201,00891,中信關鍵半導體,1
202,00929,復華台灣科技優息,1
203,1101,台泥,1
204,1319,東陽,1
205,1536,和大,1
206,1708,東鹼,1
207,2340,台亞,1
208,2351,順德,1
209,2401,凌陽,1
210,2419,仲琦,1
211,2421,建準,1
212,2543,皇昌,1
213,2606,裕民,1
214,2609,陽明,1
215,2615,萬海,1
216,2882,國泰金,1
217,3029,零壹,1
218,3035,智原,1
219,3090,日電貿,1
220,3406,玉晶光,1
221,3416,融程電,1
222,3605,宏致,1
223,3673,TPK-KY,1
224,4551,智伸科,1
225,4746,台耀,1
226,4906,正文,1
227,4961,天鈺,1
228,5222,全訊,1
229,5871,中租-KY,1
230,6120,達運,1
231,6176,瑞儀,1
232,6196,帆宣,1
233,6214,精誠,1
234,8261,富鼎,1
235,9904,寶成,1
236,9914,美利達,1
237,9939,宏全,1
238,9945,潤泰新,1
239,9958,世紀鋼,1
,,合計,"2,791"
