排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,102
2,3008,大立光,77
3,IX0001,臺股指數,74
4,4958,臻鼎-KY,67
5,2408,南亞科,66
6,3017,奇鋐,56
7,3481,群創,56
8,3665,貿聯-KY,56
9,6239,力成,55
10,0050,元大台灣50,50
11,2337,旺宏,50
12,3042,晶技,50
13,6770,力積電,50
14,3711,日月光投控,49
15,1301,台塑,46
16,2368,金像電,46
17,6669,緯穎,46
18,00631L,元大台灣50正2,42
19,2634,漢翔,41
20,2449,京元電子,40
21,1326,台化,38
22,2472,立隆電,38
23,8150,南茂,38
24,8261,富鼎,38
25,2313,華通,34
26,3231,緯創,31
27,2379,瑞昱,30
28,2409,友達,30
29,6505,台塑化,30
30,6414,樺漢,29
31,6753,龍德造船,29
32,2404,漢唐,28
33,2344,華邦電,27
34,3413,京鼎,27
35,4919,新唐,27
36,6531,愛普*,27
37,6805,富世達,27
38,2317,鴻海,26
39,2345,智邦,26
40,00685L,群益臺灣加權正2,25
41,2395,研華,25
42,2375,凱美,24
43,2645,長榮航太,24
44,2363,矽統,23
45,4916,事欣科,23
46,6257,矽格,23
47,6672,騰輝電子-KY,23
48,6789,采鈺,23
49,8039,台虹,23
50,2406,國碩,22
51,6525,捷敏-KY,22
52,3006,晶豪科,21
53,3605,宏致,21
54,3715,定穎投控,21
55,00637L,元大滬深300正2,20
56,1802,台玻,20
57,2301,光寶科,20
58,2630,亞航,20
59,3533,嘉澤,20
60,3563,牧德,20
61,6196,帆宣,20
62,6271,同欣電,20
63,2049,上銀,19
64,6139,亞翔,19
65,00981A,主動統一台股增長,18
66,3406,玉晶光,18
67,6209,今國光,18
68,6409,旭隼,18
69,2357,華碩,17
70,6781,AES-KY,17
71,1717,長興,16
72,2351,順德,16
73,2359,所羅門,16
74,2441,超豐,16
75,2464,盟立,16
76,3005,神基,16
77,3035,智原,16
78,1795,美時,15
79,2377,微星,15
80,3030,德律,15
81,3034,聯詠,15
82,6278,台表科,15
83,6472,保瑞,15
84,00632R,元大台灣50反1,14
85,2458,義隆,14
86,6449,鈺邦,14
87,7788,松川精密,14
88,1519,華城,13
89,2369,菱生,13
90,2428,興勤,13
91,2467,志聖,13
92,2476,鉅祥,13
93,3019,亞光,13
94,6197,佳必琪,13
95,6285,啟碁,13
96,6719,力智,13
97,8016,矽創,13
98,1409,新纖,12
99,2388,威盛,12
100,6116,彩晶,12
101,6442,光聖,12
102,2027,大成鋼,11
103,2436,偉詮電,11
104,2495,普安,11
105,3036,文曄,11
106,4739,康普,11
107,4763,材料*-KY,11
108,4989,榮科,11
109,5269,祥碩,11
110,8131,福懋科,11
111,8271,宇瞻,11
112,2231,為升,10
113,2484,希華,10
114,3048,益登,10
115,3706,神達,10
116,6191,精成科,10
117,1727,中華化,9
118,2338,光罩,9
119,2367,燿華,9
120,2603,長榮,9
121,3055,蔚華科,9
122,3305,昇貿,9
123,3312,弘憶股,9
124,3376,新日興,9
125,5434,崇越,9
126,5471,松翰,9
127,6706,惠特,9
128,1590,亞德客-KY,8
129,2312,金寶,8
130,2356,英業達,8
