排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,69
2,2313,華通,65
3,2330,台積電,64
4,8422,可寧衛*,59
5,2303,聯電,48
6,2409,友達,44
7,2308,台達電,38
8,3661,世芯-KY,38
9,6239,力成,38
10,8150,南茂,38
11,6282,康舒,35
12,00738U,元大道瓊白銀,34
13,0050,元大台灣50,32
14,2312,金寶,31
15,2454,聯發科,31
16,3008,大立光,29
17,3037,欣興,28
18,1605,華新,27
19,2327,國巨*,27
20,2337,旺宏,25
21,2404,漢唐,25
22,3167,大量,25
23,6669,緯穎,25
24,2441,超豐,24
25,6257,矽格,24
26,2367,燿華,23
27,2317,鴻海,22
28,2455,全新,20
29,6139,亞翔,20
30,1560,中砂,19
31,2329,華泰,19
32,2059,川湖,18
33,2371,大同,18
34,3450,聯鈞,18
35,3711,日月光投控,18
36,6415,矽力*-KY,18
37,00631L,元大台灣50正2,17
38,2360,致茂,17
39,2379,瑞昱,17
40,6691,洋基工程,17
41,8028,昇陽半導體,17
42,3189,景碩,16
43,5269,祥碩,16
44,6209,今國光,16
45,8112,至上,16
46,00632R,元大台灣50反1,15
47,00637L,元大滬深300正2,15
48,1303,南亞,15
49,3715,定穎投控,15
50,8210,勤誠,15
51,6116,彩晶,14
52,1717,長興,13
53,2493,揚博,13
54,6706,惠特,13
55,2467,志聖,12
56,3305,昇貿,12
57,8039,台虹,12
58,8131,福懋科,12
59,00635U,元大S&P黃金,11
60,1513,中興電,11
61,2331,精英,11
62,3231,緯創,11
63,3532,台勝科,11
64,6531,愛普*,11
65,2449,京元電子,10
66,2485,兆赫,10
67,3035,智原,10
68,3090,日電貿,10
69,3563,牧德,10
70,4958,臻鼎-KY,10
71,2402,毅嘉,9
72,2419,仲琦,9
73,2472,立隆電,9
74,3044,健鼎,9
75,3376,新日興,9
76,3443,創意,9
77,00708L,元大S&P黃金正2,8
78,1101,台泥,8
79,1711,永光,8
80,2345,智邦,8
81,2634,漢翔,8
82,3017,奇鋐,8
83,3665,貿聯-KY,8
84,6213,聯茂,8
85,6271,同欣電,8
86,6944,兆聯實業,8
87,IX0027,電子類,8
88,00633L,富邦上証正2,7
89,1802,台玻,7
90,2002,中鋼,7
91,3036,文曄,7
92,3048,益登,7
93,00763U,街口道瓊銅,6
94,1503,士電,6
95,1514,亞力,6
96,2009,第一銅,6
97,2301,光寶科,6
98,3533,嘉澤,6
99,3592,瑞鼎,6
100,6196,帆宣,6
101,6409,旭隼,6
102,6781,AES-KY,6
103,1504,東元,5
104,1590,亞德客-KY,5
105,2233,宇隆,5
106,2353,宏碁,5
107,2359,所羅門,5
108,2605,新興,5
109,3019,亞光,5
110,4585,達明,5
111,4916,事欣科,5
112,4977,眾達-KY,5
113,5234,達興材料,5
114,6120,達運,5
115,6197,佳必琪,5
116,6472,保瑞,5
117,6805,富世達,5
118,6869,雲豹能源,5
119,8046,南電,5
120,9921,巨大,5
121,00650L,復華香港正2,4
122,00693U,街口S&P黃豆,4
123,1312,國喬,4
124,1326,台化,4
125,2049,上銀,4
126,2105,正新,4
127,2201,裕隆,4
128,2211,長榮鋼,4
129,2323,中環,4
130,2357,華碩,4
131,2368,金像電,4
132,2369,菱生,4
133,2492,華新科,4
134,2495,普安,4
135,3030,德律,4
136,6285,啟碁,4
137,6770,力積電,4
138,00655L,國泰中國A50正2,3
139,1304,台聚,3
140,1442,名軒,3
141,2027,大成鋼,3
142,2328,廣宇,3
143,2355,敬鵬,3
144,2375,凱美,3
145,2464,盟立,3
146,2481,強茂,3
147,2603,長榮,3
148,2610,華航,3
149,2612,中航,3
150,2630,亞航,3
151,2867,三商壽,3
152,3016,嘉晶,3
153,3406,玉晶光,3
154,6214,精誠,3
155,6605,帝寶,3
156,6753,龍德造船,3
157,8070,長華*,3
158,8114,振樺電,3
159,9105,泰金寶-DR,3
160,00640L,富邦日本正2,2
161,00647L,元大S&P500正2,2
162,00663L,國泰臺灣加權正2,2
163,00852L,國泰美國道瓊正2,2
164,00885,富邦越南,2
165,1215,卜蜂,2
166,1301,台塑,2
167,1319,東陽,2
168,1608,華榮,2
169,2347,聯強,2
170,2374,佳能,2
171,2383,台光電,2
172,2439,美律,2
173,2486,一詮,2
174,2609,陽明,2
175,2618,長榮航,2
176,2890,永豐金,2
177,3028,增你強,2
