排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,137
2,IX0001,臺股指數,95
3,3006,晶豪科,73
4,2408,南亞科,70
5,2327,國巨*,68
6,2303,聯電,65
7,2344,華邦電,61
8,2317,鴻海,56
9,3008,大立光,54
10,4958,臻鼎-KY,53
11,0050,元大台灣50,43
12,6669,緯穎,43
13,2454,聯發科,42
14,3481,群創,37
15,00981A,主動統一台股增長,36
16,6285,啟碁,36
17,00631L,元大台灣50正2,35
18,2345,智邦,34
19,6770,力積電,34
20,2449,京元電子,32
21,2485,兆赫,32
22,2059,川湖,31
23,2301,光寶科,30
24,2464,盟立,30
25,2492,華新科,28
26,4967,十銓,28
27,2376,技嘉,27
28,3090,日電貿,27
29,2395,研華,26
30,3034,聯詠,25
31,8150,南茂,24
32,2377,微星,23
33,3035,智原,23
34,3661,世芯-KY,23
35,3231,緯創,22
36,6526,達發,22
37,1560,中砂,21
38,2451,創見,21
39,2472,立隆電,21
40,2481,強茂,21
41,3030,德律,21
42,1802,台玻,20
43,8028,昇陽半導體,20
44,8210,勤誠,20
45,2313,華通,19
46,3711,日月光投控,19
47,6239,力成,19
48,2049,上銀,18
49,2404,漢唐,18
50,2367,燿華,17
51,3665,貿聯-KY,17
52,5269,祥碩,17
53,1519,華城,16
54,2355,敬鵬,16
55,3305,昇貿,16
56,4977,眾達-KY,16
57,3033,威健,15
58,3406,玉晶光,15
59,3533,嘉澤,15
60,6197,佳必琪,15
61,2354,鴻準,14
62,3036,文曄,14
63,00632R,元大台灣50反1,13
64,2357,華碩,13
65,3563,牧德,13
66,3673,TPK-KY,13
67,4722,國精化,13
68,6257,矽格,13
69,6449,鈺邦,13
70,6472,保瑞,13
71,2388,威盛,12
72,1605,華新,11
73,2356,英業達,11
74,2379,瑞昱,11
75,6412,群電,11
76,1582,信錦,10
77,1717,長興,10
78,2351,順德,10
79,2409,友達,10
80,6196,帆宣,10
81,6781,AES-KY,10
82,8016,矽創,10
83,2316,楠梓電,9
84,2359,所羅門,9
85,2363,矽統,9
86,2441,超豐,9
87,4585,達明,9
88,6706,惠特,9
89,6715,嘉基,9
90,6719,力智,9
91,7749,意騰-KY,9
92,2233,宇隆,8
93,2375,凱美,8
94,2478,大毅,8
95,6414,樺漢,8
96,8261,富鼎,8
97,2328,廣宇,7
98,2498,宏達電,7
99,3016,嘉晶,7
100,3048,益登,7
101,6209,今國光,7
102,8114,振樺電,7
103,1303,南亞,6
104,2324,仁寶,6
105,3059,華晶科,6
106,4906,正文,6
107,5284,jpp-KY,6
108,6116,彩晶,6
109,6215,和椿,6
110,6282,康舒,6
111,00663L,國泰臺灣加權正2,5
112,00680L,元大美債20正2,5
113,00708L,元大S&P黃金正2,5
114,00830,國泰費城半導體,5
115,1503,士電,5
116,1514,亞力,5
117,2401,凌陽,5
118,2458,義隆,5
119,2476,鉅祥,5
120,2493,揚博,5
121,3044,健鼎,5
122,3515,華擎,5
123,3702,大聯大,5
124,6139,亞翔,5
125,00664R,國泰臺灣加權反1,4
126,00693U,街口S&P黃豆,4
127,1597,直得,4
128,2312,金寶,4
129,2340,台亞,4
130,2881,富邦金,4
131,4770,上品,4
132,4961,天鈺,4
133,6176,瑞儀,4
134,6191,精成科,4
135,6937,天虹,4
136,0052,富邦科技,3
137,00642U,元大S&P石油,3
138,00715L,街口布蘭特油正2,3
139,00738U,元大道瓊白銀,3
140,00982A,主動群益台灣強棒,3
141,1504,東元,3
142,1905,華紙,3
143,2027,大成鋼,3
144,2231,為升,3
145,2421,建準,3
146,2436,偉詮電,3
147,2882,國泰金,3
148,3023,信邦,3
149,3028,增你強,3
150,3209,全科,3
151,3376,新日興,3
152,3413,京鼎,3
153,4551,智伸科,3
154,4583,台灣精銳,3
155,6271,同欣電,3
156,8039,台虹,3
157,8110,華東,3
158,8131,福懋科,3
159,IX0027,電子類,3
160,00635U,元大S&P黃金,2
161,00637L,元大滬深300正2,2
162,00655L,國泰中國A50正2,2
163,00673R,元大S&P原油反1,2
164,1795,美時,2
165,2374,佳能,2
166,2428,興勤,2
167,2603,長榮,2
168,2891,中信金,2
169,3005,神基,2
170,3019,亞光,2
171,3645,達邁,2
172,3701,大眾控,2
173,3715,定穎投控,2
174,4571,鈞興-KY,2
175,4739,康普,2
176,6202,盛群,2
177,6206,飛捷,2
178,6672,騰輝電子-KY,2
179,6962,奕力-KY,2
180,8070,長華*,2
181,8081,致新,2
182,8374,羅昇,2
183,8422,可寧衛*,2
184,9921,巨大,2
185,9939,宏全,2
186,0056,元大高股息,1
187,006208,富邦台50,1
188,00640L,富邦日本正2,1
189,00650L,復華香港正2,1
190,00651R,復華香港反1,1
191,00669R,國泰美國道瓊反1,1
192,00670L,富邦NASDAQ正2,1
193,00683L,元大美元指數正2,1
194,00685L,群益臺灣加權正2,1
195,00706L,元大S&P日圓正2,1
196,00753L,中信中國50正2,1
197,00763U,街口道瓊銅,1
198,00882,中信中國高股息,1
199,00891,中信關鍵半導體,1
200,00929,復華台灣科技優息,1
201,1301,台塑,1
202,1326,台化,1
203,1409,新纖,1
