排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,46
2,3450,聯鈞,46
3,2368,金像電,41
4,3583,辛耘,38
5,2308,台達電,37
6,3661,世芯-KY,37
7,6285,啟碁,36
8,4958,臻鼎-KY,35
9,6213,聯茂,33
10,2345,智邦,31
11,3026,禾伸堂,30
12,3017,奇鋐,28
13,4576,大銀微系統,28
14,IX0001,臺股指數,26
15,00631L,元大台灣50正2,25
16,2454,聯發科,25
17,2317,鴻海,24
18,7769,鴻勁,24
19,1560,中砂,23
20,1717,長興,23
21,6139,亞翔,22
22,2409,友達,21
23,3665,貿聯-KY,21
24,0050,元大台灣50,20
25,3042,晶技,20
26,1582,信錦,19
27,3008,大立光,19
28,6257,矽格,19
29,6919,康霈*,19
30,3532,台勝科,18
31,4977,眾達-KY,18
32,3030,德律,17
33,8110,華東,17
34,2472,立隆電,16
35,6944,兆聯實業,16
36,7750,新代,16
37,1304,台聚,15
38,2351,順德,15
39,4764,雙鍵,15
40,6937,天虹,15
41,2327,國巨*,14
42,5243,乙盛-KY,14
43,6831,邁科,14
44,00715L,街口布蘭特油正2,13
45,3715,定穎投控,13
46,8028,昇陽半導體,13
47,1519,華城,12
48,2402,毅嘉,12
49,2419,仲琦,12
50,2449,京元電子,12
51,2481,強茂,12
52,3563,牧德,12
53,4722,國精化,12
54,6781,AES-KY,12
55,00642U,元大S&P石油,11
56,3711,日月光投控,11
57,2355,敬鵬,10
58,2395,研華,10
59,3376,新日興,10
60,3406,玉晶光,10
61,3673,TPK-KY,10
62,2313,華通,9
63,2369,菱生,9
64,2404,漢唐,9
65,3533,嘉澤,9
66,1303,南亞,8
67,1723,中碳,8
68,2301,光寶科,8
69,2436,偉詮電,8
70,5388,中磊,8
71,6196,帆宣,8
72,6239,力成,8
73,8039,台虹,8
74,1710,東聯,7
75,1795,美時,7
76,4919,新唐,7
77,5269,祥碩,7
78,8112,至上,7
79,1305,華夏,6
80,1308,亞聚,6
81,1476,儒鴻,6
82,2476,鉅祥,6
83,3028,增你強,6
84,3380,明泰,6
85,4766,南寶,6
86,5284,jpp-KY,6
87,6271,同欣電,6
88,6278,台表科,6
89,6669,緯穎,6
90,6789,采鈺,6
91,00664R,國泰臺灣加權反1,5
92,1313,聯成,5
93,2049,上銀,5
94,2059,川湖,5
95,2376,技嘉,5
96,2492,華新科,5
97,3596,智易,5
98,6472,保瑞,5
99,6526,達發,5
100,8464,億豐,5
101,00670L,富邦NASDAQ正2,4
102,1101,台泥,4
103,1326,台化,4
104,1708,東鹼,4
105,1773,勝一,4
106,2316,楠梓電,4
107,2441,超豐,4
108,2610,華航,4
109,3013,晟銘電,4
110,3231,緯創,4
111,4906,正文,4
112,6672,騰輝電子-KY,4
113,00673R,元大S&P原油反1,3
114,1307,三芳,3
115,1718,中纖,3
116,2006,東和鋼鐵,3
117,2034,允強,3
118,2103,台橡,3
119,2303,聯電,3
120,2329,華泰,3
121,2421,建準,3
122,2493,揚博,3
123,2603,長榮,3
124,3034,聯詠,3
125,3515,華擎,3
126,3706,神達,3
127,5234,達興材料,3
128,5292,華懋,3
129,5469,瀚宇博,3
130,6191,精成科,3
131,6197,佳必琪,3
132,6202,盛群,3
133,6409,旭隼,3
134,6412,群電,3
135,6438,迅得,3
136,6691,洋基工程,3
137,7788,松川精密,3
138,8016,矽創,3
139,8210,勤誠,3
140,9958,世紀鋼,3
141,00632R,元大台灣50反1,2
142,00637L,元大滬深300正2,2
143,00647L,元大S&P500正2,2
144,00655L,國泰中國A50正2,2
145,1301,台塑,2
146,1409,新纖,2
147,1477,聚陽,2
148,1597,直得,2
149,1605,華新,2
150,1714,和桐,2
151,2104,國際中橡,2
152,2353,宏碁,2
153,2379,瑞昱,2
154,2385,群光,2
155,2388,威盛,2
156,2633,台灣高鐵,2
157,3023,信邦,2
158,3035,智原,2
159,3036,文曄,2
160,3044,健鼎,2
161,3062,建漢,2
162,4583,台灣精銳,2
163,4755,三福化,2
164,5871,中租-KY,2
165,6449,鈺邦,2
166,6706,惠特,2
167,6757,台灣虎航,2
168,6869,雲豹能源,2
169,8261,富鼎,2
170,00640L,富邦日本正2,1
171,00648R,元大S&P500反1,1
172,00663L,國泰臺灣加權正2,1
173,00684R,元大美元指數反1,1
174,00693U,街口S&P黃豆,1
175,00706L,元大S&P日圓正2,1
176,00708L,元大S&P黃金正2,1
177,00763U,街口道瓊銅,1
178,00852L,國泰美國道瓊正2,1
179,00922,國泰台灣領袖50,1
180,1216,統一,1
181,1402,遠東新,1
182,1504,東元,1
183,1618,合機,1
184,2027,大成鋼,1
185,2323,中環,1
186,2331,精英,1
187,2356,英業達,1
188,2357,華碩,1
189,2359,所羅門,1
190,2374,佳能,1
191,2377,微星,1
192,2393,億光,1
193,2401,凌陽,1
194,2428,興勤,1
195,2439,美律,1
196,2464,盟立,1
197,2474,可成,1
198,2498,宏達電,1
199,2605,新興,1
200,2606,裕民,1
201,2618,長榮航,1
202,2637,慧洋-KY,1
203,2881,富邦金,1
204,2882,國泰金,1
205,2886,兆豐金,1
206,2887,台新新光金,1
207,2890,永豐金,1
208,2891,中信金,1
209,2892,第一金,1
210,3005,神基,1
211,3014,聯陽,1
212,3045,台灣大,1
213,3090,日電貿,1
214,3209,全科,1
215,3305,昇貿,1
216,3413,京鼎,1
217,3605,宏致,1
218,3645,達邁,1
219,4142,國光生,1
220,4551,智伸科,1
221,4770,上品,1
222,6176,瑞儀,1
223,6192,巨路,1
224,6215,和椿,1
225,6269,台郡,1
226,6282,康舒,1
227,6505,台塑化,1
228,6719,力智,1
229,6873,泓德能源,1
230,8045,達運光電,1
231,8070,長華*,1
232,8081,致新,1
233,8150,南茂,1
234,8215,明基材,1
235,9914,美利達,1
236,9939,宏全,1
,,合計,"1,757"
