排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,63
2,2368,金像電,52
3,3450,聯鈞,46
4,4958,臻鼎-KY,44
5,IX0001,臺股指數,44
6,3661,世芯-KY,42
7,2345,智邦,38
8,3583,辛耘,38
9,2308,台達電,37
10,6285,啟碁,36
11,3008,大立光,35
12,2409,友達,34
13,2454,聯發科,34
14,6213,聯茂,33
15,0050,元大台灣50,32
16,00631L,元大台灣50正2,32
17,3665,貿聯-KY,31
18,3026,禾伸堂,30
19,3017,奇鋐,29
20,2317,鴻海,28
21,4576,大銀微系統,28
22,1560,中砂,27
23,2472,立隆電,26
24,4977,眾達-KY,25
25,6139,亞翔,25
26,7769,鴻勁,24
27,1717,長興,23
28,2402,毅嘉,23
29,7750,新代,22
30,1519,華城,21
31,1582,信錦,21
32,3030,德律,21
33,6257,矽格,21
34,3042,晶技,20
35,2327,國巨*,19
36,6919,康霈*,19
37,2408,南亞科,18
38,3532,台勝科,18
39,3711,日月光投控,18
40,6944,兆聯實業,18
41,3406,玉晶光,17
42,3481,群創,17
43,3673,TPK-KY,17
44,8110,華東,17
45,2344,華邦電,16
46,2351,順德,16
47,2449,京元電子,16
48,6831,邁科,16
49,1304,台聚,15
50,2049,上銀,15
51,3563,牧德,15
52,3715,定穎投控,15
53,4764,雙鍵,15
54,6278,台表科,15
55,6937,天虹,15
56,00715L,街口布蘭特油正2,14
57,2481,強茂,14
58,4722,國精化,14
59,5243,乙盛-KY,14
60,6781,AES-KY,14
61,8028,昇陽半導體,14
62,00642U,元大S&P石油,13
63,2395,研華,13
64,2419,仲琦,12
65,6770,力積電,12
66,2376,技嘉,11
67,3533,嘉澤,11
68,8039,台虹,11
69,2355,敬鵬,10
70,2404,漢唐,10
71,3376,新日興,10
72,5269,祥碩,10
73,1303,南亞,9
74,1795,美時,9
75,2313,華通,9
76,2369,菱生,9
77,2476,鉅祥,9
78,4919,新唐,9
79,6196,帆宣,9
80,6456,GIS-KY,9
81,8210,勤誠,9
82,1326,台化,8
83,1723,中碳,8
84,1802,台玻,8
85,2301,光寶科,8
86,2436,偉詮電,8
87,5284,jpp-KY,8
88,5388,中磊,8
89,6239,力成,8
90,1710,東聯,7
91,2329,華泰,7
92,2492,華新科,7
93,3380,明泰,7
94,4967,十銓,7
95,6271,同欣電,7
96,6669,緯穎,7
97,8112,至上,7
98,00664R,國泰臺灣加權反1,6
99,1305,華夏,6
100,1308,亞聚,6
101,1476,儒鴻,6
102,2388,威盛,6
103,2493,揚博,6
104,3028,增你強,6
105,4766,南寶,6
106,4906,正文,6
107,6191,精成科,6
108,6472,保瑞,6
109,6789,采鈺,6
110,1313,聯成,5
111,2059,川湖,5
112,2303,聯電,5
113,3013,晟銘電,5
114,3596,智易,5
115,4583,台灣精銳,5
116,5234,達興材料,5
117,5292,華懋,5
118,6526,達發,5
119,6672,騰輝電子-KY,5
120,7788,松川精密,5
121,8261,富鼎,5
122,8464,億豐,5
123,00670L,富邦NASDAQ正2,4
124,1101,台泥,4
125,1597,直得,4
126,1708,東鹼,4
127,1773,勝一,4
128,2316,楠梓電,4
129,2439,美律,4
130,2441,超豐,4
131,2610,華航,4
132,3090,日電貿,4
133,3231,緯創,4
134,3515,華擎,4
135,3706,神達,4
136,4763,材料*-KY,4
137,6197,佳必琪,4
138,6409,旭隼,4
139,6505,台塑化,4
140,6706,惠特,4
141,00632R,元大台灣50反1,3
142,00637L,元大滬深300正2,3
143,00647L,元大S&P500正2,3
144,00673R,元大S&P原油反1,3
145,1301,台塑,3
146,1307,三芳,3
147,1718,中纖,3
