排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,150
2,2454,聯發科,113
3,IX0001,臺股指數,87
4,3661,世芯-KY,71
5,2408,南亞科,70
6,4958,臻鼎-KY,63
7,0050,元大台灣50,62
8,2368,金像電,56
9,2345,智邦,55
10,00631L,元大台灣50正2,53
11,3665,貿聯-KY,52
12,3008,大立光,49
13,6669,緯穎,47
14,2344,華邦電,46
15,3017,奇鋐,46
16,3450,聯鈞,46
17,6285,啟碁,44
18,8028,昇陽半導體,44
19,2317,鴻海,43
20,3481,群創,39
21,3583,辛耘,38
22,6770,力積電,38
23,2308,台達電,37
24,2409,友達,37
25,4977,眾達-KY,34
26,6139,亞翔,34
27,1519,華城,33
28,1717,長興,33
29,6213,聯茂,33
30,2449,京元電子,32
31,3030,德律,32
32,1560,中砂,31
33,2464,盟立,31
34,3026,禾伸堂,30
35,1802,台玻,29
36,2327,國巨*,29
37,4576,大銀微系統,28
38,2049,上銀,27
39,2402,毅嘉,27
40,2472,立隆電,27
41,2059,川湖,26
42,6781,AES-KY,26
43,3711,日月光投控,25
44,3035,智原,24
45,7750,新代,24
46,7769,鴻勁,24
47,3406,玉晶光,23
48,6257,矽格,23
49,2351,順德,22
50,2481,強茂,22
51,3673,TPK-KY,22
52,1582,信錦,21
53,8210,勤誠,21
54,2303,聯電,20
55,2376,技嘉,20
56,3042,晶技,20
57,6944,兆聯實業,20
58,2367,燿華,19
59,3715,定穎投控,19
60,6239,力成,19
61,6919,康霈*,19
62,2313,華通,18
63,3532,台勝科,18
64,3533,嘉澤,18
65,4722,國精化,18
66,4919,新唐,18
67,6831,邁科,18
68,2388,威盛,17
69,2395,研華,17
70,3013,晟銘電,17
71,8110,華東,17
72,00715L,街口布蘭特油正2,16
73,2404,漢唐,16
74,2476,鉅祥,16
75,6196,帆宣,16
76,00642U,元大S&P石油,15
77,1304,台聚,15
78,3563,牧德,15
79,4764,雙鍵,15
80,5284,jpp-KY,15
81,6278,台表科,15
82,6937,天虹,15
83,1303,南亞,14
84,2312,金寶,14
85,5243,乙盛-KY,14
86,5269,祥碩,14
87,6526,達發,14
88,8039,台虹,14
89,2436,偉詮電,13
90,2474,可成,13
91,3376,新日興,13
92,1590,亞德客-KY,12
93,1795,美時,12
94,2355,敬鵬,12
95,2419,仲琦,12
96,6415,矽力*-KY,12
97,6805,富世達,12
98,00632R,元大台灣50反1,11
99,00981A,主動統一台股增長,11
100,2301,光寶科,11
101,2492,華新科,11
102,3016,嘉晶,11
103,4967,十銓,11
104,6197,佳必琪,11
105,2369,菱生,10
106,6472,保瑞,10
107,2329,華泰,9
108,3605,宏致,9
109,6191,精成科,9
110,6456,GIS-KY,9
111,8261,富鼎,9
112,1326,台化,8
113,1723,中碳,8
114,3044,健鼎,8
115,5388,中磊,8
116,6176,瑞儀,8
117,6271,同欣電,8
118,6672,騰輝電子-KY,8
119,8112,至上,8
120,1305,華夏,7
121,1597,直得,7
122,1710,東聯,7
123,1773,勝一,7
124,2493,揚博,7
125,3231,緯創,7
126,3380,明泰,7
127,4583,台灣精銳,7
128,4766,南寶,7
129,4906,正文,7
130,5234,達興材料,7
131,5292,華懋,7
