排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,82
2,3008,大立光,77
3,IX0001,臺股指數,71
4,2408,南亞科,57
5,4958,臻鼎-KY,56
6,6239,力成,49
7,3481,群創,48
8,6770,力積電,43
9,3042,晶技,42
10,3711,日月光投控,42
11,0050,元大台灣50,40
12,2337,旺宏,39
13,3665,貿聯-KY,39
14,2368,金像電,38
15,8150,南茂,38
16,8261,富鼎,38
17,1301,台塑,37
18,3017,奇鋐,37
19,00631L,元大台灣50正2,34
20,2634,漢翔,34
21,1326,台化,33
22,2472,立隆電,33
23,6669,緯穎,31
24,2449,京元電子,30
25,6505,台塑化,30
26,2379,瑞昱,29
27,2313,華通,28
28,4919,新唐,27
29,6805,富世達,26
30,2404,漢唐,25
31,2409,友達,25
32,6753,龍德造船,25
33,2375,凱美,24
34,2645,長榮航太,24
35,3413,京鼎,24
36,2317,鴻海,23
37,2345,智邦,23
38,4916,事欣科,23
39,8039,台虹,23
40,2363,矽統,22
41,00685L,群益臺灣加權正2,21
42,6525,捷敏-KY,21
43,6672,騰輝電子-KY,21
44,1802,台玻,20
45,6257,矽格,20
46,6789,采鈺,20
47,2406,國碩,19
48,3006,晶豪科,19
49,3563,牧德,19
50,6271,同欣電,19
51,2395,研華,18
52,3715,定穎投控,18
53,6196,帆宣,18
54,6209,今國光,18
55,6409,旭隼,18
56,2630,亞航,17
57,3605,宏致,17
58,00981A,主動統一台股增長,16
59,2049,上銀,16
60,2464,盟立,16
61,3406,玉晶光,16
62,2301,光寶科,15
63,2351,順德,15
64,2359,所羅門,15
65,3035,智原,15
66,3231,緯創,15
67,6139,亞翔,15
68,6414,樺漢,15
69,00637L,元大滬深300正2,14
70,1717,長興,14
71,3533,嘉澤,14
72,6278,台表科,14
73,7788,松川精密,14
74,2357,華碩,13
75,2428,興勤,13
76,2458,義隆,13
77,3019,亞光,13
78,3030,德律,13
79,6449,鈺邦,13
80,6781,AES-KY,13
81,8016,矽創,13
82,00632R,元大台灣50反1,12
83,1409,新纖,12
84,1795,美時,12
85,2369,菱生,12
86,3005,神基,12
87,6116,彩晶,12
88,6197,佳必琪,12
89,6719,力智,12
90,1519,華城,11
91,2436,偉詮電,11
92,2441,超豐,11
93,2476,鉅祥,11
94,2495,普安,11
95,3034,聯詠,11
96,4989,榮科,11
97,6285,啟碁,11
98,6472,保瑞,11
99,2231,為升,10
100,2484,希華,10
101,8131,福懋科,10
102,1727,中華化,9
103,2338,光罩,9
104,2367,燿華,9
105,2388,威盛,9
106,2603,長榮,9
107,3055,蔚華科,9
108,4739,康普,9
109,5471,松翰,9
110,6191,精成科,9
111,6706,惠特,9
112,3015,全漢,8
113,3022,威強電,8
114,3048,益登,8
115,3305,昇貿,8
116,3312,弘憶股,8
117,3706,神達,8
118,5284,jpp-KY,8
119,5434,崇越,8
120,6202,盛群,8
121,00830,國泰費城半導體,7
122,1514,亞力,7
123,1560,中砂,7
124,1590,亞德客-KY,7
125,1605,華新,7
126,1609,大亞,7
127,2103,台橡,7
128,2352,佳世達,7
129,2377,微星,7
130,3036,文曄,7
131,3135,凌航,7
132,4576,大銀微系統,7
133,4763,材料*-KY,7
134,5269,祥碩,7
135,6155,鈞寶,7
136,6412,群電,7
137,8271,宇瞻,7
138,9105,泰金寶-DR,7
139,00708L,元大S&P黃金正2,6
140,00738U,元大道瓊白銀,6
141,1536,和大,6
142,1597,直得,6
143,1711,永光,6
144,2312,金寶,6
145,2401,凌陽,6
146,2402,毅嘉,6
147,2851,中再保,6
148,3059,華晶科,6
149,3376,新日興,6
150,3617,碩天,6
151,4967,十銓,6
152,4968,立積,6
153,6176,瑞儀,6
154,6691,洋基工程,6
155,00633L,富邦上証正2,5
156,00715L,街口布蘭特油正2,5
157,1101,台泥,5
158,1503,士電,5
159,1710,東聯,5
160,1809,中釉,5
161,2374,佳能,5
162,2451,創見,5
163,2474,可成,5
164,2498,宏達電,5
165,2887,台新新光金,5
166,2912,統一超,5
167,3003,健和興,5
168,3023,信邦,5
169,4771,望隼,5
170,4906,正文,5
171,4961,天鈺,5
172,5243,乙盛-KY,5
173,6282,康舒,5
174,6526,達發,5
175,6579,研揚,5
176,8105,凌巨,5
177,8210,勤誠,5
178,8926,台汽電,5
179,IX0027,電子類,5
180,0052,富邦科技,4
181,00650L,復華香港正2,4
182,1402,遠東新,4
183,1582,信錦,4
184,1708,東鹼,4
185,2027,大成鋼,4
186,2105,正新,4
187,2329,華泰,4
188,2356,英業達,4
189,2392,正崴,4
190,2399,映泰,4
191,2497,怡利電,4
192,2618,長榮航,4
193,2637,慧洋-KY,4
194,2646,星宇航空,4
195,2884,玉山金,4
196,2890,永豐金,4
197,3004,豐達科,4
198,3044,健鼎,4
199,3645,達邁,4
200,5388,中磊,4
201,6166,凌華,4
202,6214,精誠,4
203,6269,台郡,4
204,6861,睿生光電,4
205,6862,三集瑞-KY,4
206,9958,世紀鋼,4
207,00642U,元大S&P石油,3
208,00665L,富邦恒生國企正2,3
209,00753L,中信中國50正2,3
210,1319,東陽,3
211,1513,中興電,3
212,1563,巧新,3
213,1623,大東電,3
214,2002,中鋼,3
215,2072,世紀風電,3
216,2101,南港,3
217,2108,南帝,3
218,2324,仁寶,3
219,2328,廣宇,3
220,2340,台亞,3
221,2353,宏碁,3
222,2376,技嘉,3
223,2480,敦陽科,3
224,2515,中工,3
225,2542,興富發,3
226,2609,陽明,3
227,2610,華航,3
228,2881,富邦金,3
229,2886,兆豐金,3
230,3013,晟銘電,3
231,3673,TPK-KY,3
232,3702,大聯大,3
233,4526,東台,3
234,5288,豐祥-KY,3
235,6215,和椿,3
236,6438,迅得,3
237,6670,復盛應用,3
238,6937,天虹,3
239,7750,新代,3
240,8081,致新,3
241,8103,瀚荃,3
242,8112,至上,3
243,9921,巨大,3
244,00655L,國泰中國A50正2,2
245,00663L,國泰臺灣加權正2,2
246,00664R,國泰臺灣加權反1,2
247,00693U,街口S&P黃豆,2
248,1210,大成,2
249,1312,國喬,2
250,1313,聯成,2
251,1477,聚陽,2
252,2009,第一銅,2
253,2031,新光鋼,2
254,2236,百達-KY,2
255,2323,中環,2
256,2348,海悅,2
257,2371,大同,2
258,2385,群光,2
259,2419,仲琦,2
260,2420,新巨,2
261,2421,建準,2
262,2485,兆赫,2
263,2501,國建,2
264,2520,冠德,2
265,2527,宏璟,2
266,2883,凱基金,2
267,3209,全科,2
268,3416,融程電,2
269,3596,智易,2
270,4755,三福化,2
271,4904,遠傳,2
272,4938,和碩,2
273,4977,眾達-KY,2
274,5285,界霖,2
275,6426,統新,2
276,6456,GIS-KY,2
277,6491,晶碩,2
278,6768,志強-KY,2
279,6869,雲豹能源,2
280,6873,泓德能源,2
281,7722,LINEPAY,2
282,8163,達方,2
283,8213,志超,2
284,8422,可寧衛*,2
285,9904,寶成,2
286,9910,豐泰,2
287,9941,裕融,2
288,00635U,元大S&P黃金,1
289,00670L,富邦NASDAQ正2,1
290,00673R,元大S&P原油反1,1
291,00680L,元大美債20正2,1
292,00878,國泰永續高股息,1
293,00885,富邦越南,1
294,00982A,主動群益台灣強棒,1
295,1215,卜蜂,1
296,1304,台聚,1
297,1305,華夏,1
298,1342,八貫,1
299,1476,儒鴻,1
300,1504,東元,1
301,1612,宏泰,1
302,1722,台肥,1
303,1773,勝一,1
304,1905,華紙,1
305,2302,麗正,1
306,2331,精英,1
307,2347,聯強,1
308,2354,鴻準,1
309,2393,億光,1
310,2457,飛宏,1
311,2597,潤弘,1
312,2605,新興,1
313,2606,裕民,1
314,2615,萬海,1
