排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,90
2,IX0001,臺股指數,48
3,2454,聯發科,42
4,2408,南亞科,33
5,3006,晶豪科,32
6,2059,川湖,31
7,3661,世芯-KY,23
8,3481,群創,22
9,0050,元大台灣50,21
10,00631L,元大台灣50正2,21
11,3030,德律,21
12,00981A,主動統一台股增長,20
13,2317,鴻海,20
14,8210,勤誠,20
15,2303,聯電,19
16,2344,華邦電,17
17,6526,達發,17
18,2327,國巨*,15
19,2449,京元電子,15
20,8150,南茂,15
21,2301,光寶科,14
22,2345,智邦,14
23,2451,創見,14
24,2395,研華,13
25,3665,貿聯-KY,13
26,2354,鴻準,12
27,3034,聯詠,12
28,6669,緯穎,12
29,2376,技嘉,11
30,4722,國精化,11
31,6770,力積電,11
32,3711,日月光投控,10
33,00632R,元大台灣50反1,9
34,4967,十銓,9
35,2233,宇隆,8
36,3231,緯創,8
37,3533,嘉澤,8
38,6196,帆宣,8
39,6197,佳必琪,8
40,6257,矽格,8
41,6285,啟碁,8
42,1560,中砂,7
43,1605,華新,7
44,3016,嘉晶,7
45,2367,燿華,6
46,2404,漢唐,6
47,2409,友達,6
48,2472,立隆電,6
49,3036,文曄,6
50,6706,惠特,6
51,7749,意騰-KY,6
52,00830,國泰費城半導體,5
53,1514,亞力,5
54,1519,華城,5
55,1802,台玻,5
56,2328,廣宇,5
57,2388,威盛,5
58,2493,揚博,5
59,3008,大立光,5
60,00708L,元大S&P黃金正2,4
61,1597,直得,4
62,2049,上銀,4
63,2340,台亞,4
64,2351,順德,4
65,2485,兆赫,4
66,2492,華新科,4
67,3035,智原,4
68,4770,上品,4
69,5269,祥碩,4
70,5284,jpp-KY,4
71,6191,精成科,4
72,6239,力成,4
73,6282,康舒,4
74,6781,AES-KY,4
75,00642U,元大S&P石油,3
76,00663L,國泰臺灣加權正2,3
77,00664R,國泰臺灣加權反1,3
78,00715L,街口布蘭特油正2,3
79,1303,南亞,3
80,2476,鉅祥,3
81,3090,日電貿,3
82,4583,台灣精銳,3
83,4977,眾達-KY,3
84,6414,樺漢,3
85,6719,力智,3
86,8028,昇陽半導體,3
87,8110,華東,3
88,8131,福懋科,3
89,00673R,元大S&P原油反1,2
90,00738U,元大道瓊白銀,2
91,00982A,主動群益台灣強棒,2
92,1503,士電,2
93,1717,長興,2
94,2312,金寶,2
95,2357,華碩,2
96,2363,矽統,2
97,2379,瑞昱,2
98,2401,凌陽,2
99,2436,偉詮電,2
100,2458,義隆,2
101,2481,強茂,2
102,3376,新日興,2
103,3515,華擎,2
104,3701,大眾控,2
105,4571,鈞興-KY,2
106,6202,盛群,2
107,6209,今國光,2
108,6412,群電,2
109,6672,騰輝電子-KY,2
110,8016,矽創,2
111,8422,可寧衛*,2
112,9921,巨大,2
113,0052,富邦科技,1
114,006208,富邦台50,1
115,00635U,元大S&P黃金,1
116,00640L,富邦日本正2,1
117,00650L,復華香港正2,1
118,00655L,國泰中國A50正2,1
119,00670L,富邦NASDAQ正2,1
120,00683L,元大美元指數正2,1
121,00693U,街口S&P黃豆,1
122,00753L,中信中國50正2,1
123,00891,中信關鍵半導體,1
124,1409,新纖,1
125,1504,東元,1
126,1513,中興電,1
127,1773,勝一,1
128,1795,美時,1
129,2105,正新,1
130,2316,楠梓電,1
131,2329,華泰,1
132,2355,敬鵬,1
133,2356,英業達,1
134,2359,所羅門,1
135,2369,菱生,1
136,2374,佳能,1
137,2377,微星,1
138,2421,建準,1
139,2439,美律,1
140,2441,超豐,1
141,2478,大毅,1
142,2609,陽明,1
143,2615,萬海,1
144,2637,慧洋-KY,1
145,2881,富邦金,1
146,2882,國泰金,1
147,2886,兆豐金,1
148,2891,中信金,1
149,3013,晟銘電,1
150,3014,聯陽,1
151,3028,增你強,1
152,3033,威健,1
153,3044,健鼎,1
154,3305,昇貿,1
155,3416,融程電,1
156,3702,大聯大,1
157,3715,定穎投控,1
158,4585,達明,1
159,4906,正文,1
160,4961,天鈺,1
161,4968,立積,1
162,5388,中磊,1
163,5871,中租-KY,1
164,6116,彩晶,1
165,6176,瑞儀,1
166,6206,飛捷,1
167,6215,和椿,1
168,6472,保瑞,1
169,6505,台塑化,1
170,6691,洋基工程,1
171,6757,台灣虎航,1
172,6831,邁科,1
173,6944,兆聯實業,1
174,6962,奕力-KY,1
175,8070,長華*,1
176,8081,致新,1
177,8112,至上,1
178,8114,振樺電,1
179,8261,富鼎,1
180,9904,寶成,1
181,9939,宏全,1
,,合計,"1,085"
