排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,66
2,2330,台積電,50
3,3017,奇鋐,42
4,00715L,街口布蘭特油正2,33
5,2451,創見,32
6,0050,元大台灣50,31
7,3653,健策,30
8,6669,緯穎,28
9,2603,長榮,26
10,3665,貿聯-KY,25
11,1519,華城,23
12,2609,陽明,23
13,3030,德律,22
14,6285,啟碁,22
15,3563,牧德,21
16,2317,鴻海,20
17,2454,聯發科,18
18,2605,新興,18
19,2615,萬海,18
20,3661,世芯-KY,16
21,2301,光寶科,15
22,00632R,元大台灣50反1,14
23,00642U,元大S&P石油,14
24,2402,毅嘉,14
25,5269,祥碩,14
26,6213,聯茂,13
27,6789,采鈺,13
28,6505,台塑化,12
29,1717,長興,11
30,3715,定穎投控,11
31,4919,新唐,11
32,6456,GIS-KY,11
33,6830,汎銓,11
34,2329,華泰,10
35,2345,智邦,10
36,8039,台虹,10
37,1303,南亞,9
38,1326,台化,9
39,1795,美時,9
40,2049,上銀,9
41,2303,聯電,9
42,2467,志聖,9
43,3711,日月光投控,9
44,4958,臻鼎-KY,9
45,6781,AES-KY,9
46,8210,勤誠,9
47,00637L,元大滬深300正2,8
48,2458,義隆,8
49,3231,緯創,8
50,3533,嘉澤,8
51,1711,永光,7
52,2404,漢唐,7
53,2421,建準,7
54,3036,文曄,7
55,4977,眾達-KY,7
56,00708L,元大S&P黃金正2,6
57,00738U,元大道瓊白銀,6
58,2059,川湖,6
59,2338,光罩,6
60,2409,友達,6
61,3380,明泰,6
62,3450,聯鈞,6
63,6706,惠特,6
64,00635U,元大S&P黃金,5
65,1301,台塑,5
66,2481,強茂,5
67,3008,大立光,5
68,6691,洋基工程,5
69,6944,兆聯實業,5
70,8112,至上,5
71,00633L,富邦上証正2,4
72,00663L,國泰臺灣加權正2,4
73,00673R,元大S&P原油反1,4
74,1312,國喬,4
75,1504,東元,4
76,2327,國巨*,4
77,2368,金像電,4
78,6139,亞翔,4
79,6271,同欣電,4
80,6282,康舒,4
81,6531,愛普*,4
82,0052,富邦科技,3
83,00664R,國泰臺灣加權反1,3
84,00665L,富邦恒生國企正2,3
85,1514,亞力,3
86,2233,宇隆,3
87,2436,偉詮電,3
88,2449,京元電子,3
89,2543,皇昌,3
90,3035,智原,3
91,3583,辛耘,3
92,5284,jpp-KY,3
93,5469,瀚宇博,3
94,6197,佳必琪,3
95,6239,力成,3
96,6451,訊芯-KY,3
97,6753,龍德造船,3
98,6862,三集瑞-KY,3
99,8271,宇瞻,3
100,00669R,國泰美國道瓊反1,2
101,1304,台聚,2
102,1402,遠東新,2
103,1503,士電,2
104,2002,中鋼,2
105,2027,大成鋼,2
106,2324,仁寶,2
107,2353,宏碁,2
108,2355,敬鵬,2
109,2356,英業達,2
110,2357,華碩,2
111,2376,技嘉,2
112,2379,瑞昱,2
113,2457,飛宏,2
114,2464,盟立,2
115,2498,宏達電,2
116,2606,裕民,2
117,2617,台航,2
118,2618,長榮航,2
119,2727,王品,2
120,3028,增你強,2
121,3062,建漢,2
122,3706,神達,2
123,4576,大銀微系統,2
124,6176,瑞儀,2
125,6257,矽格,2
126,6415,矽力*-KY,2
127,6438,迅得,2
128,6449,鈺邦,2
129,6805,富世達,2
130,8016,矽創,2
131,8103,瀚荃,2
132,00640L,富邦日本正2,1
133,00650L,復華香港正2,1
134,00668,國泰美國道瓊,1
135,00681R,元大美債20反1,1
136,00693U,街口S&P黃豆,1
137,00706L,元大S&P日圓正2,1
138,00753L,中信中國50正2,1
139,00852L,國泰美國道瓊正2,1
140,00881,國泰台灣科技龍頭,1
141,1101,台泥,1
142,1409,新纖,1
143,1513,中興電,1
144,1605,華新,1
145,1609,大亞,1
146,1708,東鹼,1
147,2105,正新,1
148,2316,楠梓電,1
149,2354,鴻準,1
150,2371,大同,1
151,2374,佳能,1
152,2377,微星,1
153,2388,威盛,1
154,2412,中華電,1
155,2439,美律,1
156,2472,立隆電,1
157,2515,中工,1
158,2634,漢翔,1
159,2882,國泰金,1
160,2883,凱基金,1
161,2885,元大金,1
162,2887,台新新光金,1
163,2890,永豐金,1
164,3014,聯陽,1
165,3019,亞光,1
166,3034,聯詠,1
167,3044,健鼎,1
168,3059,華晶科,1
169,3305,昇貿,1
170,3376,新日興,1
171,3406,玉晶光,1
172,3413,京鼎,1
173,3645,達邁,1
174,3708,上緯投控,1
175,4585,達明,1
176,4739,康普,1
177,5243,乙盛-KY,1
178,5434,崇越,1
179,6112,邁達特,1
180,6215,和椿,1
181,6278,台表科,1
182,6409,旭隼,1
183,6937,天虹,1
184,8028,昇陽半導體,1
185,8150,南茂,1
186,8261,富鼎,1
187,9904,寶成,1
188,9938,百和,1
,,合計,"1,217"
