排行,權證標的代號,權證標的名稱,發行檔數
1,3661,世芯-KY,158
2,2308,台達電,117
3,2330,台積電,112
4,2409,友達,112
5,6669,緯穎,107
6,2303,聯電,106
7,2492,華新科,97
8,3443,創意,95
9,8046,南電,91
10,IX0001,臺股指數,90
11,2383,台光電,86
12,2408,南亞科,80
13,3653,健策,79
14,2368,金像電,74
15,3017,奇鋐,73
16,2327,國巨*,69
17,2449,京元電子,68
18,2344,華邦電,65
19,3042,晶技,61
20,4958,臻鼎-KY,60
21,2360,致茂,59
22,2481,強茂,59
23,2301,光寶科,58
24,2345,智邦,57
25,0050,元大台灣50,56
26,1303,南亞,55
27,6531,愛普*,53
28,2317,鴻海,50
29,3711,日月光投控,49
30,3231,緯創,48
31,8028,昇陽半導體,48
32,00631L,元大台灣50正2,47
33,3665,貿聯-KY,47
34,6442,光聖,47
35,6515,穎崴,46
36,6526,達發,46
37,6770,力積電,46
38,1560,中砂,45
39,6239,力成,44
40,2404,漢唐,43
41,2615,萬海,42
42,3481,群創,41
43,3006,晶豪科,40
44,6706,惠特,38
45,6861,睿生光電,38
46,2313,華通,37
47,1519,華城,36
48,3533,嘉澤,35
49,5269,祥碩,35
50,7769,鴻勁,35
51,3035,智原,33
52,2059,川湖,31
53,2363,矽統,31
54,2489,瑞軒,30
55,4576,大銀微系統,30
56,6139,亞翔,30
57,3016,嘉晶,29
58,3036,文曄,29
59,3715,定穎投控,29
60,2421,建準,28
61,3376,新日興,28
62,1301,台塑,27
63,3034,聯詠,26
64,6257,矽格,26
65,00632R,元大台灣50反1,25
66,3583,辛耘,25
67,4770,上品,25
68,4919,新唐,25
69,6672,騰輝電子-KY,25
70,7750,新代,25
71,1326,台化,24
72,2353,宏碁,24
73,2357,華碩,24
74,2395,研華,24
75,2324,仁寶,23
76,2351,順德,23
77,2337,旺宏,22
78,2354,鴻準,22
79,6197,佳必琪,22
80,2609,陽明,21
81,6789,采鈺,21
82,7788,松川精密,21
83,2049,上銀,20
84,2376,技嘉,20
85,3563,牧德,20
86,6196,帆宣,20
87,7711,永擎,19
88,2476,鉅祥,18
89,3044,健鼎,18
90,3605,宏致,18
91,6209,今國光,18
92,6472,保瑞,18
93,6505,台塑化,18
94,6831,邁科,18
95,8150,南茂,18
96,00981A,主動統一台股增長,17
97,1717,長興,17
98,1727,中華化,17
99,2603,長榮,17
100,4977,眾達-KY,17
101,2474,可成,16
102,2498,宏達電,16
103,6456,GIS-KY,16
104,2338,光罩,15
105,2884,玉山金,15
106,3706,神達,15
107,6116,彩晶,15
108,6415,矽力*-KY,15
109,00715L,街口布蘭特油正2,14
110,2305,全友,14
111,3029,零壹,14
112,3090,日電貿,14
113,2316,楠梓電,13
114,2493,揚博,13
115,2882,國泰金,13
116,2887,台新新光金,13
117,3019,亞光,13
118,00673R,元大S&P原油反1,12
119,1802,台玻,12
120,2467,志聖,12
121,4763,材料*-KY,12
122,4938,和碩,12
123,4961,天鈺,12
124,1409,新纖,11
125,1597,直得,11
126,2377,微星,11
127,3702,大聯大,11
128,6269,台郡,11
129,6278,台表科,11
130,6285,啟碁,11
131,1101,台泥,10
132,2379,瑞昱,10
133,2881,富邦金,10
134,2883,凱基金,10
135,4906,正文,10
136,6781,AES-KY,10
137,7795,長廣,10
138,8103,瀚荃,10
139,8210,勤誠,10
140,00830,國泰費城半導體,9
141,2388,威盛,9
142,2637,慧洋-KY,9
143,3030,德律,9
144,3645,達邁,9
145,6409,旭隼,9
146,6691,洋基工程,9
147,6937,天虹,9
148,8110,華東,9
149,00708L,元大S&P黃金正2,8
150,1605,華新,8
151,2356,英業達,8
152,2436,偉詮電,8
153,2605,新興,8
