排行,權證標的代號,權證標的名稱,發行檔數
1,3008,大立光,48
2,8261,富鼎,38
3,2330,台積電,27
4,3017,奇鋐,18
5,3042,晶技,17
6,2464,盟立,16
7,6525,捷敏-KY,16
8,00631L,元大台灣50正2,15
9,2368,金像電,15
10,2406,國碩,15
11,0050,元大台灣50,14
12,2379,瑞昱,14
13,3711,日月光投控,14
14,6409,旭隼,14
15,2363,矽統,13
16,3665,貿聯-KY,13
17,6753,龍德造船,13
18,1301,台塑,12
19,1326,台化,12
20,1802,台玻,12
21,2404,漢唐,12
22,2408,南亞科,12
23,3563,牧德,11
24,4989,榮科,11
25,6672,騰輝電子-KY,11
26,IX0001,臺股指數,11
27,2345,智邦,10
28,2645,長榮航太,10
29,8150,南茂,10
30,1717,長興,9
31,2634,漢翔,9
32,3055,蔚華科,9
33,1727,中華化,8
34,2449,京元電子,8
35,2495,普安,8
36,2630,亞航,8
37,3605,宏致,8
38,6196,帆宣,8
39,6209,今國光,8
40,6781,AES-KY,8
41,8016,矽創,8
42,2313,華通,7
43,2351,順德,7
44,2357,華碩,7
45,2409,友達,7
46,2428,興勤,7
47,3015,全漢,7
48,6197,佳必琪,7
49,6257,矽格,7
50,00632R,元大台灣50反1,6
51,1597,直得,6
52,1609,大亞,6
53,2049,上銀,6
54,2458,義隆,6
55,3005,神基,6
56,3030,德律,6
57,3312,弘憶股,6
58,4739,康普,6
59,5471,松翰,6
60,6155,鈞寶,6
61,6472,保瑞,6
62,6719,力智,6
63,8131,福懋科,6
64,00685L,群益臺灣加權正2,5
65,1795,美時,5
66,1809,中釉,5
67,2231,為升,5
68,2301,光寶科,5
69,2317,鴻海,5
70,2352,佳世達,5
71,2476,鉅祥,5
72,3003,健和興,5
73,3006,晶豪科,5
74,3019,亞光,5
75,6139,亞翔,5
76,6412,群電,5
77,8105,凌巨,5
78,00708L,元大S&P黃金正2,4
79,00981A,主動統一台股增長,4
80,1708,東鹼,4
81,1710,東聯,4
82,2103,台橡,4
83,2359,所羅門,4
84,2497,怡利電,4
85,2603,長榮,4
86,2646,星宇航空,4
87,3004,豐達科,4
88,3048,益登,4
89,3135,凌航,4
90,3413,京鼎,4
91,3706,神達,4
92,4968,立積,4
93,5243,乙盛-KY,4
94,6191,精成科,4
95,6285,啟碁,4
96,6669,緯穎,4
97,6706,惠特,4
98,8271,宇瞻,4
99,8926,台汽電,4
100,9105,泰金寶-DR,4
101,00738U,元大道瓊白銀,3
102,1101,台泥,3
103,1560,中砂,3
104,1605,華新,3
105,2072,世紀風電,3
106,2101,南港,3
107,2108,南帝,3
108,2367,燿華,3
109,2374,佳能,3
110,2399,映泰,3
111,2401,凌陽,3
112,2474,可成,3
113,2480,敦陽科,3
114,2498,宏達電,3
115,2542,興富發,3
116,2851,中再保,3
117,2912,統一超,3
118,3022,威強電,3
119,3035,智原,3
120,3376,新日興,3
121,3406,玉晶光,3
122,3533,嘉澤,3
123,4526,東台,3
124,4576,大銀微系統,3
125,4763,材料*-KY,3
126,4771,望隼,3
127,5288,豐祥-KY,3
128,5434,崇越,3
129,6166,凌華,3
130,6202,盛群,3
131,6214,精誠,3
132,6505,台塑化,3
133,6579,研揚,3
134,6670,復盛應用,3
135,6805,富世達,3
136,6861,睿生光電,3
137,6862,三集瑞-KY,3
138,7788,松川精密,3
139,8103,瀚荃,3
140,00637L,元大滬深300正2,2
141,1210,大成,2
142,1312,國喬,2
143,1313,聯成,2
144,1319,東陽,2
145,1402,遠東新,2
146,1519,華城,2
147,1536,和大,2
148,1590,亞德客-KY,2
149,1623,大東電,2
150,1711,永光,2
151,2002,中鋼,2
152,2236,百達-KY,2
153,2312,金寶,2
154,2323,中環,2
155,2329,華泰,2
156,2338,光罩,2
157,2340,台亞,2
158,2377,微星,2
159,2392,正崴,2
160,2395,研華,2
161,2402,毅嘉,2
162,2419,仲琦,2
163,2420,新巨,2
164,2436,偉詮電,2
165,2883,凱基金,2
166,2884,玉山金,2
167,2887,台新新光金,2
168,3059,華晶科,2
169,3209,全科,2
170,3305,昇貿,2
171,3596,智易,2
172,3617,碩天,2
173,3645,達邁,2
174,3673,TPK-KY,2
175,4906,正文,2
176,4938,和碩,2
177,4967,十銓,2
178,5269,祥碩,2
179,6414,樺漢,2
180,6426,統新,2
181,6491,晶碩,2
182,6526,達發,2
183,6768,志強-KY,2
184,6789,采鈺,2
185,6937,天虹,2
186,7722,LINEPAY,2
187,8213,志超,2
188,9910,豐泰,2
189,9941,裕融,2
190,00650L,復華香港正2,1
191,00664R,國泰臺灣加權反1,1
192,00665L,富邦恒生國企正2,1
193,00670L,富邦NASDAQ正2,1
194,00680L,元大美債20正2,1
195,00693U,街口S&P黃豆,1
196,00715L,街口布蘭特油正2,1
197,00830,國泰費城半導體,1
198,00982A,主動群益台灣強棒,1
199,1215,卜蜂,1
200,1305,華夏,1
201,1342,八貫,1
202,1477,聚陽,1
203,1503,士電,1
204,1504,東元,1
205,1514,亞力,1
206,1722,台肥,1
207,1905,華紙,1
208,2009,第一銅,1
209,2027,大成鋼,1
210,2031,新光鋼,1
211,2105,正新,1
212,2324,仁寶,1
213,2328,廣宇,1
214,2331,精英,1
215,2347,聯強,1
216,2348,海悅,1
217,2354,鴻準,1
218,2369,菱生,1
219,2371,大同,1
220,2385,群光,1
221,2388,威盛,1
222,2441,超豐,1
223,2451,創見,1
224,2457,飛宏,1
225,2485,兆赫,1
226,2501,國建,1
227,2515,中工,1
228,2520,冠德,1
229,2527,宏璟,1
230,2609,陽明,1
231,2610,華航,1
232,2618,長榮航,1
233,2637,慧洋-KY,1
234,2881,富邦金,1
235,2882,國泰金,1
236,2890,永豐金,1
237,2891,中信金,1
238,3023,信邦,1
239,3034,聯詠,1
