排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,74
2,2368,金像電,56
3,IX0001,臺股指數,51
4,4958,臻鼎-KY,50
5,3450,聯鈞,46
6,3661,世芯-KY,46
7,2345,智邦,41
8,00631L,元大台灣50正2,38
9,2454,聯發科,38
10,3583,辛耘,38
11,2308,台達電,37
12,3008,大立光,37
13,6285,啟碁,36
14,2409,友達,35
15,0050,元大台灣50,34
16,6213,聯茂,33
17,3665,貿聯-KY,31
18,3017,奇鋐,30
19,3026,禾伸堂,30
20,6139,亞翔,30
21,1560,中砂,29
22,2317,鴻海,29
23,4977,眾達-KY,29
24,4576,大銀微系統,28
25,1519,華城,26
26,2472,立隆電,26
27,7750,新代,24
28,7769,鴻勁,24
29,1717,長興,23
30,2402,毅嘉,23
31,3030,德律,23
32,1582,信錦,21
33,6257,矽格,21
34,2344,華邦電,20
35,2408,南亞科,20
36,2481,強茂,20
37,3042,晶技,20
38,2327,國巨*,19
39,2351,順德,19
40,3406,玉晶光,19
41,3481,群創,19
42,6919,康霈*,19
43,2449,京元電子,18
44,3532,台勝科,18
45,3711,日月光投控,18
46,4919,新唐,18
47,6944,兆聯實業,18
48,3673,TPK-KY,17
49,3715,定穎投控,17
50,4722,國精化,17
51,6770,力積電,17
52,6831,邁科,17
53,8110,華東,17
54,8028,昇陽半導體,16
55,1304,台聚,15
56,2049,上銀,15
57,3563,牧德,15
58,4764,雙鍵,15
59,6278,台表科,15
60,6937,天虹,15
61,00715L,街口布蘭特油正2,14
62,2395,研華,14
63,3533,嘉澤,14
64,5243,乙盛-KY,14
65,6781,AES-KY,14
66,00642U,元大S&P石油,13
67,2376,技嘉,13
68,6196,帆宣,13
69,1802,台玻,12
70,2355,敬鵬,12
71,2419,仲琦,12
72,6805,富世達,12
73,1795,美時,11
74,3376,新日興,11
75,8039,台虹,11
76,8210,勤誠,11
77,2369,菱生,10
78,2404,漢唐,10
79,2476,鉅祥,10
80,5269,祥碩,10
81,5284,jpp-KY,10
82,1303,南亞,9
83,2301,光寶科,9
84,2313,華通,9
85,2436,偉詮電,9
86,6191,精成科,9
87,6239,力成,9
88,6456,GIS-KY,9
89,6669,緯穎,9
90,1326,台化,8
91,1723,中碳,8
92,2367,燿華,8
93,2388,威盛,8
94,2492,華新科,8
95,4967,十銓,8
96,5388,中磊,8
97,6271,同欣電,8
98,6472,保瑞,8
99,8261,富鼎,8
100,1710,東聯,7
101,2059,川湖,7
102,2329,華泰,7
103,2464,盟立,7
104,3380,明泰,7
105,4906,正文,7
106,6415,矽力*-KY,7
107,8112,至上,7
108,00664R,國泰臺灣加權反1,6
109,1305,華夏,6
110,1308,亞聚,6
111,1476,儒鴻,6
112,2303,聯電,6
113,2493,揚博,6
114,3013,晟銘電,6
115,3028,增你強,6
116,4766,南寶,6
117,5234,達興材料,6
118,5292,華懋,6
119,6526,達發,6
120,6789,采鈺,6
121,1313,聯成,5
122,1773,勝一,5
123,2474,可成,5
124,3596,智易,5
125,4583,台灣精銳,5
126,6197,佳必琪,5
127,6672,騰輝電子-KY,5
128,7788,松川精密,5
129,8464,億豐,5
130,00637L,元大滬深300正2,4
131,00670L,富邦NASDAQ正2,4
132,1101,台泥,4
133,1597,直得,4
134,1708,東鹼,4
135,2316,楠梓電,4
136,2439,美律,4
137,2441,超豐,4
138,2610,華航,4
139,3035,智原,4
140,3090,日電貿,4
141,3231,緯創,4
142,3515,華擎,4
143,3702,大聯大,4
144,3706,神達,4
145,4763,材料*-KY,4
146,6409,旭隼,4
147,6505,台塑化,4
148,6706,惠特,4
149,8150,南茂,4
150,00632R,元大台灣50反1,3
151,00647L,元大S&P500正2,3
152,00655L,國泰中國A50正2,3
153,00673R,元大S&P原油反1,3
154,00693U,街口S&P黃豆,3
155,1301,台塑,3
156,1307,三芳,3
157,1718,中纖,3
