排行,權證標的代號,權證標的名稱,發行檔數
1,1582,信錦,13
2,3661,世芯-KY,11
3,6919,康霈*,10
4,2313,華通,9
5,2330,台積電,8
6,2308,台達電,7
7,2355,敬鵬,7
8,3017,奇鋐,7
9,7750,新代,7
10,00631L,元大台灣50正2,6
11,2317,鴻海,6
12,2395,研華,6
13,1305,華夏,5
14,1710,東聯,5
15,4764,雙鍵,5
16,6257,矽格,5
17,1308,亞聚,4
18,1723,中碳,4
19,1773,勝一,4
20,2404,漢唐,4
21,2419,仲琦,4
22,2436,偉詮電,4
23,4906,正文,4
24,5269,祥碩,4
25,6139,亞翔,4
26,6781,AES-KY,4
27,8112,至上,4
28,1304,台聚,3
29,1313,聯成,3
30,1476,儒鴻,3
31,3533,嘉澤,3
32,3665,貿聯-KY,3
33,4722,國精化,3
34,4919,新唐,3
35,5243,乙盛-KY,3
36,5284,jpp-KY,3
37,6213,聯茂,3
38,1597,直得,2
39,1708,東鹼,2
40,1795,美時,2
41,2034,允強,2
42,2368,金像電,2
43,2369,菱生,2
44,2454,聯發科,2
45,3026,禾伸堂,2
46,3028,增你強,2
47,3706,神達,2
48,4576,大銀微系統,2
49,4583,台灣精銳,2
50,4755,三福化,2
51,5871,中租-KY,2
52,6202,盛群,2
53,6412,群電,2
54,6526,達發,2
55,7788,松川精密,2
56,8028,昇陽半導體,2
57,8464,億豐,2
58,00647L,元大S&P500正2,1
59,00922,國泰台灣領袖50,1
60,1307,三芳,1
61,1402,遠東新,1
62,1409,新纖,1
63,1477,聚陽,1
64,1714,和桐,1
65,1718,中纖,1
66,2006,東和鋼鐵,1
67,2059,川湖,1
68,2103,台橡,1
69,2301,光寶科,1
70,2303,聯電,1
71,2323,中環,1
72,2345,智邦,1
73,2351,順德,1
74,2377,微星,1
75,2379,瑞昱,1
76,2385,群光,1
77,2393,億光,1
78,2428,興勤,1
79,2449,京元電子,1
80,2472,立隆電,1
81,2474,可成,1
82,2498,宏達電,1
83,2603,長榮,1
84,2605,新興,1
85,2606,裕民,1
86,2633,台灣高鐵,1
87,2881,富邦金,1
88,2882,國泰金,1
89,2886,兆豐金,1
90,2891,中信金,1
91,2892,第一金,1
92,3008,大立光,1
93,3013,晟銘電,1
94,3014,聯陽,1
95,3023,信邦,1
96,3035,智原,1
97,3042,晶技,1
98,3045,台灣大,1
99,3515,華擎,1
100,4766,南寶,1
101,4770,上品,1
102,5234,達興材料,1
103,6239,力成,1
104,6271,同欣電,1
105,6278,台表科,1
106,6409,旭隼,1
107,6449,鈺邦,1
108,6472,保瑞,1
109,6757,台灣虎航,1
110,6937,天虹,1
111,6944,兆聯實業,1
112,8215,明基材,1
,,合計,286
