排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,30
2,2330,台積電,16
3,2451,創見,15
4,2603,長榮,14
5,3017,奇鋐,14
6,00715L,街口布蘭特油正2,13
7,0050,元大台灣50,12
8,00632R,元大台灣50反1,12
9,2609,陽明,11
10,6669,緯穎,11
11,6830,汎銓,11
12,2605,新興,10
13,3563,牧德,10
14,8039,台虹,10
15,2467,志聖,9
16,2615,萬海,9
17,3665,貿聯-KY,9
18,6285,啟碁,9
19,1519,華城,8
20,1717,長興,8
21,00642U,元大S&P石油,7
22,1795,美時,7
23,2402,毅嘉,7
24,4977,眾達-KY,7
25,2338,光罩,6
26,2454,聯發科,6
27,3030,德律,6
28,3450,聯鈞,6
29,3661,世芯-KY,6
30,6213,聯茂,6
31,6789,采鈺,6
32,1326,台化,5
33,2317,鴻海,5
34,4958,臻鼎-KY,5
35,5269,祥碩,5
36,6456,GIS-KY,5
37,00708L,元大S&P黃金正2,4
38,2049,上銀,4
39,2409,友達,4
40,3533,嘉澤,4
41,3715,定穎投控,4
42,4919,新唐,4
43,00635U,元大S&P黃金,3
44,00673R,元大S&P原油反1,3
45,00738U,元大道瓊白銀,3
46,1303,南亞,3
47,1711,永光,3
48,2301,光寶科,3
49,2404,漢唐,3
50,2481,強茂,3
51,3380,明泰,3
52,3711,日月光投控,3
53,6271,同欣電,3
54,6505,台塑化,3
55,6531,愛普*,3
56,6691,洋基工程,3
57,6706,惠特,3
58,0052,富邦科技,2
59,00637L,元大滬深300正2,2
60,00665L,富邦恒生國企正2,2
61,1503,士電,2
62,1514,亞力,2
63,2233,宇隆,2
64,2303,聯電,2
65,2329,華泰,2
66,2345,智邦,2
67,2379,瑞昱,2
68,2436,偉詮電,2
69,3008,大立光,2
70,3583,辛耘,2
71,5469,瀚宇博,2
72,6449,鈺邦,2
73,6753,龍德造船,2
74,6805,富世達,2
75,8210,勤誠,2
76,00650L,復華香港正2,1
77,00693U,街口S&P黃豆,1
78,00706L,元大S&P日圓正2,1
79,00881,國泰台灣科技龍頭,1
80,1101,台泥,1
81,1402,遠東新,1
82,1504,東元,1
83,1708,東鹼,1
84,2002,中鋼,1
85,2027,大成鋼,1
86,2355,敬鵬,1
87,2356,英業達,1
88,2357,華碩,1
89,2376,技嘉,1
90,2377,微星,1
91,2421,建準,1
92,2457,飛宏,1
93,2464,盟立,1
94,2472,立隆電,1
95,2515,中工,1
96,2543,皇昌,1
97,2606,裕民,1
98,2618,長榮航,1
99,2887,台新新光金,1
100,2890,永豐金,1
101,3014,聯陽,1
102,3028,增你強,1
103,3062,建漢,1
104,3231,緯創,1
105,3406,玉晶光,1
106,3708,上緯投控,1
107,4576,大銀微系統,1
108,5434,崇越,1
109,6197,佳必琪,1
110,6215,和椿,1
111,6239,力成,1
112,6257,矽格,1
113,6278,台表科,1
114,6409,旭隼,1
115,6415,矽力*-KY,1
116,6781,AES-KY,1
117,6937,天虹,1
118,6944,兆聯實業,1
119,8103,瀚荃,1
120,8150,南茂,1
121,8271,宇瞻,1
,,合計,487
