排行,權證標的代號,權證標的名稱,發行檔數
1,2337,旺宏,14
2,2330,台積電,13
3,2441,超豐,12
4,00738U,元大道瓊白銀,11
5,8131,福懋科,11
6,IX0001,臺股指數,11
7,2409,友達,10
8,3443,創意,9
9,3661,世芯-KY,9
10,6257,矽格,9
11,1560,中砂,8
12,0050,元大台灣50,7
13,2449,京元電子,7
14,6209,今國光,7
15,8422,可寧衛*,7
16,00632R,元大台灣50反1,6
17,2467,志聖,6
18,3036,文曄,6
19,3090,日電貿,6
20,8028,昇陽半導體,6
21,00635U,元大S&P黃金,5
22,00708L,元大S&P黃金正2,5
23,2313,華通,5
24,2404,漢唐,5
25,3037,欣興,5
26,3592,瑞鼎,5
27,6139,亞翔,5
28,6239,力成,5
29,6531,愛普*,5
30,8150,南茂,5
31,IX0027,電子類,5
32,2317,鴻海,4
33,2402,毅嘉,4
34,2454,聯發科,4
35,2472,立隆電,4
36,3008,大立光,4
37,3019,亞光,4
38,3189,景碩,4
39,3231,緯創,4
40,6770,力積電,4
41,8039,台虹,4
42,00633L,富邦上証正2,3
43,1442,名軒,3
44,2009,第一銅,3
45,2059,川湖,3
46,2201,裕隆,3
47,2308,台達電,3
48,2323,中環,3
49,2485,兆赫,3
50,3563,牧德,3
51,3711,日月光投控,3
52,4585,達明,3
53,6196,帆宣,3
54,6197,佳必琪,3
55,6213,聯茂,3
56,6214,精誠,3
57,6271,同欣電,3
58,6409,旭隼,3
59,6669,緯穎,3
60,8112,至上,3
61,8210,勤誠,3
62,00637L,元大滬深300正2,2
63,00763U,街口道瓊銅,2
64,1304,台聚,2
65,1717,長興,2
66,2105,正新,2
67,2233,宇隆,2
68,2359,所羅門,2
69,2367,燿華,2
70,2867,三商壽,2
71,3030,德律,2
72,3048,益登,2
73,3532,台勝科,2
74,3545,敦泰,2
75,3583,辛耘,2
76,4977,眾達-KY,2
77,5234,達興材料,2
78,6282,康舒,2
79,6285,啟碁,2
80,6605,帝寶,2
81,6691,洋基工程,2
82,6944,兆聯實業,2
83,9921,巨大,2
84,IX0039,金融類,2
85,00650L,復華香港正2,1
86,00674R,元大S&P黃金反1,1
87,1101,台泥,1
88,1215,卜蜂,1
89,1303,南亞,1
90,1590,亞德客-KY,1
91,1605,華新,1
92,1711,永光,1
93,2002,中鋼,1
94,2345,智邦,1
95,2356,英業達,1
96,2357,華碩,1
97,2360,致茂,1
98,2368,金像電,1
99,2371,大同,1
100,2375,凱美,1
101,2379,瑞昱,1
102,2464,盟立,1
103,2489,瑞軒,1
104,2495,普安,1
105,2605,新興,1
106,2887,台新新光金,1
107,2890,永豐金,1
108,3010,華立,1
109,3016,嘉晶,1
110,3044,健鼎,1
111,3055,蔚華科,1
112,3305,昇貿,1
113,3376,新日興,1
114,3380,明泰,1
115,3406,玉晶光,1
116,3665,貿聯-KY,1
117,3702,大聯大,1
118,4763,材料*-KY,1
119,4961,天鈺,1
120,5269,祥碩,1
121,5388,中磊,1
122,6116,彩晶,1
123,6120,達運,1
124,6215,和椿,1
125,6781,AES-KY,1
126,6789,采鈺,1
127,6957,裕慶-KY,1
128,8046,南電,1
,,合計,420
