排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,59
2,2330,台積電,38
3,3017,奇鋐,37
4,00715L,街口布蘭特油正2,29
5,2451,創見,28
6,0050,元大台灣50,25
7,3665,貿聯-KY,25
8,2603,長榮,24
9,6669,緯穎,24
10,1519,華城,21
11,2609,陽明,21
12,3563,牧德,21
13,2615,萬海,18
14,6285,啟碁,18
15,2605,新興,17
16,2317,鴻海,16
17,2454,聯發科,16
18,00632R,元大台灣50反1,14
19,00642U,元大S&P石油,13
20,2301,光寶科,13
21,3661,世芯-KY,13
22,6789,采鈺,13
23,2402,毅嘉,12
24,3030,德律,12
25,6213,聯茂,12
26,6456,GIS-KY,11
27,6830,汎銓,11
28,2329,華泰,10
29,8039,台虹,10
30,1326,台化,9
31,1717,長興,9
32,1795,美時,9
33,2049,上銀,9
34,2467,志聖,9
35,4958,臻鼎-KY,9
36,5269,祥碩,9
37,3715,定穎投控,8
38,4919,新唐,8
39,00637L,元大滬深300正2,7
40,1303,南亞,7
41,2303,聯電,7
42,2458,義隆,7
43,3231,緯創,7
44,3533,嘉澤,7
45,3711,日月光投控,7
46,4977,眾達-KY,7
47,6505,台塑化,7
48,00708L,元大S&P黃金正2,6
49,00738U,元大道瓊白銀,6
50,1711,永光,6
51,2338,光罩,6
52,2345,智邦,6
53,2409,友達,6
54,3036,文曄,6
55,3450,聯鈞,6
56,6706,惠特,6
57,6781,AES-KY,6
58,8210,勤誠,6
59,00635U,元大S&P黃金,5
60,2059,川湖,5
61,2404,漢唐,5
62,00663L,國泰臺灣加權正2,4
63,1504,東元,4
64,2421,建準,4
65,2481,強茂,4
66,3008,大立光,4
67,6271,同欣電,4
68,6691,洋基工程,4
69,00633L,富邦上証正2,3
70,00673R,元大S&P原油反1,3
71,1301,台塑,3
72,1514,亞力,3
73,2327,國巨*,3
74,2449,京元電子,3
75,3035,智原,3
76,3380,明泰,3
77,3583,辛耘,3
78,5469,瀚宇博,3
79,6239,力成,3
80,6282,康舒,3
81,6531,愛普*,3
82,6862,三集瑞-KY,3
83,6944,兆聯實業,3
84,8112,至上,3
85,8271,宇瞻,3
86,0052,富邦科技,2
87,00665L,富邦恒生國企正2,2
88,00669R,國泰美國道瓊反1,2
89,1304,台聚,2
90,1503,士電,2
91,2002,中鋼,2
92,2233,宇隆,2
93,2355,敬鵬,2
94,2356,英業達,2
95,2357,華碩,2
96,2379,瑞昱,2
97,2436,偉詮電,2
98,2457,飛宏,2
99,2464,盟立,2
100,2606,裕民,2
101,2617,台航,2
102,2618,長榮航,2
103,3062,建漢,2
104,3706,神達,2
105,4576,大銀微系統,2
106,6257,矽格,2
107,6438,迅得,2
108,6449,鈺邦,2
109,6753,龍德造船,2
110,6805,富世達,2
111,00650L,復華香港正2,1
112,00664R,國泰臺灣加權反1,1
113,00668,國泰美國道瓊,1
114,00693U,街口S&P黃豆,1
115,00706L,元大S&P日圓正2,1
116,00753L,中信中國50正2,1
117,00852L,國泰美國道瓊正2,1
118,00881,國泰台灣科技龍頭,1
119,1101,台泥,1
120,1402,遠東新,1
121,1513,中興電,1
122,1605,華新,1
123,1609,大亞,1
124,1708,東鹼,1
125,2027,大成鋼,1
126,2105,正新,1
127,2316,楠梓電,1
128,2324,仁寶,1
129,2353,宏碁,1
130,2354,鴻準,1
131,2368,金像電,1
132,2374,佳能,1
133,2376,技嘉,1
134,2377,微星,1
135,2388,威盛,1
136,2472,立隆電,1
137,2498,宏達電,1
138,2515,中工,1
139,2543,皇昌,1
140,2634,漢翔,1
141,2883,凱基金,1
142,2887,台新新光金,1
143,2890,永豐金,1
144,3014,聯陽,1
145,3019,亞光,1
146,3028,增你強,1
147,3034,聯詠,1
148,3044,健鼎,1
149,3059,華晶科,1
150,3305,昇貿,1
151,3376,新日興,1
152,3406,玉晶光,1
153,3413,京鼎,1
154,3708,上緯投控,1
155,4585,達明,1
156,4739,康普,1
157,5243,乙盛-KY,1
158,5284,jpp-KY,1
159,5434,崇越,1
160,6112,邁達特,1
161,6139,亞翔,1
162,6197,佳必琪,1
163,6215,和椿,1
164,6278,台表科,1
165,6409,旭隼,1
166,6415,矽力*-KY,1
167,6937,天虹,1
168,8103,瀚荃,1
169,8150,南茂,1
170,8261,富鼎,1
,,合計,993
