排行,權證標的代號,權證標的名稱,發行檔數
1,2308,台達電,122
2,IX0001,臺股指數,115
3,2330,台積電,111
4,2317,鴻海,99
5,2454,聯發科,97
6,1303,南亞,88
7,6770,力積電,83
8,3661,世芯-KY,82
9,2313,華通,76
10,6669,緯穎,76
11,2404,漢唐,75
12,2345,智邦,74
13,2059,川湖,72
14,3037,欣興,72
15,6139,亞翔,63
16,3017,奇鋐,60
17,2368,金像電,54
18,6805,富世達,53
19,1802,台玻,47
20,8039,台虹,46
21,0050,元大台灣50,45
22,2327,國巨*,44
23,3231,緯創,43
24,3443,創意,42
25,2383,台光電,41
26,6781,AES-KY,40
27,1560,中砂,39
28,2337,旺宏,36
29,3665,貿聯-KY,35
30,00631L,元大台灣50正2,33
31,3030,德律,33
32,8210,勤誠,32
33,2606,裕民,29
34,2612,中航,29
35,3189,景碩,29
36,3711,日月光投控,29
37,6213,聯茂,29
38,6531,愛普*,28
39,1605,華新,26
40,6944,兆聯實業,26
41,8150,南茂,26
42,00632R,元大台灣50反1,25
43,00738U,元大道瓊白銀,25
44,2402,毅嘉,24
45,2486,一詮,24
46,2605,新興,24
47,2367,燿華,23
48,2449,京元電子,23
49,3090,日電貿,23
50,3450,聯鈞,23
51,3715,定穎投控,23
52,6196,帆宣,22
53,3706,神達,21
54,8112,至上,21
55,1301,台塑,20
56,2455,全新,20
57,2637,慧洋-KY,19
58,2887,台新新光金,19
59,6691,洋基工程,19
60,8046,南電,19
61,8499,鼎炫-KY,19
62,2371,大同,18
63,2467,志聖,18
64,3008,大立光,18
65,3533,嘉澤,18
66,6415,矽力*-KY,18
67,2303,聯電,17
68,2388,威盛,17
69,3006,晶豪科,17
70,5469,瀚宇博,17
71,6451,訊芯-KY,17
72,2301,光寶科,16
73,4763,材料*-KY,16
74,1504,東元,15
75,2603,長榮,15
76,2357,華碩,14
77,2498,宏達電,14
78,2882,國泰金,14
79,3376,新日興,14
80,2329,華泰,13
81,2481,強茂,13
82,2493,揚博,13
83,6890,來億-KY,13
84,8028,昇陽半導體,13
85,2359,所羅門,12
86,2360,致茂,12
87,2548,華固,12
88,2645,長榮航太,12
89,4916,事欣科,12
90,4977,眾達-KY,12
91,5284,jpp-KY,12
92,6706,惠特,12
93,00715L,街口布蘭特油正2,11
94,2009,第一銅,11
95,2891,中信金,11
96,1326,台化,10
97,2324,仁寶,10
98,2630,亞航,10
99,3013,晟銘電,10
100,3034,聯詠,10
101,3044,健鼎,10
102,6409,旭隼,10
103,2002,中鋼,9
104,2610,華航,9
105,3167,大量,9
106,3515,華擎,9
107,6215,和椿,9
108,6271,同欣電,9
109,6472,保瑞,9
110,0052,富邦科技,8
111,1216,統一,8
112,1608,華榮,8
113,1717,長興,8
114,2316,楠梓電,8
115,2374,佳能,8
116,2618,長榮航,8
117,2884,玉山金,8
118,2890,永豐金,8
119,3481,群創,8
120,3563,牧德,8
121,6239,力成,8
122,6257,矽格,8
123,6285,啟碁,8
124,6753,龍德造船,8
125,6830,汎銓,8
126,00650L,復華香港正2,7
127,00664R,國泰臺灣加權反1,7
128,2472,立隆電,7
129,2609,陽明,7
130,3010,華立,7
131,3305,昇貿,7
132,3694,海華,7
133,4958,臻鼎-KY,7
134,5269,祥碩,7
135,IX0027,電子類,7
136,00633L,富邦上証正2,6
137,00637L,元大滬深300正2,6
138,00708L,元大S&P黃金正2,6
139,2027,大成鋼,6
140,2356,英業達,6
141,2421,建準,6
142,2615,萬海,6
143,2881,富邦金,6
144,3019,亞光,6
145,5234,達興材料,6
146,6789,采鈺,6
147,00642U,元大S&P石油,5
148,00706L,元大S&P日圓正2,5
149,1513,中興電,5
150,2331,精英,5
151,2883,凱基金,5
152,3048,益登,5
153,4583,台灣精銳,5
154,6282,康舒,5
155,6873,泓德能源,5
156,00635U,元大S&P黃金,4
157,00663L,國泰臺灣加權正2,4
158,00674R,元大S&P黃金反1,4
159,00763U,街口道瓊銅,4
160,00919,群益台灣精選高息,4
161,1101,台泥,4
162,1319,東陽,4
163,2354,鴻準,4
164,2474,可成,4
165,2520,冠德,4
