排行,權證標的代號,權證標的名稱,發行檔數
1,6669,緯穎,57
2,2492,華新科,56
3,2308,台達電,38
4,2368,金像電,36
5,7769,鴻勁,35
6,2330,台積電,34
7,IX0001,臺股指數,31
8,2303,聯電,29
9,3042,晶技,29
10,6515,穎崴,26
11,2409,友達,25
12,2327,國巨*,24
13,0050,元大台灣50,23
14,1303,南亞,22
15,3017,奇鋐,22
16,6442,光聖,22
17,8028,昇陽半導體,22
18,2301,光寶科,21
19,2615,萬海,21
20,3231,緯創,21
21,2481,強茂,20
22,3665,貿聯-KY,20
23,4576,大銀微系統,20
24,4958,臻鼎-KY,20
25,2408,南亞科,19
26,2345,智邦,18
27,6239,力成,18
28,1326,台化,17
29,3715,定穎投控,17
30,5269,祥碩,17
31,2360,致茂,16
32,3583,辛耘,16
33,3711,日月光投控,16
34,1301,台塑,15
35,2313,華通,15
36,2363,矽統,15
37,2449,京元電子,15
38,6789,采鈺,15
39,2404,漢唐,14
40,6770,力積電,14
41,2344,華邦電,13
42,3036,文曄,13
43,1519,華城,12
44,2354,鴻準,12
45,2357,華碩,12
46,2395,研華,12
47,3605,宏致,12
48,6831,邁科,12
49,00631L,元大台灣50正2,11
50,1717,長興,11
51,2317,鴻海,11
52,3376,新日興,11
53,2324,仁寶,10
54,2376,技嘉,10
55,3090,日電貿,10
56,3481,群創,10
57,00632R,元大台灣50反1,9
58,2421,建準,9
59,2498,宏達電,9
60,2884,玉山金,9
61,3533,嘉澤,9
62,3563,牧德,9
63,3706,神達,9
64,4977,眾達-KY,9
65,6415,矽力*-KY,9
66,2049,上銀,8
67,2476,鉅祥,8
68,2609,陽明,8
69,2882,國泰金,8
70,2887,台新新光金,8
71,3016,嘉晶,8
72,2337,旺宏,7
73,2379,瑞昱,7
74,2388,威盛,7
75,2489,瑞軒,7
76,3019,亞光,7
77,3034,聯詠,7
78,4938,和碩,7
79,6139,亞翔,7
80,6269,台郡,7
81,6271,同欣電,7
82,6781,AES-KY,7
83,2351,順德,6
84,2377,微星,6
85,2385,群光,6
86,3035,智原,6
87,3044,健鼎,6
88,4764,雙鍵,6
89,4906,正文,6
90,6472,保瑞,6
91,6706,惠特,6
92,7750,新代,6
93,7788,松川精密,6
94,00635U,元大S&P黃金,5
95,00830,國泰費城半導體,5
96,1802,台玻,5
97,2356,英業達,5
98,2359,所羅門,5
99,2436,偉詮電,5
100,2637,慧洋-KY,5
101,2883,凱基金,5
102,6672,騰輝電子-KY,5
103,00981A,主動統一台股增長,4
104,1101,台泥,4
105,1312,國喬,4
106,1409,新纖,4
107,1560,中砂,4
108,1597,直得,4
109,1605,華新,4
110,2312,金寶,4
111,2316,楠梓電,4
112,2353,宏碁,4
113,2472,立隆電,4
114,2603,長榮,4
115,2881,富邦金,4
116,2891,中信金,4
117,3013,晟銘電,4
118,3030,德律,4
119,3545,敦泰,4
120,4722,國精化,4
121,4763,材料*-KY,4
122,4770,上品,4
123,4967,十銓,4
124,6197,佳必琪,4
125,6257,矽格,4
126,6526,達發,4
127,8103,瀚荃,4
128,8210,勤誠,4
129,00633L,富邦上証正2,3
130,00637L,元大滬深300正2,3
131,00708L,元大S&P黃金正2,3
132,1504,東元,3
133,2371,大同,3
134,2467,志聖,3
135,2886,兆豐金,3
136,3023,信邦,3
137,3673,TPK-KY,3
138,4919,新唐,3
139,4961,天鈺,3
140,5284,jpp-KY,3
141,5434,崇越,3
142,6196,帆宣,3
143,6285,啟碁,3
144,6414,樺漢,3
145,6937,天虹,3
146,00673R,元大S&P原油反1,2
147,00715L,街口布蘭特油正2,2
148,00738U,元大道瓊白銀,2
149,00852L,國泰美國道瓊正2,2
150,00881,國泰台灣科技龍頭,2
151,00891,中信關鍵半導體,2
152,1319,東陽,2
153,1402,遠東新,2
154,1503,士電,2
155,1513,中興電,2
156,1714,和桐,2
157,1727,中華化,2
158,1795,美時,2
159,2002,中鋼,2
160,2305,全友,2
161,2375,凱美,2
162,2478,大毅,2
163,2618,長榮航,2
164,2634,漢翔,2
165,3005,神基,2
166,3380,明泰,2
