排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,85
2,2330,台積電,72
3,3017,奇鋐,58
4,00715L,街口布蘭特油正2,53
5,0050,元大台灣50,49
6,2451,創見,42
7,6669,緯穎,42
8,2317,鴻海,37
9,2313,華通,33
10,2603,長榮,33
11,3189,景碩,32
12,3653,健策,30
13,6285,啟碁,30
14,00642U,元大S&P石油,29
15,2609,陽明,28
16,1519,華城,27
17,3563,牧德,27
18,3661,世芯-KY,27
19,2615,萬海,25
20,3030,德律,25
21,3665,貿聯-KY,25
22,2454,聯發科,24
23,6213,聯茂,22
24,8039,台虹,22
25,2301,光寶科,20
26,2605,新興,20
27,6789,采鈺,20
28,3711,日月光投控,19
29,4958,臻鼎-KY,19
30,6505,台塑化,18
31,2345,智邦,17
32,3715,定穎投控,17
33,4919,新唐,17
34,00632R,元大台灣50反1,16
35,2402,毅嘉,16
36,5269,祥碩,16
37,6781,AES-KY,16
38,00673R,元大S&P原油反1,15
39,1326,台化,15
40,2059,川湖,15
41,3231,緯創,15
42,2368,金像電,14
43,4977,眾達-KY,13
44,8210,勤誠,13
45,1303,南亞,12
46,1717,長興,12
47,1301,台塑,11
48,1711,永光,11
49,2303,聯電,11
50,2329,華泰,11
51,2458,義隆,11
52,6456,GIS-KY,11
53,6830,汎銓,11
54,6944,兆聯實業,11
55,1795,美時,10
56,2049,上銀,10
57,3008,大立光,10
58,3533,嘉澤,10
59,6706,惠特,10
60,8112,至上,10
61,00637L,元大滬深300正2,9
62,2327,國巨*,9
63,2467,志聖,9
64,2481,強茂,9
65,2404,漢唐,8
66,2421,建準,8
67,3036,文曄,8
68,8150,南茂,8
69,3645,達邁,7
70,00708L,元大S&P黃金正2,6
71,00738U,元大道瓊白銀,6
72,1312,國喬,6
73,2338,光罩,6
74,2409,友達,6
75,2543,皇昌,6
76,3380,明泰,6
77,3450,聯鈞,6
78,5284,jpp-KY,6
79,6197,佳必琪,6
80,6239,力成,6
81,8271,宇瞻,6
82,00635U,元大S&P黃金,5
83,00663L,國泰臺灣加權正2,5
84,2356,英業達,5
85,3035,智原,5
86,6257,矽格,5
87,6271,同欣電,5
88,6282,康舒,5
89,6415,矽力*-KY,5
90,6451,訊芯-KY,5
91,6531,愛普*,5
92,6691,洋基工程,5
93,6753,龍德造船,5
94,0052,富邦科技,4
95,00633L,富邦上証正2,4
96,00664R,國泰臺灣加權反1,4
97,00665L,富邦恒生國企正2,4
98,1304,台聚,4
99,1504,東元,4
100,2027,大成鋼,4
101,2357,華碩,4
102,2449,京元電子,4
103,2606,裕民,4
104,2618,長榮航,4
105,3376,新日興,4
106,6139,亞翔,4
107,6206,飛捷,4
108,6862,三集瑞-KY,4
109,00640L,富邦日本正2,3
110,00650L,復華香港正2,3
111,00669R,國泰美國道瓊反1,3
112,1402,遠東新,3
113,1514,亞力,3
114,2233,宇隆,3
115,2355,敬鵬,3
116,2377,微星,3
117,2379,瑞昱,3
118,2388,威盛,3
119,2436,偉詮電,3
120,2457,飛宏,3
121,2498,宏達電,3
122,3413,京鼎,3
123,3583,辛耘,3
124,5469,瀚宇博,3
125,00753L,中信中國50正2,2
126,00763U,街口道瓊銅,2
127,1101,台泥,2
128,1308,亞聚,2
129,1503,士電,2
130,1609,大亞,2
131,2002,中鋼,2
132,2324,仁寶,2
133,2353,宏碁,2
134,2374,佳能,2
135,2376,技嘉,2
136,2439,美律,2
137,2464,盟立,2
138,2617,台航,2
139,2727,王品,2
140,2882,國泰金,2
141,2885,元大金,2
142,3019,亞光,2
143,3028,增你強,2
144,3034,聯詠,2
145,3062,建漢,2
146,3305,昇貿,2
147,3706,神達,2
148,3708,上緯投控,2
149,4576,大銀微系統,2
150,4585,達明,2
151,4739,康普,2
152,5243,乙盛-KY,2
153,6176,瑞儀,2
154,6438,迅得,2
155,6449,鈺邦,2
156,6805,富世達,2
157,6937,天虹,2
158,8016,矽創,2
159,8028,昇陽半導體,2
160,8103,瀚荃,2
161,8261,富鼎,2
162,00638R,元大滬深300反1,1
163,00641R,富邦日本反1,1
164,00655L,國泰中國A50正2,1
165,00668,國泰美國道瓊,1
166,00681R,元大美債20反1,1
167,00693U,街口S&P黃豆,1
168,00706L,元大S&P日圓正2,1
169,00852L,國泰美國道瓊正2,1
170,00881,國泰台灣科技龍頭,1
171,1409,新纖,1
172,1513,中興電,1
173,1605,華新,1
174,1608,華榮,1
175,1708,東鹼,1
176,2105,正新,1
177,2228,劍麟,1
178,2316,楠梓電,1
179,2354,鴻準,1
180,2369,菱生,1
181,2371,大同,1
182,2412,中華電,1
183,2441,超豐,1
184,2472,立隆電,1
185,2515,中工,1
186,2634,漢翔,1
187,2883,凱基金,1
188,2884,玉山金,1
189,2887,台新新光金,1
190,2890,永豐金,1
191,3005,神基,1
192,3014,聯陽,1
193,3044,健鼎,1
194,3059,華晶科,1
195,3406,玉晶光,1
196,4526,東台,1
197,4763,材料*-KY,1
198,4770,上品,1
199,4916,事欣科,1
200,5434,崇越,1
201,6112,邁達特,1
202,6215,和椿,1
203,6278,台表科,1
204,6409,旭隼,1
205,6491,晶碩,1
206,9904,寶成,1
207,9938,百和,1
,,合計,"1,815"
