排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,76
2,2454,聯發科,42
3,IX0001,臺股指數,36
4,2408,南亞科,24
5,3006,晶豪科,24
6,3661,世芯-KY,23
7,3030,德律,21
8,00631L,元大台灣50正2,20
9,00981A,主動統一台股增長,18
10,2317,鴻海,16
11,2303,聯電,15
12,2449,京元電子,15
13,3481,群創,15
14,8150,南茂,15
15,0050,元大台灣50,14
16,2344,華邦電,12
17,3665,貿聯-KY,12
18,2327,國巨*,11
19,2345,智邦,11
20,2354,鴻準,10
21,2059,川湖,9
22,2451,創見,9
23,2233,宇隆,8
24,3533,嘉澤,8
25,3711,日月光投控,8
26,6197,佳必琪,8
27,6669,緯穎,8
28,00632R,元大台灣50反1,7
29,2395,研華,7
30,3016,嘉晶,7
31,3231,緯創,7
32,6196,帆宣,7
33,6526,達發,7
34,2301,光寶科,6
35,2404,漢唐,6
36,6257,矽格,6
37,6706,惠特,6
38,6770,力積電,6
39,00830,國泰費城半導體,5
40,1514,亞力,5
41,2367,燿華,5
42,2388,威盛,5
43,2493,揚博,5
44,3008,大立光,5
45,6285,啟碁,5
46,1519,華城,4
47,1560,中砂,4
48,1597,直得,4
49,2328,廣宇,4
50,2340,台亞,4
51,2376,技嘉,4
52,2485,兆赫,4
53,4722,國精化,4
54,4770,上品,4
55,8210,勤誠,4
56,00708L,元大S&P黃金正2,3
57,1605,華新,3
58,1802,台玻,3
59,2409,友達,3
60,2476,鉅祥,3
61,3034,聯詠,3
62,4583,台灣精銳,3
63,4977,眾達-KY,3
64,6191,精成科,3
65,6414,樺漢,3
66,6719,力智,3
67,8028,昇陽半導體,3
68,8110,華東,3
69,00663L,國泰臺灣加權正2,2
70,00664R,國泰臺灣加權反1,2
71,1303,南亞,2
72,1503,士電,2
73,1717,長興,2
74,2351,順德,2
75,2363,矽統,2
76,2401,凌陽,2
77,2436,偉詮電,2
78,2472,立隆電,2
79,2492,華新科,2
80,3035,智原,2
81,3090,日電貿,2
82,3376,新日興,2
83,4571,鈞興-KY,2
84,5269,祥碩,2
85,5284,jpp-KY,2
86,6202,盛群,2
87,6239,力成,2
88,6412,群電,2
89,6781,AES-KY,2
90,8131,福懋科,2
91,8422,可寧衛*,2
92,0052,富邦科技,1
93,006208,富邦台50,1
94,00640L,富邦日本正2,1
95,00642U,元大S&P石油,1
96,00650L,復華香港正2,1
97,00655L,國泰中國A50正2,1
98,00670L,富邦NASDAQ正2,1
99,00673R,元大S&P原油反1,1
100,00683L,元大美元指數正2,1
101,00693U,街口S&P黃豆,1
102,00715L,街口布蘭特油正2,1
103,00738U,元大道瓊白銀,1
104,00753L,中信中國50正2,1
105,00891,中信關鍵半導體,1
106,00982A,主動群益台灣強棒,1
107,1409,新纖,1
108,1773,勝一,1
109,1795,美時,1
110,2049,上銀,1
111,2105,正新,1
112,2316,楠梓電,1
113,2329,華泰,1
114,2355,敬鵬,1
115,2356,英業達,1
116,2369,菱生,1
117,2374,佳能,1
118,2421,建準,1
119,2439,美律,1
120,2441,超豐,1
121,2481,強茂,1
122,2609,陽明,1
123,2615,萬海,1
124,2637,慧洋-KY,1
125,2882,國泰金,1
126,2891,中信金,1
127,3014,聯陽,1
128,3044,健鼎,1
129,3305,昇貿,1
130,3515,華擎,1
131,3701,大眾控,1
132,3715,定穎投控,1
133,4961,天鈺,1
134,4968,立積,1
135,5871,中租-KY,1
136,6209,今國光,1
137,6215,和椿,1
138,6472,保瑞,1
139,6505,台塑化,1
140,6672,騰輝電子-KY,1
141,6691,洋基工程,1
142,6757,台灣虎航,1
143,6831,邁科,1
144,6944,兆聯實業,1
145,6962,奕力-KY,1
146,7749,意騰-KY,1
147,8016,矽創,1
148,8070,長華*,1
149,8081,致新,1
150,8261,富鼎,1
151,9904,寶成,1
152,9921,巨大,1
153,9939,宏全,1
,,合計,782
