排行,權證標的代號,權證標的名稱,發行檔數
1,3008,大立光,68
2,2330,台積電,44
3,8261,富鼎,38
4,3017,奇鋐,37
5,2408,南亞科,35
6,4958,臻鼎-KY,34
7,IX0001,臺股指數,33
8,2368,金像電,31
9,00631L,元大台灣50正2,26
10,3711,日月光投控,26
11,6239,力成,26
12,8150,南茂,25
13,2379,瑞昱,24
14,0050,元大台灣50,23
15,1326,台化,23
16,1301,台塑,22
17,2645,長榮航太,22
18,3042,晶技,22
19,3665,貿聯-KY,21
20,2375,凱美,19
21,2472,立隆電,19
22,2634,漢翔,19
23,4916,事欣科,18
24,2345,智邦,17
25,2409,友達,17
26,6753,龍德造船,17
27,1802,台玻,16
28,2363,矽統,16
29,2404,漢唐,16
30,2406,國碩,16
31,2449,京元電子,16
32,2464,盟立,16
33,6209,今國光,16
34,6525,捷敏-KY,16
35,6672,騰輝電子-KY,16
36,00685L,群益臺灣加權正2,15
37,3605,宏致,15
38,4919,新唐,15
39,6271,同欣電,15
40,1717,長興,14
41,3563,牧德,14
42,6409,旭隼,14
43,6805,富世達,14
44,2395,研華,13
45,6139,亞翔,13
46,2313,華通,12
47,3006,晶豪科,12
48,8016,矽創,12
49,1795,美時,11
50,2317,鴻海,11
51,2428,興勤,11
52,2458,義隆,11
53,3019,亞光,11
54,4989,榮科,11
55,6196,帆宣,11
56,2351,順德,10
57,2357,華碩,10
58,2476,鉅祥,10
59,2495,普安,10
60,3406,玉晶光,10
61,6257,矽格,10
62,6505,台塑化,10
63,6669,緯穎,10
64,7788,松川精密,10
65,1727,中華化,9
66,2049,上銀,9
67,2231,為升,9
68,3055,蔚華科,9
69,5471,松翰,9
70,6278,台表科,9
71,6285,啟碁,9
72,00981A,主動統一台股增長,8
73,2301,光寶科,8
74,2630,亞航,8
75,3015,全漢,8
76,3035,智原,8
77,3312,弘憶股,8
78,4739,康普,8
79,6197,佳必琪,8
80,6472,保瑞,8
81,6719,力智,8
82,6781,AES-KY,8
83,6789,采鈺,8
84,8039,台虹,8
85,00632R,元大台灣50反1,7
86,1609,大亞,7
87,3005,神基,7
88,3048,益登,7
89,3533,嘉澤,7
90,3706,神達,7
91,4576,大銀微系統,7
92,4763,材料*-KY,7
93,8131,福懋科,7
94,00637L,元大滬深300正2,6
95,00708L,元大S&P黃金正2,6
96,00738U,元大道瓊白銀,6
97,1536,和大,6
98,1597,直得,6
99,2352,佳世達,6
100,2359,所羅門,6
101,2436,偉詮電,6
102,2603,長榮,6
103,3022,威強電,6
104,3030,德律,6
105,3135,凌航,6
106,3231,緯創,6
107,3413,京鼎,6
108,4968,立積,6
109,6155,鈞寶,6
110,6191,精成科,6
111,6202,盛群,6
112,6706,惠特,6
113,1710,東聯,5
114,1809,中釉,5
115,2103,台橡,5
116,2338,光罩,5
117,2377,微星,5
118,2401,凌陽,5
119,2441,超豐,5
120,2474,可成,5
121,3003,健和興,5
122,3034,聯詠,5
123,3376,新日興,5
124,3617,碩天,5
125,3715,定穎投控,5
126,4771,望隼,5
127,6412,群電,5
128,6526,達發,5
129,6579,研揚,5
130,8105,凌巨,5
131,9105,泰金寶-DR,5
132,1514,亞力,4
133,1708,東鹼,4
134,2367,燿華,4
135,2369,菱生,4
136,2399,映泰,4
137,2402,毅嘉,4
138,2497,怡利電,4
139,2646,星宇航空,4
140,2851,中再保,4
141,2887,台新新光金,4
142,2890,永豐金,4
143,2912,統一超,4
144,3004,豐達科,4
145,3059,華晶科,4
146,4906,正文,4
147,4961,天鈺,4
148,4967,十銓,4
149,5243,乙盛-KY,4
150,6166,凌華,4
151,6214,精誠,4
152,8210,勤誠,4
153,8271,宇瞻,4
154,8926,台汽電,4
155,00665L,富邦恒生國企正2,3
156,00830,國泰費城半導體,3
157,1101,台泥,3
158,1319,東陽,3
159,1402,遠東新,3
160,1503,士電,3
161,1560,中砂,3
162,1590,亞德客-KY,3
163,1605,華新,3
164,1711,永光,3
165,2072,世紀風電,3
166,2101,南港,3
167,2108,南帝,3
168,2374,佳能,3
169,2451,創見,3
170,2480,敦陽科,3
171,2498,宏達電,3
172,2542,興富發,3
173,2610,華航,3
174,2637,慧洋-KY,3
175,2881,富邦金,3
176,3044,健鼎,3
177,3305,昇貿,3
178,3645,達邁,3
179,3702,大聯大,3
180,4526,東台,3
181,5269,祥碩,3
182,5284,jpp-KY,3
183,5288,豐祥-KY,3
184,5434,崇越,3
185,6414,樺漢,3
186,6438,迅得,3
187,6670,復盛應用,3
188,6861,睿生光電,3
189,6862,三集瑞-KY,3
190,8103,瀚荃,3
191,00650L,復華香港正2,2
192,00693U,街口S&P黃豆,2
193,00715L,街口布蘭特油正2,2
194,1210,大成,2
195,1312,國喬,2
196,1313,聯成,2
197,1477,聚陽,2
198,1519,華城,2
199,1582,信錦,2
200,1623,大東電,2
201,2002,中鋼,2
202,2031,新光鋼,2
203,2105,正新,2
204,2236,百達-KY,2
205,2312,金寶,2
206,2323,中環,2
207,2324,仁寶,2
208,2328,廣宇,2
209,2329,華泰,2
210,2340,台亞,2
211,2356,英業達,2
212,2376,技嘉,2
213,2385,群光,2
214,2392,正崴,2
215,2419,仲琦,2
216,2420,新巨,2
217,2485,兆赫,2
218,2515,中工,2
219,2618,長榮航,2
220,2883,凱基金,2
221,2884,玉山金,2
222,3209,全科,2
223,3416,融程電,2
224,3596,智易,2
225,3673,TPK-KY,2
226,4755,三福化,2
227,4938,和碩,2
228,4977,眾達-KY,2
229,5388,中磊,2
230,6282,康舒,2
231,6426,統新,2
232,6491,晶碩,2
233,6768,志強-KY,2
234,6937,天虹,2
