排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,67
2,2454,聯發科,42
3,IX0001,臺股指數,25
4,3006,晶豪科,23
5,3661,世芯-KY,23
6,3030,德律,21
7,2408,南亞科,20
8,00631L,元大台灣50正2,15
9,2449,京元電子,14
10,00981A,主動統一台股增長,13
11,3665,貿聯-KY,12
12,2345,智邦,11
13,0050,元大台灣50,10
14,2317,鴻海,10
15,3481,群創,10
16,2303,聯電,9
17,2233,宇隆,8
18,6197,佳必琪,8
19,00632R,元大台灣50反1,7
20,2327,國巨*,7
21,2344,華邦電,7
22,3016,嘉晶,7
23,2354,鴻準,6
24,2395,研華,6
25,3231,緯創,6
26,3711,日月光投控,6
27,6526,達發,6
28,6706,惠特,6
29,2367,燿華,5
30,2388,威盛,5
31,3008,大立光,5
32,3533,嘉澤,5
33,6196,帆宣,5
34,6257,矽格,5
35,8150,南茂,5
36,00830,國泰費城半導體,4
37,1514,亞力,4
38,1519,華城,4
39,1560,中砂,4
40,1597,直得,4
41,2059,川湖,4
42,2404,漢唐,4
43,2485,兆赫,4
44,2493,揚博,4
45,4770,上品,4
46,6669,緯穎,4
47,6770,力積電,4
48,00708L,元大S&P黃金正2,3
49,2328,廣宇,3
50,4583,台灣精銳,3
51,4722,國精化,3
52,4977,眾達-KY,3
53,6191,精成科,3
54,6414,樺漢,3
55,6719,力智,3
56,8028,昇陽半導體,3
57,8110,華東,3
58,8210,勤誠,3
59,00663L,國泰臺灣加權正2,2
60,00664R,國泰臺灣加權反1,2
61,1303,南亞,2
62,1503,士電,2
63,1605,華新,2
64,1717,長興,2
65,1802,台玻,2
66,2340,台亞,2
67,2351,順德,2
68,2363,矽統,2
69,2376,技嘉,2
70,2401,凌陽,2
71,2409,友達,2
72,2436,偉詮電,2
73,2476,鉅祥,2
74,3035,智原,2
75,3090,日電貿,2
76,3376,新日興,2
77,4571,鈞興-KY,2
78,5269,祥碩,2
79,5284,jpp-KY,2
80,6202,盛群,2
81,6285,啟碁,2
82,6412,群電,2
83,8422,可寧衛*,2
84,0052,富邦科技,1
85,006208,富邦台50,1
86,00640L,富邦日本正2,1
87,00642U,元大S&P石油,1
88,00650L,復華香港正2,1
89,00655L,國泰中國A50正2,1
90,00683L,元大美元指數正2,1
91,00693U,街口S&P黃豆,1
92,00715L,街口布蘭特油正2,1
93,00753L,中信中國50正2,1
94,00891,中信關鍵半導體,1
95,00982A,主動群益台灣強棒,1
96,1409,新纖,1
97,1773,勝一,1
98,1795,美時,1
99,2049,上銀,1
100,2105,正新,1
101,2316,楠梓電,1
102,2329,華泰,1
103,2355,敬鵬,1
104,2369,菱生,1
105,2374,佳能,1
106,2421,建準,1
107,2439,美律,1
108,2441,超豐,1
109,2481,強茂,1
110,2609,陽明,1
111,2637,慧洋-KY,1
112,2891,中信金,1
113,3014,聯陽,1
114,3305,昇貿,1
115,3515,華擎,1
116,3701,大眾控,1
117,3715,定穎投控,1
118,4961,天鈺,1
119,4968,立積,1
120,5871,中租-KY,1
121,6209,今國光,1
122,6215,和椿,1
123,6239,力成,1
124,6472,保瑞,1
125,6505,台塑化,1
126,6691,洋基工程,1
127,6781,AES-KY,1
128,6831,邁科,1
129,6944,兆聯實業,1
130,7749,意騰-KY,1
131,8016,矽創,1
132,8070,長華*,1
133,8081,致新,1
134,8131,福懋科,1
135,9904,寶成,1
136,9921,巨大,1
137,9939,宏全,1
,,合計,625
