排行,權證標的代號,權證標的名稱,發行檔數
1,2408,南亞科,54
2,2344,華邦電,50
3,2330,台積電,48
4,2301,光寶科,46
5,1303,南亞,42
6,6669,緯穎,40
7,2337,旺宏,37
8,6805,富世達,36
9,3017,奇鋐,32
10,3231,緯創,31
11,3665,貿聯-KY,30
12,2368,金像電,29
13,2313,華通,28
14,3006,晶豪科,28
15,2049,上銀,27
16,4958,臻鼎-KY,27
17,3008,大立光,25
18,6239,力成,25
19,3016,嘉晶,24
20,6415,矽力*-KY,24
21,IX0001,臺股指數,24
22,2449,京元電子,23
23,2464,盟立,22
24,3481,群創,22
25,6770,力積電,22
26,2317,鴻海,21
27,3583,辛耘,21
28,8210,勤誠,19
29,0050,元大台灣50,18
30,2493,揚博,18
31,3711,日月光投控,18
32,2481,強茂,16
33,6139,亞翔,16
34,6830,汎銓,16
35,2359,所羅門,15
36,2345,智邦,14
37,3042,晶技,14
38,2316,楠梓電,13
39,2478,大毅,13
40,6414,樺漢,13
41,2395,研華,12
42,2409,友達,12
43,3036,文曄,12
44,6442,光聖,12
45,6781,AES-KY,12
46,6834,天二科技,12
47,8112,至上,12
48,1590,亞德客-KY,11
49,3715,定穎投控,11
50,4722,國精化,11
51,6206,飛捷,11
52,00981A,主動統一台股增長,10
53,2421,建準,10
54,6472,保瑞,10
55,7788,松川精密,10
56,1714,和桐,9
57,2603,長榮,9
58,3605,宏致,9
59,6166,凌華,9
60,6196,帆宣,9
61,00708L,元大S&P黃金正2,8
62,1802,台玻,8
63,2357,華碩,8
64,2377,微星,8
65,2451,創見,8
66,3022,威強電,8
67,3533,嘉澤,8
68,4967,十銓,8
69,6672,騰輝電子-KY,8
70,6944,兆聯實業,8
71,7750,新代,8
72,00738U,元大道瓊白銀,7
73,2324,仁寶,7
74,2363,矽統,7
75,2376,技嘉,7
76,3044,健鼎,7
77,3704,合勤控,7
78,9921,巨大,7
79,00631L,元大台灣50正2,6
80,1605,華新,6
81,2354,鴻準,6
82,2379,瑞昱,6
83,2441,超豐,6
84,2615,萬海,6
85,3035,智原,6
86,3305,昇貿,6
87,3563,牧德,6
88,4576,大銀微系統,6
89,6271,同欣電,6
90,2467,志聖,5
91,3019,亞光,5
92,6197,佳必琪,5
93,6257,矽格,5
94,6269,台郡,5
95,6285,啟碁,5
96,6505,台塑化,5
97,7822,倍利科,5
98,8150,南茂,5
99,8271,宇瞻,5
100,0052,富邦科技,4
101,00635U,元大S&P黃金,4
102,00663L,國泰臺灣加權正2,4
103,00830,國泰費城半導體,4
104,2006,東和鋼鐵,4
105,2009,第一銅,4
106,2375,凱美,4
107,2388,威盛,4
108,2426,鼎元,4
109,2472,立隆電,4
110,2630,亞航,4
111,3135,凌航,4
112,3702,大聯大,4
113,4977,眾達-KY,4
114,5269,祥碩,4
115,6409,旭隼,4
116,6426,統新,4
117,7711,永擎,4
118,00632R,元大台灣50反1,3
119,00685L,群益臺灣加權正2,3
120,1326,台化,3
121,1519,華城,3
122,1560,中砂,3
123,1597,直得,3
124,1711,永光,3
125,2031,新光鋼,3
126,2103,台橡,3
127,2351,順德,3
128,2367,燿華,3
129,2371,大同,3
130,2402,毅嘉,3
131,2404,漢唐,3
132,2618,長榮航,3
133,3013,晟銘電,3
134,3023,信邦,3
135,4551,智伸科,3
136,6526,達發,3
137,8081,致新,3
138,8110,華東,3
139,0056,元大高股息,2
140,00633L,富邦上証正2,2
141,00637L,元大滬深300正2,2
142,1513,中興電,2
143,1710,東聯,2
144,1795,美時,2
145,2027,大成鋼,2
146,2305,全友,2
147,2356,英業達,2
148,2369,菱生,2
149,2392,正崴,2
150,2439,美律,2
151,2476,鉅祥,2
152,2485,兆赫,2
153,2495,普安,2
154,2543,皇昌,2
155,2634,漢翔,2
156,2882,國泰金,2
157,2883,凱基金,2
158,2885,元大金,2
159,3003,健和興,2
160,3030,德律,2
161,3034,聯詠,2
162,3376,新日興,2
163,3406,玉晶光,2
164,3617,碩天,2
165,4571,鈞興-KY,2
166,4919,新唐,2
167,4938,和碩,2
168,4961,天鈺,2
169,5388,中磊,2
170,6209,今國光,2
171,6282,康舒,2
172,6525,捷敏-KY,2
173,6706,惠特,2
174,6719,力智,2
175,6962,奕力-KY,2
176,8016,矽創,2
177,8114,振樺電,2
178,9939,宏全,2
179,00640L,富邦日本正2,1
180,00651R,復華香港反1,1
181,00662,富邦NASDAQ,1
182,00664R,國泰臺灣加權反1,1
183,00669R,國泰美國道瓊反1,1
184,00670L,富邦NASDAQ正2,1
185,00715L,街口布蘭特油正2,1
186,00878,國泰永續高股息,1
187,00982A,主動群益台灣強棒,1
188,00991A,主動復華未來50,1
189,00992A,主動群益科技創新,1
190,1305,華夏,1
191,1504,東元,1
192,1608,華榮,1
193,2002,中鋼,1
194,2072,世紀風電,1
195,2108,南帝,1
196,2236,百達-KY,1
197,2340,台亞,1
198,2342,茂矽,1
