排行,權證標的代號,權證標的名稱,發行檔數
1,00738U,元大道瓊白銀,47
2,3037,欣興,39
3,00708L,元大S&P黃金正2,32
4,00635U,元大S&P黃金,22
5,8271,宇瞻,17
6,2303,聯電,15
7,4958,臻鼎-KY,12
8,2454,聯發科,11
9,2313,華通,10
10,3017,奇鋐,10
11,3044,健鼎,10
12,1795,美時,9
13,3661,世芯-KY,9
14,0050,元大台灣50,8
15,00631L,元大台灣50正2,8
16,1717,長興,7
17,2049,上銀,7
18,6451,訊芯-KY,7
19,IX0001,臺股指數,7
20,00763U,街口道瓊銅,6
21,1326,台化,6
22,1503,士電,6
23,1514,亞力,6
24,1605,華新,6
25,2317,鴻海,6
26,2374,佳能,6
27,3019,亞光,6
28,3028,增你強,6
29,00715L,街口布蘭特油正2,5
30,2002,中鋼,5
31,2327,國巨*,5
32,2353,宏碁,5
33,3715,定穎投控,5
34,6213,聯茂,5
35,6415,矽力*-KY,5
36,6669,緯穎,5
37,6753,龍德造船,5
38,8112,至上,5
39,1301,台塑,4
40,1560,中砂,4
41,2324,仁寶,4
42,2329,華泰,4
43,2368,金像電,4
44,2383,台光電,4
45,2605,新興,4
46,3533,嘉澤,4
47,6239,力成,4
48,6271,同欣電,4
49,00674R,元大S&P黃金反1,3
50,1303,南亞,3
51,1513,中興電,3
52,2233,宇隆,3
53,2330,台積電,3
54,2457,飛宏,3
55,3231,緯創,3
56,3305,昇貿,3
57,3450,聯鈞,3
58,3532,台勝科,3
59,3711,日月光投控,3
60,4585,達明,3
61,6409,旭隼,3
62,6805,富世達,3
63,00693U,街口S&P黃豆,2
64,1590,亞德客-KY,2
65,1609,大亞,2
66,2009,第一銅,2
67,2059,川湖,2
68,2359,所羅門,2
69,2441,超豐,2
70,2464,盟立,2
71,2481,強茂,2
72,3023,信邦,2
73,3665,貿聯-KY,2
74,3706,神達,2
75,4916,事欣科,2
76,5388,中磊,2
77,8039,台虹,2
78,00632R,元大台灣50反1,1
79,00642U,元大S&P石油,1
80,00650L,復華香港正2,1
81,00655L,國泰中國A50正2,1
82,00664R,國泰臺灣加權反1,1
83,00891,中信關鍵半導體,1
84,00929,復華台灣科技優息,1
85,1319,東陽,1
86,2027,大成鋼,1
87,2345,智邦,1
88,2351,順德,1
89,2355,敬鵬,1
90,2363,矽統,1
91,2375,凱美,1
92,2377,微星,1
93,2402,毅嘉,1
94,2404,漢唐,1
95,2436,偉詮電,1
96,2449,京元電子,1
97,2467,志聖,1
98,2495,普安,1
99,2543,皇昌,1
100,2603,長榮,1
101,2618,長榮航,1
102,2634,漢翔,1
103,2891,中信金,1
104,3016,嘉晶,1
105,3034,聯詠,1
106,3036,文曄,1
107,3376,新日興,1
108,3416,融程電,1
109,3605,宏致,1
110,3708,上緯投控,1
111,4919,新唐,1
112,5269,祥碩,1
113,6139,亞翔,1
114,6282,康舒,1
115,6472,保瑞,1
116,6505,台塑化,1
117,6781,AES-KY,1
118,6862,三集瑞-KY,1
119,8028,昇陽半導體,1
120,8081,致新,1
121,8422,可寧衛*,1
122,9914,美利達,1
123,IX0027,電子類,1
,,合計,549
