排行,權證標的代號,權證標的名稱,發行檔數
1,2408,南亞科,31
2,2317,鴻海,29
3,2344,華邦電,29
4,3231,緯創,26
5,2357,華碩,25
6,2324,仁寶,21
7,2356,英業達,21
8,IX0001,臺股指數,19
9,2353,宏碁,16
10,2377,微星,16
11,2474,可成,16
12,6669,緯穎,15
13,3017,奇鋐,14
14,2409,友達,13
15,2303,聯電,11
16,2449,京元電子,11
17,3006,晶豪科,11
18,6282,康舒,11
19,2301,光寶科,10
20,2313,華通,10
21,2345,智邦,10
22,3376,新日興,9
23,4967,十銓,9
24,2330,台積電,8
25,2376,技嘉,8
26,1409,新纖,7
27,00632R,元大台灣50反1,6
28,2352,佳世達,6
29,3059,華晶科,6
30,3533,嘉澤,6
31,0050,元大台灣50,5
32,1303,南亞,5
33,3305,昇貿,5
34,3711,日月光投控,5
35,4938,和碩,5
36,6269,台郡,5
37,1504,東元,4
38,2328,廣宇,4
39,2489,瑞軒,4
40,3013,晟銘電,4
41,3706,神達,4
42,6197,佳必琪,4
43,1503,士電,3
44,1605,華新,3
45,1718,中纖,3
46,2883,凱基金,3
47,3673,TPK-KY,3
48,4906,正文,3
49,5243,乙盛-KY,3
50,5269,祥碩,3
51,6789,采鈺,3
52,00637L,元大滬深300正2,2
53,00753L,中信中國50正2,2
54,1513,中興電,2
55,1514,亞力,2
56,1519,華城,2
57,1560,中砂,2
58,1609,大亞,2
59,2363,矽統,2
60,2374,佳能,2
61,2457,飛宏,2
62,2485,兆赫,2
63,2498,宏達電,2
64,2891,中信金,2
65,3034,聯詠,2
66,4977,眾達-KY,2
67,6706,惠特,2
68,6862,三集瑞-KY,2
69,7788,松川精密,2
70,8110,華東,2
71,8131,福懋科,2
72,0052,富邦科技,1
73,0056,元大高股息,1
74,00631L,元大台灣50正2,1
75,00647L,元大S&P500正2,1
76,00655L,國泰中國A50正2,1
77,00663L,國泰臺灣加權正2,1
78,00685L,群益臺灣加權正2,1
79,00712,復華富時不動產,1
80,00757,統一FANG+,1
81,00830,國泰費城半導體,1
82,00919,群益台灣精選高息,1
83,00929,復華台灣科技優息,1
84,00981A,主動統一台股增長,1
85,1301,台塑,1
86,1402,遠東新,1
87,1477,聚陽,1
88,1582,信錦,1
89,1802,台玻,1
90,2009,第一銅,1
91,2034,允強,1
92,2049,上銀,1
93,2323,中環,1
94,2354,鴻準,1
95,2355,敬鵬,1
96,2367,燿華,1
97,2385,群光,1
98,2388,威盛,1
99,2467,志聖,1
100,2603,長榮,1
101,2609,陽明,1
102,2610,華航,1
103,2615,萬海,1
104,2618,長榮航,1
105,2882,國泰金,1
106,2885,元大金,1
107,3406,玉晶光,1
108,3708,上緯投控,1
109,6257,矽格,1
110,6412,群電,1
111,6414,樺漢,1
112,6781,AES-KY,1
113,8070,長華*,1
114,8210,勤誠,1
115,8215,明基材,1
116,9105,泰金寶-DR,1
,,合計,596
