排行,權證標的代號,權證標的名稱,發行檔數
1,IX0001,臺股指數,128
2,2330,台積電,80
3,3017,奇鋐,66
4,00715L,街口布蘭特油正2,63
5,0050,元大台灣50,56
6,3189,景碩,56
7,2313,華通,52
8,2451,創見,50
9,6669,緯穎,50
10,2317,鴻海,49
11,2603,長榮,44
12,8039,台虹,41
13,00642U,元大S&P石油,38
14,6285,啟碁,38
15,2454,聯發科,37
16,3030,德律,37
17,3665,貿聯-KY,36
18,3563,牧德,34
19,3661,世芯-KY,34
20,6213,聯茂,32
21,3711,日月光投控,31
22,2609,陽明,30
23,3653,健策,30
24,1303,南亞,27
25,1519,華城,27
26,2368,金像電,27
27,2605,新興,27
28,2615,萬海,27
29,6789,采鈺,27
30,4958,臻鼎-KY,26
31,3715,定穎投控,25
32,2301,光寶科,24
33,2345,智邦,24
34,00632R,元大台灣50反1,22
35,4977,眾達-KY,21
36,8112,至上,21
37,8210,勤誠,21
38,1326,台化,20
39,3533,嘉澤,20
40,6505,台塑化,20
41,6531,愛普*,20
42,2059,川湖,19
43,2402,毅嘉,19
44,4919,新唐,19
45,6456,GIS-KY,19
46,1711,永光,18
47,6781,AES-KY,18
48,1795,美時,17
49,5269,祥碩,17
50,8271,宇瞻,17
51,00673R,元大S&P原油反1,16
52,3231,緯創,16
53,6197,佳必琪,16
54,6706,惠特,15
55,6944,兆聯實業,15
56,2327,國巨*,14
57,2329,華泰,14
58,3036,文曄,14
59,1301,台塑,13
60,2458,義隆,13
61,2481,強茂,13
62,6451,訊芯-KY,13
63,1717,長興,12
64,2303,聯電,12
65,2409,友達,12
66,6239,力成,12
67,2049,上銀,11
68,2421,建準,11
69,3008,大立光,11
70,6830,汎銓,11
71,00637L,元大滬深300正2,10
72,6415,矽力*-KY,10
73,1708,東鹼,9
74,2449,京元電子,9
75,2467,志聖,9
76,3645,達邁,9
77,6271,同欣電,9
78,8150,南茂,9
79,8261,富鼎,9
80,00635U,元大S&P黃金,8
81,00708L,元大S&P黃金正2,8
82,2357,華碩,8
83,2404,漢唐,8
84,2543,皇昌,8
85,3005,神基,8
86,3583,辛耘,8
87,6257,矽格,8
88,2376,技嘉,7
89,3035,智原,7
90,5284,jpp-KY,7
91,IX0027,電子類,7
92,00640L,富邦日本正2,6
93,00663L,國泰臺灣加權正2,6
94,00738U,元大道瓊白銀,6
95,1304,台聚,6
96,1312,國喬,6
