排行,權證標的代號,權證標的名稱,發行檔數
1,2330,台積電,152
2,IX0001,臺股指數,122
3,2408,南亞科,93
4,2303,聯電,84
5,4958,臻鼎-KY,80
6,2344,華邦電,78
7,3006,晶豪科,75
8,2327,國巨*,68
9,2317,鴻海,65
10,6669,緯穎,59
11,0050,元大台灣50,56
12,3008,大立光,54
13,6239,力成,54
14,6770,力積電,51
15,00631L,元大台灣50正2,50
16,2472,立隆電,47
17,6285,啟碁,46
18,2449,京元電子,45
19,2454,聯發科,42
20,00981A,主動統一台股增長,39
21,2301,光寶科,39
22,2345,智邦,39
23,2464,盟立,38
24,3481,群創,37
25,2404,漢唐,36
26,3711,日月光投控,35
27,2313,華通,34
28,2368,金像電,33
29,3035,智原,33
30,2485,兆赫,32
31,3231,緯創,32
32,4967,十銓,32
33,2059,川湖,31
34,2376,技嘉,31
35,2395,研華,31
36,8210,勤誠,31
37,2377,微星,30
38,2492,華新科,28
39,1560,中砂,27
40,3034,聯詠,27
41,3090,日電貿,27
42,8150,南茂,27
43,1802,台玻,25
44,2356,英業達,24
45,6271,同欣電,24
46,8261,富鼎,24
47,2049,上銀,23
48,2451,創見,23
49,3036,文曄,23
50,3661,世芯-KY,23
51,5269,祥碩,23
52,6526,達發,23
53,6197,佳必琪,22
54,1519,華城,21
55,2316,楠梓電,21
56,2481,強茂,21
57,3030,德律,21
58,3305,昇貿,21
59,2351,順德,20
60,2409,友達,20
61,3533,嘉澤,20
62,8028,昇陽半導體,20
63,2363,矽統,19
64,2367,燿華,19
65,6257,矽格,19
66,00632R,元大台灣50反1,18
67,2355,敬鵬,18
68,2388,威盛,18
69,3665,貿聯-KY,17
70,3673,TPK-KY,17
71,4977,眾達-KY,17
72,6282,康舒,17
73,6719,力智,17
74,2312,金寶,16
75,2324,仁寶,16
76,2354,鴻準,16
77,2441,超豐,16
78,3033,威健,16
79,2357,華碩,15
80,3406,玉晶光,15
81,3563,牧德,15
82,1605,華新,14
83,1717,長興,14
84,6116,彩晶,14
85,6196,帆宣,14
86,6781,AES-KY,14
87,2478,大毅,13
88,4722,國精化,13
89,6412,群電,13
90,6449,鈺邦,13
91,6472,保瑞,13
92,1582,信錦,12
93,2359,所羅門,12
94,2369,菱生,12
95,2375,凱美,12
96,2379,瑞昱,12
97,3048,益登,12
98,5284,jpp-KY,12
99,6706,惠特,12
100,8016,矽創,12
101,1303,南亞,11
102,3017,奇鋐,11
103,6414,樺漢,11
104,6937,天虹,11
105,4906,正文,10
106,6139,亞翔,10
107,6715,嘉基,10
108,7749,意騰-KY,10
109,00830,國泰費城半導體,9
110,2328,廣宇,9
111,2421,建準,9
112,2458,義隆,9
113,2615,萬海,9
114,3019,亞光,9
115,4585,達明,9
116,4770,上品,9
117,5243,乙盛-KY,9
118,00663L,國泰臺灣加權正2,8
119,2233,宇隆,8
120,2401,凌陽,8
121,2476,鉅祥,8
122,2498,宏達電,8
123,3044,健鼎,8
124,3376,新日興,8
125,3702,大聯大,8
126,6209,今國光,8
127,6215,和椿,8
128,00680L,元大美債20正2,7
129,2027,大成鋼,7
130,2493,揚博,7
131,2603,長榮,7
132,3016,嘉晶,7
133,3059,華晶科,7
134,6176,瑞儀,7
135,8110,華東,7
136,8114,振樺電,7
137,00708L,元大S&P黃金正2,6
138,1503,士電,6
139,2353,宏碁,6
140,2428,興勤,6
141,2881,富邦金,6
142,1514,亞力,5
143,2340,台亞,5
144,2882,國泰金,5
145,3515,華擎,5
146,5234,達興材料,5
147,0052,富邦科技,4
148,00655L,國泰中國A50正2,4
149,00664R,國泰臺灣加權反1,4
150,00693U,街口S&P黃豆,4
151,00715L,街口布蘭特油正2,4
152,00738U,元大道瓊白銀,4
153,00885,富邦越南,4
154,1504,東元,4
155,1513,中興電,4
156,1597,直得,4
157,2231,為升,4
158,2436,偉詮電,4
159,3023,信邦,4
160,3715,定穎投控,4
161,4551,智伸科,4
162,4739,康普,4
163,4961,天鈺,4
164,6191,精成科,4
165,6206,飛捷,4
166,6672,騰輝電子-KY,4
167,8081,致新,4
168,8131,福懋科,4
169,00635U,元大S&P黃金,3
170,00637L,元大滬深300正2,3
171,00642U,元大S&P石油,3
172,00982A,主動群益台灣強棒,3
173,1795,美時,3
174,1905,華紙,3
175,2352,佳世達,3
176,2374,佳能,3
177,2609,陽明,3
178,3010,華立,3
179,3028,增你強,3
180,3209,全科,3
181,3413,京鼎,3
182,3605,宏致,3
183,3706,神達,3
184,4571,鈞興-KY,3
185,4583,台灣精銳,3
186,6962,奕力-KY,3
187,8039,台虹,3
188,IX0027,電子類,3
189,00673R,元大S&P原油反1,2
190,00685L,群益臺灣加權正2,2
191,00706L,元大S&P日圓正2,2
192,1409,新纖,2
193,2329,華泰,2
194,2543,皇昌,2
195,2637,慧洋-KY,2
196,2891,中信金,2
197,2892,第一金,2
198,3005,神基,2
199,3014,聯陽,2
200,3416,融程電,2
201,3545,敦泰,2
202,3592,瑞鼎,2
203,3645,達邁,2
204,3701,大眾控,2
205,4938,和碩,2
206,6202,盛群,2
207,6409,旭隼,2
208,6944,兆聯實業,2
209,8070,長華*,2
210,8112,至上,2
211,8374,羅昇,2
212,8422,可寧衛*,2
213,9105,泰金寶-DR,2
214,9921,巨大,2
215,9939,宏全,2
216,0056,元大高股息,1
217,006208,富邦台50,1
218,00640L,富邦日本正2,1
219,00650L,復華香港正2,1
220,00651R,復華香港反1,1
221,00669R,國泰美國道瓊反1,1
222,00670L,富邦NASDAQ正2,1
223,00683L,元大美元指數正2,1
224,00688L,國泰20年美債正2,1
225,00753L,中信中國50正2,1
226,00763U,街口道瓊銅,1
227,00882,中信中國高股息,1
228,00891,中信關鍵半導體,1
229,00929,復華台灣科技優息,1
230,1301,台塑,1
231,1319,東陽,1
232,1326,台化,1
233,1476,儒鴻,1
234,1477,聚陽,1
235,1536,和大,1
236,1590,亞德客-KY,1
237,1773,勝一,1
238,2002,中鋼,1
239,2105,正新,1
240,2371,大同,1
241,2439,美律,1
242,2618,長榮航,1
243,2880,華南金,1
244,2883,凱基金,1
245,2884,玉山金,1
246,2886,兆豐金,1
247,2887,台新新光金,1
248,3013,晟銘電,1
249,3138,耀登,1
250,3596,智易,1
251,4526,東台,1
252,4755,三福化,1
253,4763,材料*-KY,1
254,4766,南寶,1
255,4968,立積,1
256,5388,中磊,1
257,5469,瀚宇博,1
258,5871,中租-KY,1
259,6269,台郡,1
260,6438,迅得,1
261,6505,台塑化,1
262,6691,洋基工程,1
263,6757,台灣虎航,1
264,6831,邁科,1
265,6862,三集瑞-KY,1
266,7788,松川精密,1
267,8499,鼎炫-KY,1
268,9103,美德醫療-DR,1
269,9904,寶成,1
270,9958,世紀鋼,1
271,IX0039,金融類,1
,,合計,"3,697"
